"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"TBPL1","P62380",0.438002477046327,0.916,FALSE,0.2,-0.0998,0.0998
"TCAF1","Q9Y4C2",0.478370715390626,0.919,FALSE,-0.0359,0.0179,-0.0179
"TCAF2","A6NFQ2",0.314917869303579,0.905,FALSE,0.0462,-0.0231,0.0231
"TCEA1","P23193",0.119129603253643,0.857,FALSE,-0.109,0.0546,-0.0546
"TCEA2","Q15560",0.0410595095615373,0.753,FALSE,-0.119,0.0595,-0.0595
"TCEAL1","Q15170-2",0.195210523839327,0.885,FALSE,0.0681,-0.034,0.034
"TCEAL3","Q969E4",0.0715602622507078,0.817,FALSE,0.146,-0.0731,0.0731
"TCEAL4","Q96EI5-2",0.101790614635108,0.846,FALSE,0.22,-0.11,0.11
"TCEANC2","X6R7X0",0.282529841068772,0.901,FALSE,-0.0575,0.0288,-0.0288
"TCEB1","Q15369",0.267872832945223,0.899,FALSE,-0.125,0.0627,-0.0627
"TCEB2","Q15370",0.596325854905824,0.926,FALSE,0.0423,-0.0212,0.0212
"TCEB3","Q14241",0.263105616054232,0.898,FALSE,-0.0796,0.0398,-0.0398
"TCERG1","O14776",0.436958261357516,0.916,FALSE,0.0413,-0.0207,0.0207
"TCF20","Q9UGU0",0.20941265033745,0.888,FALSE,-0.0755,0.0377,-0.0377
"TCF25","Q9BQ70",0.137889763135971,0.866,FALSE,-0.112,0.0559,-0.0559
"TCF3","P15923-3",0.0244300678389079,0.665,FALSE,-0.268,0.134,-0.134
"TCF4","P15884-2",0.579976056172211,0.925,FALSE,0.0308,-0.0154,0.0154
"TCHP","Q9BT92",0.0884799499606962,0.835,FALSE,-0.129,0.0647,-0.0647
"TCIRG1","Q13488",0.685228292104416,0.93,FALSE,0.0232,-0.0116,0.0116
"TCL1A","P56279",0.0182776031974737,0.601,FALSE,-0.199,0.0994,-0.0994
"TCOF1","Q13428-3",0.0391093909825191,0.746,FALSE,-0.112,0.0559,-0.0559
"TCOF1.1","E7ETY2",0.050919003435703,0.781,FALSE,-0.104,0.0522,-0.0522
"TCP1","P17987",0.401166667416021,0.914,FALSE,0.0324,-0.0162,0.0162
"TCP11L1","E9PJ55",0.234760455549116,0.893,FALSE,0.0594,-0.0297,0.0297
"TDP1","Q9NUW8",0.133445166716383,0.864,FALSE,-0.104,0.0521,-0.0521
"TDP2","O95551-2",0.306045668723835,0.904,FALSE,0.153,-0.0765,0.0765
"TDRD3","Q9H7E2-3",0.0085308642924703,0.385,FALSE,0.209,-0.105,0.105
"TDRD7","Q8NHU6",0.0420725508040144,0.756,FALSE,0.102,-0.051,0.051
"TDRKH","F6TB26",0.595134347128514,0.926,FALSE,0.0376,-0.0188,0.0188
"TEC","P42680",0.197044785341972,0.885,FALSE,-0.0631,0.0315,-0.0315
"TEFM","Q96QE5",0.286066761678164,0.901,FALSE,-0.0462,0.0231,-0.0231
"TELO2","Q9Y4R8",0.0360807582810127,0.734,FALSE,-0.137,0.0687,-0.0687
"TERF2","Q15554",0.00859860880034811,0.387,FALSE,0.206,-0.103,0.103
"TERF2IP","Q9NYB0",0.00349075417952873,0.179,FALSE,0.219,-0.109,0.109
"TESC","Q96BS2",0.0188997205578092,0.609,FALSE,-0.152,0.0759,-0.0759
"TEX10","Q9NXF1",0.758023029651601,0.933,FALSE,0.0265,-0.0132,0.0132
"TFAP4","Q01664",0.0875443967205358,0.834,FALSE,-0.078,0.039,-0.039
"TFB2M","Q9H5Q4",0.0211071582546608,0.634,FALSE,-0.135,0.0674,-0.0674
"TFCP2","Q12800",0.0701257649521346,0.815,FALSE,-0.106,0.0529,-0.0529
"TFDP1","Q14186",0.78009745629912,0.933,FALSE,0.0362,-0.0181,0.0181
"TFE3","P19532",0.0158285780480765,0.565,FALSE,0.183,-0.0917,0.0917
"TFEB","B0QYS7",0.682879617704793,0.93,FALSE,-0.0213,0.0107,-0.0107
"TFG","Q92734",0.0827040031551475,0.83,FALSE,0.0883,-0.0441,0.0441
"TFIP11","Q8N523",0.477134114476421,0.919,FALSE,-0.0444,0.0222,-0.0222
"TFRC","P02786",0.166217724146229,0.877,FALSE,0.104,-0.0519,0.0519
"TGFBRAP1","Q8WUH2",0.17187497597861,0.878,FALSE,0.207,-0.104,0.104
"TGOLN2","O43493",0.771520507245271,0.933,FALSE,0.0246,-0.0123,0.0123
"TH1L","H0UI80",0.0734051529530016,0.819,FALSE,-0.0826,0.0413,-0.0413
"THADA","Q6YHU6",0.148378821472672,0.87,FALSE,-0.119,0.0593,-0.0593
"THAP11","Q96EK4",0.0519500736381266,0.783,FALSE,-0.298,0.149,-0.149
"THAP12","O43422",0.403451855530272,0.914,FALSE,-0.0458,0.0229,-0.0229
"THBS1","A0A024R9Q1",0.000934949647180699,0.015,FALSE,0.28,-0.14,0.14
"THEM6","Q8WUY1",0.378404737364646,0.912,FALSE,0.0366,-0.0183,0.0183
"THEMIS2","Q5TEJ8",0.321155998607745,0.906,FALSE,0.103,-0.0517,0.0517
"THG1L","Q9NWX6",0.582868385867522,0.925,FALSE,-0.0321,0.016,-0.016
"THNSL1","Q8IYQ7",0.109134014076453,0.851,FALSE,-0.084,0.042,-0.042
"THOC1","A0A087WWS1",0.207247281240117,0.888,FALSE,-0.0978,0.0489,-0.0489
"THOC2","Q8NI27",0.233376520118733,0.893,FALSE,0.0539,-0.0269,0.0269
"THOC3","Q96J01",0.0720426177097506,0.817,FALSE,0.0908,-0.0454,0.0454
"THOC5","Q13769",0.927134169149778,0.938,FALSE,-0.00368,0.00184,-0.00184
"THOC6","Q86W42",0.51661350764745,0.922,FALSE,0.0314,-0.0157,0.0157
"THOC7","Q6I9Y2",0.228357050481144,0.892,FALSE,0.2,-0.1,0.1
"THOP1","P52888",0.812925018821709,0.934,FALSE,-0.00965,0.00483,-0.00483
"THRAP3","Q9Y2W1",0.418428158122883,0.915,FALSE,-0.0497,0.0249,-0.0249
"THRAP3.1","Q6PJV4",0.490226576377294,0.92,FALSE,-0.0434,0.0217,-0.0217
"THTPA","Q9BU02",0.138536544068464,0.866,FALSE,0.0699,-0.035,0.035
"THUMPD3","Q9BV44",0.0127985670362179,0.506,FALSE,-0.186,0.0928,-0.0928
"THYN1","Q9P016",0.426597921248869,0.916,FALSE,0.044,-0.022,0.022
"TIA1","P31483",0.0687587632774377,0.813,FALSE,-0.229,0.115,-0.115
"TIAL1","Q01085-2",0.338190492109892,0.908,FALSE,-0.0391,0.0196,-0.0196
"TICAM2","Q86XR7-2",0.0377344707811059,0.741,FALSE,-0.208,0.104,-0.104
"TIFA","Q96CG3",0.444549373077457,0.917,FALSE,0.0492,-0.0246,0.0246
"TIMELESS","Q9UNS1",0.132875601431285,0.864,FALSE,-0.135,0.0677,-0.0677
"TIMM10","P62072",0.0190525846740712,0.611,FALSE,-0.243,0.122,-0.122
"TIMM13","Q9Y5L4",0.0071617204427767,0.345,FALSE,-0.289,0.145,-0.145
"TIMM21","Q9BVV7",0.140309699179808,0.867,FALSE,-0.115,0.0576,-0.0576
"TIMM23B","Q5SRD1",0.253355297167869,0.896,FALSE,0.0481,-0.0241,0.0241
"TIMM29","Q9BSF4",0.225782611463403,0.892,FALSE,0.488,-0.244,0.244
"TIMM44","O43615",0.0230301463794105,0.653,FALSE,-0.128,0.0641,-0.0641
"TIMM50","Q0VAB1",0.219336484095825,0.89,FALSE,-0.0538,0.0269,-0.0269
"TIMM8A","O60220",0.233964936547083,0.893,FALSE,0.0554,-0.0277,0.0277
"TIMM9","Q9Y5J7",0.0225102237400605,0.648,FALSE,-0.144,0.0721,-0.0721
"TIMMDC1","Q9NPL8",0.0292004686807093,0.699,FALSE,-0.345,0.172,-0.172
"TIPIN","Q9BVW5",0.00421226293544111,0.218,FALSE,0.206,-0.103,0.103
"TIPRL","O75663",0.0306777740835885,0.708,FALSE,0.129,-0.0644,0.0644
"TJAP1","Q5JTD0",0.413414795592165,0.915,FALSE,0.0317,-0.0159,0.0159
"TJP2","A0A1B0GTW1",0.31429355509671,0.905,FALSE,0.0533,-0.0267,0.0267
"TJP2.1","Q9UDY2-6",0.301781922339254,0.903,FALSE,0.0559,-0.0279,0.0279
"TK1","A0A024R8N6",0.196342225084185,0.885,FALSE,0.112,-0.0561,0.0561
"TKT","P29401-2",0.797568722734227,0.934,FALSE,0.0114,-0.0057,0.0057
"TLE3","H0YL70",0.852738307541379,0.936,FALSE,-0.0154,0.00771,-0.00771
"TLK2","D3DU05",0.268976825264764,0.899,FALSE,0.541,-0.271,0.271
"TLN1","Q9Y490",0.131682126813094,0.863,FALSE,0.0649,-0.0324,0.0324
"TM9SF2","Q99805",0.887772862848707,0.937,FALSE,-0.00689,0.00344,-0.00344
"TM9SF3","Q9HD45",0.21101473350951,0.888,FALSE,-0.0988,0.0494,-0.0494
"TM9SF4","Q92544",0.353187133271939,0.909,FALSE,-0.0482,0.0241,-0.0241
"TMA16","H0Y9X1",0.979318976705877,0.939,FALSE,0.00201,-0.001,0.001
"TMA7","Q9Y2S6",0.0816391715761673,0.828,FALSE,-0.128,0.0641,-0.0641
"TMCO1","J9JIE6",0.109937109596108,0.851,FALSE,0.496,-0.248,0.248
"TMCO4","A0A024RAD2",0.715747851411328,0.931,FALSE,0.0136,-0.00679,0.00679
"TMCO6","Q96DC7-2",0.764985866736813,0.933,FALSE,0.0116,-0.00582,0.00582
"TMED1","Q13445",0.515060536235,0.921,FALSE,0.0302,-0.0151,0.0151
"TMED2","Q15363",0.0392416734977927,0.746,FALSE,0.154,-0.077,0.077
"TMED3","Q9Y3Q3",0.990151552346366,0.94,FALSE,-0.000763,0.000381,-0.000381
"TMED4","Q7Z7H5",0.38681981933361,0.912,FALSE,-0.0363,0.0181,-0.0181
"TMED5","Q9Y3A6",0.0342724457924069,0.726,FALSE,-0.12,0.0599,-0.0599
"TMED8","Q6PL24",0.16885445073587,0.877,FALSE,0.0585,-0.0293,0.0293
"TMED9","Q9BVK6",0.233895660451931,0.893,FALSE,-0.0778,0.0389,-0.0389
"TMEM101","Q96IK0",0.616547724511593,0.927,FALSE,0.0224,-0.0112,0.0112
"TMEM102","Q8N9M5",0.183003445235496,0.882,FALSE,-0.0645,0.0323,-0.0323
"TMEM106B","Q8N353",0.767326283649092,0.933,FALSE,0.0168,-0.00841,0.00841
"TMEM11","P17152",0.0834684052112316,0.83,FALSE,-0.0837,0.0419,-0.0419
"TMEM126A","Q9H061",0.481350098841758,0.919,FALSE,-0.0312,0.0156,-0.0156
"TMEM161A","Q9NX61",0.673111603521669,0.929,FALSE,-0.0267,0.0133,-0.0133
"TMEM165","Q9HC07",0.00391317991293898,0.202,FALSE,-0.233,0.117,-0.117
"TMEM179B","Q7Z7N9",0.209904382554366,0.888,FALSE,0.053,-0.0265,0.0265
"TMEM189-UBE2V1","I3L0A0",0.645980793535151,0.928,FALSE,0.0236,-0.0118,0.0118
"TMEM192","Q8IY95",0.0338446198057878,0.724,FALSE,0.173,-0.0864,0.0864
"TMEM205","Q6UW68",0.0574781214711307,0.795,FALSE,0.0916,-0.0458,0.0458
"TMEM209","Q96SK2",0.0201838252957862,0.624,FALSE,0.468,-0.234,0.234
"TMEM214","Q6NUQ4",0.490012959771654,0.92,FALSE,-0.0958,0.0479,-0.0479
"TMEM230","Q96A57-2",0.394391499140749,0.913,FALSE,0.211,-0.106,0.106
"TMEM245","Q9H330",0.0140419336532922,0.533,FALSE,0.285,-0.143,0.143
"TMEM263","Q8WUH6",0.197546969292381,0.885,FALSE,-0.128,0.0641,-0.0641
"TMEM55B","Q86T03-2",0.0569318041933103,0.793,FALSE,0.149,-0.0746,0.0746
"TMEM57","Q8N5G2",0.0959477994444677,0.842,FALSE,-0.0761,0.038,-0.038
"TMEM70","Q9BUB7",0.0582001877588564,0.796,FALSE,-0.131,0.0655,-0.0655
"TMEM97","Q5BJF2",0.00870515660024654,0.39,FALSE,0.193,-0.0967,0.0967
"TMEM9B","Q9NQ34",0.699253213296175,0.93,FALSE,-0.015,0.00749,-0.00749
"TMF1","P82094-2",0.0216678667186676,0.64,FALSE,-0.129,0.0643,-0.0643
"TMPO","P42167",0.128471019499532,0.862,FALSE,0.183,-0.0914,0.0914
"TMPO.1","P42166",0.186969668372062,0.883,FALSE,0.0753,-0.0377,0.0377
"TMSB15A","P0CG34",0.00651798807171777,0.323,FALSE,0.801,-0.401,0.401
"TMSB4X","P62328",0.00428710530294693,0.223,FALSE,0.251,-0.125,0.125
"TMUB1","Q9BVT8",0.127686859566009,0.861,FALSE,0.0791,-0.0396,0.0396
"TMX1","Q9H3N1",0.058704059315945,0.797,FALSE,0.289,-0.145,0.145
"TMX2","Q9Y320",0.0646798061610549,0.807,FALSE,-0.211,0.106,-0.106
"TNFAIP3","D3TTZ3",0.362932649274113,0.91,FALSE,-0.0474,0.0237,-0.0237
"TNFAIP8L2","Q6P589",0.356534610707469,0.91,FALSE,0.0658,-0.0329,0.0329
"TNFRSF10A","O00220",0.040331280759544,0.75,FALSE,-0.214,0.107,-0.107
"TNFRSF11A","Q9Y6Q6",0.000549961952140734,0.00286,FALSE,0.322,-0.161,0.161
"TNFRSF13B","O14836",0.473782290974701,0.919,FALSE,-0.0293,0.0147,-0.0147
"TNFRSF17","Q02223",0.893113445654801,0.937,FALSE,0.00802,-0.00401,0.00401
"TNFRSF18","A0A0R7FDM1",0.232315306893554,0.893,FALSE,0.46,-0.23,0.23
"TNFRSF8","P28908",0.0107114824829001,0.453,FALSE,-0.194,0.0972,-0.0972
"TNIP1","Q15025-2",0.340305548988341,0.908,FALSE,0.108,-0.0538,0.0538
"TNIP2","Q8NFZ5",0.0829778970632989,0.83,FALSE,-0.0782,0.0391,-0.0391
"TNK2","Q07912-3",0.328560226871481,0.907,FALSE,0.145,-0.0725,0.0725
"TNPO1","Q92973",0.0882408265276884,0.835,FALSE,0.102,-0.0512,0.0512
"TNPO2","Q4LE60",0.0443503286652501,0.763,FALSE,0.156,-0.0778,0.0778
"TNRC5","A0A024RD07",0.195513756200943,0.885,FALSE,-0.0569,0.0284,-0.0284
"TNRC6A","Q8NDV7",0.55988198444031,0.924,FALSE,-0.0287,0.0143,-0.0143
"TNRC6B","Q9UPQ9",0.54068667492066,0.923,FALSE,-0.0266,0.0133,-0.0133
"TNS3","Q68CZ2",0.00381507605363086,0.197,FALSE,-0.337,0.169,-0.169
"TOE1","Q96GM8",0.346686855207665,0.909,FALSE,-0.0481,0.024,-0.024
"TOLLIP","Q9H0E2",0.772250911693356,0.933,FALSE,0.0137,-0.00686,0.00686
"TOM1","O60784",0.0667081441576554,0.81,FALSE,-0.106,0.0528,-0.0528
"TOM1L2","Q6ZVM7",0.113409877914418,0.854,FALSE,0.233,-0.117,0.117
"TOMM20","Q15388",0.0823473064147521,0.829,FALSE,0.103,-0.0514,0.0514
"TOMM22","Q9NS69",0.363604613035692,0.91,FALSE,0.0391,-0.0195,0.0195
"TOMM34","Q15785",0.733711226800426,0.932,FALSE,0.0159,-0.00795,0.00795
"TOMM40","O96008",0.140426415406002,0.867,FALSE,0.235,-0.118,0.118
"TOMM5","Q8N4H5",0.910987367188692,0.937,FALSE,0.00538,-0.00269,0.00269
"TOMM6","Q96B49",0.243642527247877,0.895,FALSE,-0.0582,0.0291,-0.0291
"TOMM7","Q9P0U1",0.786122123245827,0.934,FALSE,0.0242,-0.0121,0.0121
"TOMM70","O94826",0.253069916937412,0.896,FALSE,0.062,-0.031,0.031
"TOP1","P11387",0.0179062929215648,0.596,FALSE,0.197,-0.0985,0.0985
"TOP2A","P11388-4",0.202333894698959,0.886,FALSE,0.163,-0.0815,0.0815
"TOP2B","Q02880-2",0.0122367906344181,0.493,FALSE,0.188,-0.0939,0.0939
"TOP3A","Q13472",0.048962107427031,0.776,FALSE,-0.162,0.0808,-0.0808
"TOPBP1","Q92547",0.0204630745183274,0.627,FALSE,-0.192,0.0959,-0.0959
"TOPORS","Q9NS56",0.14222472333984,0.868,FALSE,-0.0871,0.0435,-0.0435
"TOR1A","B4DGM9",0.797829518056846,0.934,FALSE,-0.0111,0.00557,-0.00557
"TOR1AIP1","Q5JTV8",0.594534155726007,0.926,FALSE,0.0498,-0.0249,0.0249
"TOR1AIP2","Q8NFQ8",0.243650684704879,0.895,FALSE,0.0642,-0.0321,0.0321
"TOR1B","O14657",0.962062425594414,0.939,FALSE,-0.00265,0.00132,-0.00132
"TOR3A","A0A024R943",0.171448228640941,0.878,FALSE,0.249,-0.124,0.124
"TOX","O94900",0.127276243059857,0.861,FALSE,0.0726,-0.0363,0.0363
"TOX4","O94842",0.0923613883785418,0.839,FALSE,-0.0778,0.0389,-0.0389
"TP53","K7PPU4",0.00978948760385533,0.426,FALSE,-0.234,0.117,-0.117
"TP53BP1","Q12888-2",0.390970737241509,0.913,FALSE,0.0354,-0.0177,0.0177
"TP53I3","Q53FA7",0.556134562085548,0.924,FALSE,0.0321,-0.016,0.016
"TPCN1","Q9ULQ1-3",0.263724837709604,0.898,FALSE,0.0447,-0.0224,0.0224
"TPD52L1","J3KNE7",0.11063686148222,0.852,FALSE,0.0699,-0.0349,0.0349
"TPD52L2","O43399-3",0.0904864444934689,0.837,FALSE,0.0912,-0.0456,0.0456
"TPD52L2.1","O43399-7",0.0388558816491404,0.745,FALSE,0.193,-0.0967,0.0967
"TPI1","P60174",0.040641115707397,0.751,FALSE,0.356,-0.178,0.178
"TPM1","H0YK48",0.213970737185546,0.889,FALSE,-0.0987,0.0493,-0.0493
"TPM3","J3KN67",0.134460619626362,0.865,FALSE,-0.128,0.0638,-0.0638
"TPM3.1","P06753-5",0.269604311229897,0.899,FALSE,-0.0689,0.0345,-0.0345
"TPM3.2","A0A0S2Z4G8",0.447625958247509,0.917,FALSE,-0.0379,0.019,-0.019
"TPM4","P67936",0.00701126892651202,0.34,FALSE,0.196,-0.0978,0.0978
"TPMT","P51580",0.0236967404877254,0.659,FALSE,0.154,-0.0771,0.0771
"TPP1","D3DQU2",0.010562914146319,0.449,FALSE,-0.351,0.175,-0.175
"TPP2","P29144",0.443423366419038,0.917,FALSE,0.0409,-0.0205,0.0205
"TPR","P12270",0.292873454106342,0.902,FALSE,0.0446,-0.0223,0.0223
"TPRG1L","Q5T0D9",0.845182894723422,0.935,FALSE,-0.00729,0.00365,-0.00365
"TPT1","P13693",0.122669791599159,0.859,FALSE,-0.0765,0.0383,-0.0383
"TPX2","Q9ULW0",0.433751901648054,0.916,FALSE,-0.0964,0.0482,-0.0482
"TRA2A","Q13595",0.903110814426768,0.937,FALSE,0.0145,-0.00727,0.00727
"TRABD","J3KPT4",0.2679378993312,0.899,FALSE,-0.0805,0.0402,-0.0402
"TRADD","Q15628",0.173584032900988,0.879,FALSE,-0.0588,0.0294,-0.0294
"TRAF1","Q13077",0.0172643944711859,0.587,FALSE,0.148,-0.0739,0.0739
"TRAF2","Q12933",0.0442706406071576,0.763,FALSE,0.104,-0.0521,0.0521
"TRAF3","A0A024R6N1",0.364067869754185,0.91,FALSE,-0.0617,0.0309,-0.0309
"TRAF4","Q9BUZ4",0.0237140949576416,0.659,FALSE,-0.16,0.08,-0.08
"TRAF6","Q9Y4K3",0.19413538514648,0.884,FALSE,-0.0544,0.0272,-0.0272
"TRAFD1","O14545",0.451982466159152,0.917,FALSE,0.0858,-0.0429,0.0429
"TRANK1","O15050",0.715428226588404,0.931,FALSE,0.0214,-0.0107,0.0107
"TRAP1","Q9BV61",0.287579062888621,0.902,FALSE,-0.0868,0.0434,-0.0434
"TRAPPC10","P48553",0.669820120289595,0.929,FALSE,-0.0165,0.00823,-0.00823
"TRAPPC12","Q8WVT3",0.710105515280253,0.931,FALSE,-0.0196,0.00981,-0.00981
"TRAPPC13","A5PLN9-5",0.109321253425847,0.851,FALSE,0.0858,-0.0429,0.0429
"TRAPPC2","P0DI81-3",0.101410963443734,0.846,FALSE,-0.123,0.0616,-0.0616
"TRAPPC2L","H3BP13",0.278061252351293,0.9,FALSE,0.268,-0.134,0.134
"TRAPPC3","A0A087WWM0",0.480448844174572,0.919,FALSE,0.0271,-0.0135,0.0135
"TRAPPC4","Q9Y296",0.2485166984581,0.896,FALSE,-0.0589,0.0295,-0.0295
"TRAPPC6A","O75865-2",0.555561257522601,0.924,FALSE,-0.0244,0.0122,-0.0122
"TRAPPC6B","Q86SZ2",0.974884442530722,0.939,FALSE,0.00117,-0.000584,0.000584
"TRAPPC9","Q96Q05-2",0.438433491023658,0.916,FALSE,-0.0646,0.0323,-0.0323
"TREX1","Q9NSU2",0.0054491319655338,0.28,FALSE,0.192,-0.0962,0.0962
"TRIAP1","O43715",0.838437040222753,0.935,FALSE,-0.0285,0.0142,-0.0142
"TRIM11","Q96F44",0.270579003657873,0.899,FALSE,0.161,-0.0804,0.0804
"TRIM21","P19474",0.045189253551687,0.766,FALSE,-0.105,0.0526,-0.0526
"TRIM22","Q8IYM9",0.135622299625202,0.865,FALSE,-0.0696,0.0348,-0.0348
"TRIM24","O15164",0.0873475627309031,0.834,FALSE,0.258,-0.129,0.129
"TRIM25","Q14258",0.76737014909787,0.933,FALSE,-0.0165,0.00824,-0.00824
"TRIM26","Q12899",0.00210929046779969,0.0865,FALSE,-0.257,0.128,-0.128
"TRIM27","P14373",0.125668380699799,0.86,FALSE,-0.0982,0.0491,-0.0491
"TRIM28","Q13263",0.742901016759805,0.932,FALSE,-0.0218,0.0109,-0.0109
"TRIM33","Q9UPN9",0.161790013693047,0.875,FALSE,0.0666,-0.0333,0.0333
"TRIM38","O00635",0.342162261064414,0.908,FALSE,-0.0469,0.0235,-0.0235
"TRIM5","B1Q3L0",0.960456711988658,0.939,FALSE,0.00208,-0.00104,0.00104
"TRIM56","Q9BRZ2",0.466778669015362,0.918,FALSE,0.0873,-0.0436,0.0436
"TRIM65","Q6PJ69",0.119345953888409,0.857,FALSE,-0.0837,0.0419,-0.0419
"TRIM9","Q9C026-4",0.216093259388637,0.89,FALSE,0.0739,-0.037,0.037
"TRIP10","Q15642",0.0219275248748865,0.643,FALSE,0.155,-0.0773,0.0773
"TRIP11","Q15643",0.268780723332435,0.899,FALSE,-0.0448,0.0224,-0.0224
"TRIP12","Q14669-3",0.540430730637238,0.923,FALSE,0.0248,-0.0124,0.0124
"TRIP13","Q15645",0.00557602152469332,0.286,FALSE,-0.264,0.132,-0.132
"TRMT1","Q9NXH9",0.937192169036224,0.938,FALSE,0.00823,-0.00411,0.00411
"TRMT10A","Q8TBZ6",0.685155834290265,0.93,FALSE,0.0241,-0.0121,0.0121
"TRMT10C","Q7L0Y3",0.0699650794851249,0.815,FALSE,-0.143,0.0717,-0.0717
"TRMT11","Q7Z4G4",0.228520926646935,0.892,FALSE,-0.0651,0.0326,-0.0326
"TRMT112","Q9UI30",0.188273867992232,0.883,FALSE,-0.111,0.0557,-0.0557
"TRMT2A","F2Z2W7",0.552561995730204,0.924,FALSE,-0.025,0.0125,-0.0125
"TRMT44","Q8IYL2",0.661998930972413,0.929,FALSE,-0.0262,0.0131,-0.0131
"TRMT5","Q32P41",0.449783539163888,0.917,FALSE,0.0348,-0.0174,0.0174
"TRMT6","Q9UJA5",0.329820641654642,0.907,FALSE,-0.0487,0.0243,-0.0243
"TRMT61A","Q96FX7",0.0835220882075236,0.83,FALSE,-0.11,0.0549,-0.0549
"TRMU","O75648",0.227071215693712,0.892,FALSE,-0.19,0.0948,-0.0948
"TRNAU1AP","Q9NX07",0.727523721744191,0.931,FALSE,-0.0132,0.0066,-0.0066
"TRNT1","A0A024R2H7",0.0499862286335168,0.778,FALSE,-0.105,0.0525,-0.0525
"TROVE2","P10155",0.113817854660117,0.854,FALSE,0.0919,-0.046,0.046
"TRPT1","Q86TN4-4",0.0168894582108594,0.581,FALSE,-0.253,0.127,-0.127
"TRRAP","F2Z2U4",0.411785636452777,0.914,FALSE,0.0388,-0.0194,0.0194
"TRUB1","Q8WWH5",0.960998173441488,0.939,FALSE,-0.00283,0.00141,-0.00141
"TRUB2","O95900",0.540240711056481,0.923,FALSE,0.0298,-0.0149,0.0149
"TSC1","Q92574",0.329027234462132,0.907,FALSE,0.0425,-0.0212,0.0212
"TSC2","P49815",0.155079007769689,0.873,FALSE,-0.0834,0.0417,-0.0417
"TSC22D1","Q15714",0.275954285972024,0.9,FALSE,0.0441,-0.0221,0.0221
"TSC22D2","O75157",0.345019357917282,0.908,FALSE,0.0425,-0.0213,0.0213
"TSC22D4","Q9Y3Q8",0.457709911689767,0.918,FALSE,0.029,-0.0145,0.0145
"TSEN15","Q8WW01",0.115797162224632,0.855,FALSE,-0.136,0.068,-0.068
"TSEN34","E7EQB3",0.243900379763053,0.895,FALSE,-0.0534,0.0267,-0.0267
"TSEN54","Q7Z6J9",0.221058536116553,0.891,FALSE,0.28,-0.14,0.14
"TSFM","P43897",0.0824749700179173,0.829,FALSE,-0.0853,0.0426,-0.0426
"TSG101","Q99816",0.158588544315306,0.874,FALSE,-0.0628,0.0314,-0.0314
"TSN","Q15631",0.928707592921556,0.938,FALSE,-0.00608,0.00304,-0.00304
"TSNAX","Q99598",0.470297865211127,0.919,FALSE,0.0365,-0.0183,0.0183
"TSNAXIP1","B4DXD0",0.0744615505282748,0.82,FALSE,0.122,-0.0608,0.0608
"TSPO","P30536",0.488798914060797,0.92,FALSE,-0.137,0.0687,-0.0687
"TSPYL","Q6FI91",0.624603626387858,0.927,FALSE,-0.0436,0.0218,-0.0218
"TSR1","Q2NL82",0.859761943207319,0.936,FALSE,0.0078,-0.0039,0.0039
"TSR2","Q969E8",0.176019206487127,0.88,FALSE,-0.081,0.0405,-0.0405
"TSSC1","A8MUM1",0.240126997657012,0.894,FALSE,-0.0606,0.0303,-0.0303
"TST","Q16762",0.0597289076620434,0.799,FALSE,0.0911,-0.0455,0.0455
"TSTA3","Q13630",0.264433405106052,0.898,FALSE,-0.0679,0.0339,-0.0339
"TSTD1","Q8NFU3-4",0.509131243095041,0.921,FALSE,0.0257,-0.0129,0.0129
"TTC1","Q99614",0.416684086412304,0.915,FALSE,-0.0428,0.0214,-0.0214
"TTC19","Q6DKK2",0.0702619346899433,0.815,FALSE,-0.13,0.0649,-0.0649
"TTC26","A0AVF1",0.0310223409479097,0.709,FALSE,0.116,-0.0582,0.0582
"TTC27","Q6P3X3",0.185531400933953,0.882,FALSE,-0.161,0.0806,-0.0806
"TTC33","Q6PID6",0.522975095696335,0.922,FALSE,0.0275,-0.0138,0.0138
"TTC37","Q6PGP7",0.960918508277966,0.939,FALSE,-0.00186,0.000931,-0.000931
"TTC38","Q5R3I4",0.787693766447028,0.934,FALSE,-0.0108,0.00538,-0.00538
"TTC39B","Q5VTQ0",0.418964748641636,0.915,FALSE,0.0386,-0.0193,0.0193
"TTC4","O95801",0.478124764047072,0.919,FALSE,-0.0464,0.0232,-0.0232
"TTC5","Q8N0Z6",0.234013766128335,0.893,FALSE,0.382,-0.191,0.191
"TTC7A","Q9ULT0-4",0.0243504488382428,0.664,FALSE,-0.125,0.0624,-0.0624
"TTC9C","Q8N5M4",0.189866219161541,0.883,FALSE,-0.0707,0.0353,-0.0353
"TTF2","Q9UNY4",0.276931883377243,0.9,FALSE,0.135,-0.0677,0.0677
"TTI1","O43156",0.198737213694089,0.886,FALSE,0.0651,-0.0325,0.0325
"TTI2","Q6NXR4",0.954015529037723,0.939,FALSE,0.0025,-0.00125,0.00125
"TTK","P33981",0.127636891033103,0.861,FALSE,-0.0744,0.0372,-0.0372
"TTLL12","Q14166",0.443621824662447,0.917,FALSE,0.0453,-0.0227,0.0227
"TUBA1A","Q71U36",0.667714097704621,0.929,FALSE,0.0221,-0.011,0.011
"TUBA1C","F5H5D3",0.90977937561208,0.937,FALSE,0.00593,-0.00297,0.00297
"TUBA4A","P68366",0.919217506564149,0.938,FALSE,0.00537,-0.00268,0.00268
