Name,ID,entrezgene_id,P_value,FDR,log2FC,Signif,Status,ctl_centered,ctl_1,ctl_2,sh_centered,sh_1,sh_2
CDK6,Q00534,1021,0.1402448568837509,0.867,-0.135,FALSE,Stable,0.0673,12.849503275800354,12.658483782050961,-0.0673,12.601911724568412,12.636895525072699
CHCHD1,Q96BP2,NA,0.1403805750992611,0.867,0.066,FALSE,Stable,-0.033,9.857331870303772,9.845074211991932,0.033,9.933162780671196,9.90131992219572
CLN6,Q9NWW5,54982,0.14062015383539975,0.867,-0.182,FALSE,Stable,0.0911,10.044128561406744,9.76899776835652,-0.0911,9.699882819157088,9.748717311681602
FLJ20643,A0A024QZE9,NA,0.1402763416380204,0.867,-0.102,FALSE,Stable,0.0509,12.133521854952066,12.007706567410363,-0.0509,11.986974839246232,11.950479315920271
HERC1,Q15751,8925,0.1400734890706916,0.867,-0.0684,FALSE,Stable,0.0342,10.1385236914486,10.156180892416453,-0.0342,10.09936452690391,10.058595052422813
MRPL32,Q9BYC8,NA,0.14088214070165364,0.867,-0.0745,FALSE,Stable,0.0373,10.137869709442612,10.085917643896831,-0.0373,10.016823000380505,10.057910854919335
MZB1,Q8WU39,51237,0.13982184439597029,0.867,-0.12,FALSE,Stable,0.0602,12.853815668120145,13.017591351175726,-0.0602,12.798246774330597,12.832364060888851
TIMM21,Q9BVV7,29090,0.14030969917980826,0.867,-0.115,FALSE,Stable,0.0576,9.714855278230809,9.5570627052181365,-0.0576,9.519250238985098,9.522092486704402
TOMM40,O96008,10452,0.14042641540600223,0.867,0.235,FALSE,Stable,-0.118,10.93636221577914,11.305259558102266,0.118,11.340175732101033,11.372390146116516
WDR13,Q6NXG4,NA,0.13993592326222556,0.867,0.0939,FALSE,Stable,-0.047,8.697224093499333,8.809340273846207,0.047,8.857086151297617,8.837315739144023
A8K8U7,A8K8U7,NA,0.14286076702393272,0.868,-0.0705,FALSE,Stable,0.0352,8.937885354057878,8.968980985967438,-0.0352,8.905432255314427,8.860519239151557
ALCAM,Q13740,NA,0.14375655781492122,0.868,0.354,FALSE,Stable,-0.177,9.835919878571927,10.40998571880291,0.177,10.477482714654297,10.475581729070749
B2R6N9,B2R6N9,NA,0.14358647579244002,0.868,0.123,FALSE,Stable,-0.0614,11.646947373337294,11.490370524326305,0.0614,11.652741555037975,11.730095354671134
B3KN55,B3KN55,NA,0.14364365088775913,0.868,0.069,FALSE,Stable,-0.0345,8.743955787024571,8.735751530849624,0.0345,8.784169506639447,8.833589620225899
BOD1L1,Q8NFC6,259282,0.14275653719287595,0.868,-0.0982,FALSE,Stable,0.0491,12.50382089137833,12.398468447788952,-0.0491,12.386537624319546,12.319387167770573
CIZ1,F5H2X7,25792,0.14213561523148238,0.868,-0.0937,FALSE,Stable,0.0469,9.649828407535308,9.549713509156504,-0.0469,9.534205865845662,9.477933846536255
COPS6,Q7L5N1,10980,0.14146957421522718,0.868,0.0783,FALSE,Stable,-0.0392,12.697417128702483,12.765384640350671,0.0392,12.82825365467612,12.791173073818639
CYBA,P13498,1535,0.14296622320433772,0.868,-0.0775,FALSE,Stable,0.0388,9.487340429696456,9.47475137490308,-0.0388,9.36589038066347,9.441152520008927
DHX30,Q7L2E3,22907,0.1428180564982491,0.868,-0.212,FALSE,Stable,0.106,13.139209327894788,12.808865034312978,-0.106,12.737891007104896,12.785570337929563
hCG_1745555,D3DX93,NA,0.14323886578291725,0.868,0.098,FALSE,Stable,-0.049,11.584002366393648,11.505644073902355,0.049,11.594199827860166,11.691503732990913
HEBP1,Q9NRV9,NA,0.14335797342901585,0.868,-0.0736,FALSE,Stable,0.0368,10.042382393859926,10.017698647012185,-0.0368,9.926376528309275,9.986600581760582
HNRNPA2B1,P22626,3181,0.14171924648949125,0.868,0.0748,FALSE,Stable,-0.0374,16.217673989149475,16.280638103441923,0.0374,16.336491662157577,16.31148076197378
LMAN1,P49257,3998,0.14312492416866265,0.868,-0.0633,FALSE,Stable,0.0316,15.111048296560048,15.093219867403132,-0.0316,15.034408736340117,15.043354277219043
NDUFA13,Q9P0J0,51079,0.1432424904616386,0.868,0.121,FALSE,Stable,-0.0605,11.792316088913408,11.959675567508452,0.0605,11.979102311949415,12.015058946144825
PDLIM3,Q53GG5,27295,0.1414646254605516,0.868,0.0864,FALSE,Stable,-0.0432,13.185808604181853,13.274864569332458,0.0432,13.336948382917143,13.29653031153728
PEG10,A0A087WX23,23089,0.14228309314609744,0.868,0.0895,FALSE,Stable,-0.0448,10.915813573787913,10.820312301987952,0.0448,10.935047049430937,10.980140935107253
PHF10,Q8WUB8,55274,0.14199160152140616,0.868,0.159,FALSE,Stable,-0.0796,10.201373754414638,10.440279071884103,0.0796,10.493385597305263,10.466845655634144
PNPT1,Q8TCS8,87178,0.14362171908804222,0.868,-0.109,FALSE,Stable,0.0545,13.076111873375904,12.929592392896419,-0.0545,12.9039951321407,12.883572003254688
PXK,Q7Z7A4,54899,0.14162454598406926,0.868,0.0732,FALSE,Stable,-0.0366,11.562659226045495,11.509166712721216,0.0366,11.592732199529117,11.625503380106611
Q53EN0,Q53EN0,NA,0.14213831078031916,0.868,-0.115,FALSE,Stable,0.0577,11.494370004188028,11.33500151607991,-0.0577,11.296010476963747,11.302435413330514
SLC25A4,P12235,NA,0.14292751612298135,0.868,-0.0975,FALSE,Stable,0.0488,14.20284082317116,14.087509012564226,-0.0488,14.025303339096869,14.069969152206204
SRSF5,Q13243,6430,0.14167164130564786,0.868,0.0779,FALSE,Stable,-0.0389,11.522137425068964,11.45084403710633,0.0389,11.578053397731306,11.550675347863727
SYAP1,Q96A49,NA,0.1416113331999117,0.868,0.0876,FALSE,Stable,-0.0438,12.764913252851622,12.6964632125862,0.0438,12.855103681888725,12.781379865680748
TOPORS,Q9NS56,10210,0.1422247233398402,0.868,-0.0871,FALSE,Stable,0.0435,9.106805004772625,9.007502776752315,-0.0435,8.964531034954785,8.975602389326747
UBE2S,Q16763,27338,0.1417216598204695,0.868,-0.331,FALSE,Stable,0.166,10.59381545028797,10.062797126287768,-0.166,10.019895853237609,9.97420401326231
ZNF511,Q8NB15,118472,0.1420515174626165,0.868,-0.155,FALSE,Stable,0.0774,9.036968223655611,8.83098152960472,-0.0774,8.725147732547784,8.833056531054943
ANKRD17,O75179,26057,0.14567898593162637,0.869,-0.114,FALSE,Stable,0.0571,12.811433939269776,12.657165410116745,-0.0571,12.640566991153966,12.599614486937151
ANXA6,P08133,309,0.14559879706188564,0.869,0.08,FALSE,Stable,-0.04,15.05898383710682,14.98597035509121,0.04,15.081041424055526,15.123873337289153
B2R7N6,B2R7N6,NA,0.14549616923913056,0.869,-0.178,FALSE,Stable,0.0891,11.956387653233714,12.227407814683911,-0.0891,11.942760864053884,11.88480318149225
B2R9F5,B2R9F5,NA,0.1443875666615411,0.869,-0.0653,FALSE,Stable,0.0327,9.934109989347283,9.952317269289743,-0.0327,9.892731865245638,9.863057316411295
CD19,P15391,930,0.14394871854668176,0.869,0.126,FALSE,Stable,-0.0632,8.726662673149633,8.86318548461034,0.0632,8.86130923633543,8.98114651218689
CNOT1,A5YKK6,23019,0.14481617832909074,0.869,-0.0743,FALSE,Stable,0.0372,13.777917586182793,13.84203131670591,-0.0372,13.747709302898116,13.723560905283298
CYB5R2,Q6BCY4,51700,0.14593912171584836,0.869,-0.0753,FALSE,Stable,0.0377,12.225536328780287,12.153527111266554,-0.0377,12.11183138901531,12.11659158296142
DGKA,P23743,1606,0.14516478920335352,0.869,-0.0669,FALSE,Stable,0.0334,10.79626190941702,10.830745091827852,-0.0334,10.733969521383784,10.759308172461857
DR1,Q01658,1810,0.14444007860314956,0.869,0.0703,FALSE,Stable,-0.0351,11.133852358326287,11.1056526876415,0.0351,11.213763129412879,11.166281834010803
GRPEL1,Q9HAV7,80273,0.1453765064066871,0.869,0.142,FALSE,Stable,-0.0711,13.128241648961517,12.915856831603437,0.0711,13.16168116674456,13.166828320148413
HMMR,O75330,3161,0.14565636322118292,0.869,-0.0966,FALSE,Stable,0.0483,9.062004321601918,8.970239813609178,-0.0483,8.960845950340032,8.87819705015437
MRPL16,Q9NX20,54948,0.14606260368218688,0.869,-0.0683,FALSE,Stable,0.0342,11.159129847780036,11.109727951974971,-0.0342,11.064595213730435,11.067598251848748
MRPL44,Q9H9J2,65080,0.14615769560523884,0.869,-0.18,FALSE,Stable,0.0898,11.810640657223718,11.53033718323555,-0.0898,11.492793705637036,11.48911366195062
NCOA5,Q9HCD5,57727,0.14609225266608364,0.869,0.0627,FALSE,Stable,-0.0314,11.712705361725204,11.702304058988041,0.0314,11.779208261167154,11.761286295718941
NIP7,Q9Y221,51388,0.14471725202247365,0.869,-0.102,FALSE,Stable,0.0512,12.456285753771075,12.34093689767156,-0.0512,12.331404615378213,12.260986559545042
PAF1,Q8N7H5,54623,0.14464723704835225,0.869,-0.0902,FALSE,Stable,0.0451,11.908112709006074,11.805788573104607,-0.0451,11.785089942923756,11.748410205464666
RANBP10,R4GMX8,57610,0.14391129215600296,0.869,-0.0788,FALSE,Stable,0.0394,9.673486877031817,9.638695670710629,-0.0394,9.540967920640586,9.613551770187678
RPSA,A0A0C4DG17,3921,0.1457316342761448,0.869,-0.0712,FALSE,Stable,0.0356,14.177131079153762,14.13664449403751,-0.0356,14.107409366039084,14.063947599412895
SNRPB2,P08579,6629,0.14537605148230986,0.869,-0.12,FALSE,Stable,0.0599,13.493792255965255,13.32630760743344,-0.0599,13.30557299419767,13.274969175644719
USP48,B7ZKS3,NA,0.1456360983589173,0.869,-0.0676,FALSE,Stable,0.0338,12.113245819435797,12.13750869852036,-0.0338,12.077473821806429,12.03808028499352
VATD,Q9H3H0,NA,0.14612956415715855,0.869,0.0872,FALSE,Stable,-0.0436,11.48912361611534,11.582920361243428,0.0436,11.602225491913797,11.644236686466481
A8K874,A8K874,NA,0.14652758979799688,0.87,0.1,FALSE,Stable,-0.0501,9.361904550196922,9.489751450475818,0.0501,9.542448041395314,9.509803659756722
A8K9E1,A8K9E1,NA,0.14882244619846582,0.87,0.198,FALSE,Stable,-0.0992,11.560586743617861,11.869537124649279,0.0992,11.879039366061575,11.948019663707834
ABCF1.1,Q5STZ8,23,0.1476424766731682,0.87,0.0998,FALSE,Stable,-0.0499,12.857345712409044,12.98320465032295,0.0499,13.039603198488829,13.00064415911477
ALDH9A1,P49189,NA,0.14662082258649603,0.87,0.0754,FALSE,Stable,-0.0377,13.955643592097879,13.955652586920891,0.0377,13.994618859073816,14.067457324075828
CBFB,Q13951,865,0.1477425843528496,0.87,-0.0719,FALSE,Stable,0.0359,12.725573899769044,12.686182182678996,-0.0359,12.658631814306798,12.609336799380106
CCDC124,Q96CT7,115098,0.14637974935113174,0.87,-0.0653,FALSE,Stable,0.0326,13.009927061502841,12.9731741804734,-0.0326,12.92704652873893,12.925464551410712
CD72,A0A087X0Y7,971,0.1466372522757433,0.87,-0.0646,FALSE,Stable,0.0323,8.692332963990767,8.661327320068732,-0.0323,8.618476387272567,8.60601732599769
EIF4EBP2,Q13542,NA,0.14879582854499135,0.87,0.0803,FALSE,Stable,-0.0402,9.34585432789162,9.389106266839244,0.0402,9.485962679470555,9.409679075287594
ERCC2,P18074,2068,0.14859750974299643,0.87,-0.075,FALSE,Stable,0.0375,11.02240814146288,10.949827891439485,-0.0375,10.906467778829382,10.915705684696286
FLI1,Q01543,NA,0.14669937082501486,0.87,-0.121,FALSE,Stable,0.0605,9.079138363901274,8.905583912160397,-0.0605,8.872336375546137,8.87042470448762
KYAT3,Q6YP21,56267,0.1476222534791657,0.87,0.0987,FALSE,Stable,-0.0493,12.255576460356135,12.317977000070318,0.0493,12.328857551498151,12.44204960398134
MMTAG2,Q9BU76,79169,0.14880474742934896,0.87,0.0847,FALSE,Stable,-0.0424,11.186583126812568,11.279341693272494,0.0424,11.30092564945441,11.334474341986898
MRPL50,Q8N5N7,54534,0.14703143210551045,0.87,-0.0701,FALSE,Stable,0.0351,11.228267640298503,11.28162501785406,-0.0351,11.194488406909493,11.175142277433846
POLR3H,Q9Y535,NA,0.14697562547506385,0.87,0.0915,FALSE,Stable,-0.0457,8.89091868587828,8.981520106360847,0.0457,9.061546491862087,8.993841564323324
POMP,Q9Y244,51371,0.146680090095531,0.87,-0.0816,FALSE,Stable,0.0408,9.1660585773245291,9.24026961735769,-0.0408,9.146619723054721,9.096464928158541
PSMB9,P28065,5698,0.14689934780212943,0.87,0.062,FALSE,Stable,-0.031,12.18341519576084,12.169164095359331,0.031,12.236803882856938,12.239675594931215
PTCD3,Q96EY7,55037,0.1479436877697306,0.87,-0.0829,FALSE,Stable,0.0415,12.747978098759134,12.661750102914784,-0.0415,12.640183024608552,12.603722248954275
SART3.1,Q15020,9733,0.14767318519569803,0.87,0.104,FALSE,Stable,-0.0522,14.242668336045497,14.379838460405264,0.0522,14.43298023986504,14.398494089929883
SMS,P52788,6611,0.14720866151927883,0.87,0.0674,FALSE,Stable,-0.0337,12.469243527011093,12.491734494254459,0.0337,12.56858249034543,12.527292969811528
SMYD5,Q6GMV2,NA,0.14739685232549554,0.87,0.115,FALSE,Stable,-0.0575,10.411438890349192,10.527947386627407,0.0575,10.64108042433572,10.528151114136412
TARDBP,Q13148,23435,0.14683322424293596,0.87,0.0706,FALSE,Stable,-0.0353,13.637158717225415,13.68417913006566,0.0353,13.748288396478317,13.714182976724063
THADA,Q6YHU6,63892,0.14837882147267212,0.87,-0.119,FALSE,Stable,0.0593,10.486433044790711,10.319913116385038,-0.0593,10.302184359325176,10.266936187121193
WASH,A9QQ22,NA,0.14747160334620427,0.87,0.065,FALSE,Stable,-0.0325,11.551714639715282,11.581942846483601,0.0325,11.642004328934012,11.621650186028583
ZNRF2,Q8NHG8,223082,0.14661607812104796,0.87,0.343,FALSE,Stable,-0.172,10.068870278382,10.630733280978241,0.172,10.692870808110309,10.692993939397194
A8MYE0,A8MYE0,NA,0.14954004147128244,0.871,-0.115,FALSE,Stable,0.0576,9.98753851708019,9.823296591825336,-0.0576,9.788204301590174,9.792286518735821
AGO2,Q9UKV8,27161,0.14886452794313504,0.871,0.0807,FALSE,Stable,-0.0403,12.14601560608243,12.224146907190054,0.0403,12.244882268821685,12.286618317252398
B3KQM3,B3KQM3,NA,0.15066778437538503,0.871,-0.154,FALSE,Stable,0.077,10.7657913975691,10.533599695097159,-0.077,10.46825422153366,10.523202623362792
bcl-2,A9QXG9,NA,0.148998711956229,0.871,0.0798,FALSE,Stable,-0.0399,11.245748533044946,11.268574184378837,0.0399,11.295279070576456,11.378659349095186
GFPT1,Q06210,2673,0.14927154727880218,0.871,0.1,FALSE,Stable,-0.0501,14.14841034752478,14.28145376906968,0.0501,14.322280238545616,14.308177163378202
KIAA2013,Q8IYS2,NA,0.14901274186154548,0.871,0.0773,FALSE,Stable,-0.0386,8.453597216492284,8.5283469752179,0.0386,8.55438784078264,8.58210604412518
PURA,Q00577,5813,0.14991270424161707,0.871,0.332,FALSE,Stable,-0.166,10.44328284024129,10.991339843547234,0.166,11.066311079429788,11.032506115723091
RABGGTB,P53611,5876,0.14992101827611193,0.871,-0.0631,FALSE,Stable,0.0315,9.421155823963664,9.410825063321075,-0.0315,9.366261877381081,9.339536189399162
RAP2A,P10114,NA,0.1503187440849051,0.871,0.0655,FALSE,Stable,-0.0327,8.79876835189615,8.804761127213132,0.0327,8.84674029342793,8.887725632184788
SCD5,Q86SK9,NA,0.15104340800201355,0.871,0.117,FALSE,Stable,-0.0583,9.166699907144276,9.027292101627472,0.0583,9.166593531068475,9.26046542070164
SLCO3A1,Q9UIG8,NA,0.1513126148518323,0.871,0.0945,FALSE,Stable,-0.0472,8.978630899092607,9.100971397974398,0.0472,9.130089183110492,9.13849082821094
UBE2D2,P62837,7322,0.1504840008551347,0.871,-0.0716,FALSE,Stable,0.0358,11.723097863086007,11.659343270295043,-0.0358,11.615412021437542,11.623732188909763
VDAC3,Q9Y277,7419,0.14904037949946297,0.871,-0.121,FALSE,Stable,0.0604,12.917882092445105,12.785099728179905,-0.0604,12.67364314609038,12.787669615852929
VPRBP,Q9Y4B6,9730,0.15102956605570644,0.871,-0.143,FALSE,Stable,0.0713,12.473817793102736,12.270420186645424,-0.0713,12.190405263296126,12.268620530649693
VPS18,Q9P253,57617,0.1506281078242492,0.871,-0.0895,FALSE,Stable,0.0447,10.857027422328743,10.967112307771702,-0.0447,10.815468088657248,10.829672243116212
ZNHIT6,Q9NWK9,54680,0.15036220527916014,0.871,-0.257,FALSE,Stable,0.129,11.166843927005186,11.58790053537655,-0.129,11.125170658122178,11.11490842528433
ACAD9,Q9H845,28976,0.153044275165089,0.872,-0.0646,FALSE,Stable,0.0323,12.937673671741825,12.899637429871314,-0.0323,12.84785606083734,12.860248738803854
B4E1J2,B4E1J2,NA,0.15348546373364616,0.872,0.0977,FALSE,Stable,-0.0489,12.017258668699693,12.094539962546799,0.0489,12.10068351420621,12.2065412112073
B4E368,B4E368,NA,0.15160518527038924,0.872,0.0711,FALSE,Stable,-0.0355,12.511035796245448,12.572669087329515,0.0355,12.619957792537466,12.605869275096712
BRD3,Q15059,NA,0.15304868858947318,0.872,-0.0605,FALSE,Stable,0.0303,10.324162601121227,10.31348036532898,-0.0303,10.257022265247489,10.259615640890038
COA3,Q9Y2R0,28958,0.15232851863798635,0.872,-0.11,FALSE,Stable,0.0548,10.495395451938885,10.342812086369252,-0.0548,10.323098345806674,10.296045894215508
CPSF2,Q9P2I0,53981,0.15343030766505597,0.872,-0.0638,FALSE,Stable,0.0319,12.286369192114432,12.261836166566605,-0.0319,12.196946695277697,12.22372470934298
CPSF4,O95639,10898,0.15288297890841115,0.872,-0.0638,FALSE,Stable,0.0319,10.935515760354706,10.971047598378497,-0.0319,10.891833982557246,10.8871661896871
DHX34,Q14147,9704,0.15233731502404288,0.872,-0.104,FALSE,Stable,0.0521,10.785863359945495,10.64321716077033,-0.0521,10.600447038014874,10.620243531908695
DHX37,Q8IY37,57647,0.15150623125324764,0.872,0.129,FALSE,Stable,-0.0644,10.308265873778502,10.121901810143799,0.0644,10.367939139388438,10.320021731631057
EXOC1,Q9NV70,55763,0.15379567085617357,0.872,-0.0741,FALSE,Stable,0.0371,12.054466593438717,11.985234126040739,-0.0371,11.932480500047227,11.958933069778839
HMBOX1,Q6NT76,NA,0.1516390276167198,0.872,0.0752,FALSE,Stable,-0.0376,9.386063086040176,9.4308508462826115,0.0376,9.514062748049902,9.45317058683562
HMGXB4,Q9UGU5,10042,0.15255704059524092,0.872,0.076,FALSE,Stable,-0.038,9.155112123591131,9.182519477304876,0.038,9.281743633473093,9.207980210025923
HPS3,Q969F9,84343,0.15267440271546284,0.872,0.103,FALSE,Stable,-0.0515,8.635554878090408,8.676445355130529,0.0515,8.826903381548451,8.691136418915029
IARS2,Q9NSE4,55699,0.15335535987335433,0.872,0.0774,FALSE,Stable,-0.0387,13.225073444548979,13.293951142208922,0.0387,13.313757943668334,13.360166403608426
RBFOX1,F8VZG9,NA,0.15266483652670038,0.872,-0.0604,FALSE,Stable,0.0302,9.644313220882403,9.64245127976954,-0.0302,9.586797678373712,9.579155655221786
SFXN1,Q9H9B4,94081,0.1518776220211204,0.872,0.138,FALSE,Stable,-0.0692,12.98727897950323,12.991675090654518,0.0692,13.022528630331468,13.233218465258963
SMNDC1,O75940,10285,0.1515617683071068,0.872,0.0684,FALSE,Stable,-0.0342,12.19458224496977,12.191193396186202,0.0342,12.288412224883757,12.234235215903267
USP25,Q9UHP3,29761,0.15262870429518122,0.872,0.0644,FALSE,Stable,-0.0322,9.873921411524098,9.859921554750219,0.0322,9.94924632883585,9.913347653836198
YY1AP1,Q9H869,NA,0.15201342970948634,0.872,-0.0617,FALSE,Stable,0.0308,9.256196646041941,9.270728884427497,-0.0308,9.209668929483763,9.1939323901913
A8K4K4,A8K4K4,NA,0.15594868395040787,0.873,-0.0778,FALSE,Stable,0.0389,10.679446298517005,10.606752586729275,-0.0389,10.587918967656265,10.542732551467989
A8K718,A8K718,NA,0.156591454538263,0.873,0.224,FALSE,Stable,-0.112,11.341728560829848,11.71272979274499,0.112,11.758590663406913,11.744376034253968
ACLY,P53396,47,0.15645337310182594,0.873,-0.0981,FALSE,Stable,0.0491,15.539809107417593,15.410209626466381,-0.0491,15.393692381823953,15.36008354538773
ACTR8,Q9H981,93973,0.15488383405202558,0.873,-0.113,FALSE,Stable,0.0564,9.483742088823377,9.323148452121297,-0.0564,9.305764909159736,9.27545341394254
ATPIF1,Q9UII2,93974,0.15463499922460683,0.873,0.11,FALSE,Stable,-0.055,12.25632986410173,12.152037250957383,0.055,12.25514900763186,12.37329428053588
B2RD51,B2RD51,NA,0.156831685980649,0.873,0.093,FALSE,Stable,-0.0465,11.793717995834552,11.900694784601761,0.0465,11.970331531249654,11.910012471930676
B4DG47,B4DG47,NA,0.15537692717821094,0.873,-0.0697,FALSE,Stable,0.0349,13.493440819621318,13.447844011519475,-0.0349,13.380172170733298,13.42162352925389
B4DU42,B4DU42,NA,0.15524675521221817,0.873,0.0719,FALSE,Stable,-0.036,12.966158987364754,12.897964074625893,0.036,13.006858746505012,13.00108913525681
B4E0C4,B4E0C4,NA,0.15466190305901514,0.873,-0.0615,FALSE,Stable,0.0308,8.711359268892858,8.723113361031867,-0.0308,8.666325793768626,8.645110561900339
B4E0Z6,B4E0Z6,NA,0.1567865539920059,0.873,0.0703,FALSE,Stable,-0.0352,10.244690697728664,10.243625534809103,0.0352,10.282242899179245,10.346690092324195
BCAT1,P54687,586,0.15659081762860683,0.873,0.0941,FALSE,Stable,-0.047,12.115697364821342,12.233088534248228,0.047,12.29019981735128,12.246772591554855
BNIP1,Q12981,NA,0.15572073762529232,0.873,0.0627,FALSE,Stable,-0.0313,9.515556845628613,9.502205990016854,0.0313,9.556515358301233,9.586606894979788
CS,O75390,1431,0.1558089696592197,0.873,0.121,FALSE,Stable,-0.0607,14.123128541012584,13.958648402017031,0.0607,14.12430329831543,14.200356461216114
DTYMK,P23919,1841,0.15590961382217378,0.873,-0.11,FALSE,Stable,0.0552,12.945028991551032,12.79230165404402,-0.0552,12.735951801962107,12.780654351236015
F8A1,P23610,474384,0.1568779188262964,0.873,0.0603,FALSE,Stable,-0.0301,10.7006364381556,10.690095637576425,0.0301,10.748790816488013,10.76253120252826
F8A1,P23610,8263,0.1568779188262964,0.873,0.0603,FALSE,Stable,-0.0301,10.7006364381556,10.690095637576425,0.0301,10.748790816488013,10.76253120252826
F8A1,P23610,474383,0.1568779188262964,0.873,0.0603,FALSE,Stable,-0.0301,10.7006364381556,10.690095637576425,0.0301,10.748790816488013,10.76253120252826
