ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id,status
ENSG00000146433,247.53974087526476,0.22594198720424072,0.18491446565765218,1.2218729692167312,0.22175566889425996,0.53801804839031,TMEM181,57583,stable
ENSG00000146425,419.15859504151007,-0.20475213831854333,0.12015557112134642,-1.7040586333842307,0.08837013378564892,0.32797249462843275,DYNLT1,6993,stable
ENSG00000164674,602.998132717935,-0.6017416430817027,0.21852354256862266,-2.7536696321529686,0.005893122183423344,0.05784227534381826,SYTL3,94120,stable
ENSG00000092820,15631.024091769266,-0.1732876354061873,0.0746621106881731,-2.3209581648438053,0.02028910183750957,0.13509572686927102,EZR,7430,stable
ENSG00000130363,123.48573793356876,-0.035649862296925426,0.29045917335953897,-0.1227362244565675,0.9023159777500681,0.9688395174002464,RSPH3,83861,stable
ENSG00000164691,973.3884009712316,0.21936950352624984,0.18595524449236836,1.1796897910843962,0.23812361571750004,0.5559620119053775,TAGAP,117289,stable
ENSG00000112096,1593.7379343678433,0.33687561779771713,0.08566933355145182,3.932277792208974,8.414474821430792e-5,0.0025790475177226127,SOD2,6648,stable
ENSG00000146457,1198.934460329817,0.09984481325550437,0.0775289253536976,1.28783951022149,0.19780183556744407,0.505771236707956,WTAP,9589,stable
ENSG00000120437,3169.565700495669,-0.49368750715437587,0.16157350258867928,-3.0554979575528884,0.0022468713319450506,0.030138363581386055,ACAT2,39,mRNA_down
ENSG00000120438,7133.317733388176,-0.11424727872484236,0.1576313528418593,-0.7247750949613355,0.468590016935954,0.7512525531636999,TCP1,6950,stable
ENSG00000112110,1173.6957867585245,-0.16118710643456427,0.11860608757220921,-1.3590120855848236,0.17414275905569976,0.472106120599572,MRPL18,29074,stable
ENSG00000197081,1703.4590218784472,-0.014508463398145476,0.11839770192542817,-0.1225400760504922,0.9024713090312975,0.9688395174002464,IGF2R,3482,stable
ENSG00000085511,435.1727318543993,0.22157163705959135,0.1676451619898868,1.3216703329199424,0.18627795171988046,0.4890087696892912,MAP3K4,4216,stable
ENSG00000112531,1612.4221494251265,0.17154069657677048,0.0957757061768534,1.7910668939366965,0.07328256099745584,0.2948128799003201,QKI,9444,stable
ENSG00000198818,540.7386154398422,-0.1965872720570737,0.09145903067160269,-2.149457200819782,0.031598175303356714,0.1797146220378413,SFT2D1,113402,stable
ENSG00000060762,383.5545609228366,-0.07819987871131036,0.14130147966414172,-0.5534257595687107,0.5799719039924474,0.8235502819604863,MPC1,51660,stable
ENSG00000071242,1561.3271074725499,-0.565911466806514,0.14461529089953715,-3.913220125523568,9.107344278274974e-5,0.0027554410949141733,RPS6KA2,6196,mRNA_down
ENSG00000026297,330.62792302148966,-0.42973592501018315,0.35480142196465125,-1.2112012478151726,0.22581828464583747,0.5431974274293929,RNASET2,8635,stable
ENSG00000213066,700.7643065272879,0.14524811629642953,0.15465030666946952,0.9392035452400681,0.34762624916731216,0.659894006949398,CEP43,11116,stable
ENSG00000130396,1015.2659504690943,0.057217167010422204,0.14570867177297273,0.3926819613013268,0.6945543954344314,0.8833078997957862,AFDN,4301,stable
ENSG00000184465,472.7685409761105,-0.151529964288325,0.18501802187866395,-0.8190011045934722,0.41278578337268057,0.709476714102219,WDR27,253769,stable
ENSG00000185127,568.7104066831047,0.07783711953157223,0.12350376471773007,0.6302408652033423,0.5285370062869619,0.79263265623196,C6orf120,387263,stable
ENSG00000130024,1510.372648395701,0.06841487650946886,0.08923776092540146,0.7666583719717088,0.443284660047884,0.7322992716439783,PHF10,55274,stable
ENSG00000008018,2562.335796150777,-0.3907774217606757,0.1510780949550715,-2.5865921984049867,0.00969302345486654,0.08005882838598426,PSMB1,5689,stable
ENSG00000112592,258.32598306828066,-0.1448551295479244,0.15881331495423848,-0.9121094763978947,0.36171109030056553,0.6684707948737939,TBP,6908,stable
ENSG00000071994,1568.9073533139199,0.1663431866533455,0.10425536601715757,1.59553597103069,0.11059243277566742,0.3715497748400559,PDCD2,5134,stable
ENSG00000188191,809.2581958636296,-0.056444405952766154,0.15284197750961626,-0.36929910795753007,0.7119047903821938,0.8918256734737112,PRKAR1B,5575,stable
ENSG00000164818,1640.4247279887836,0.02470776019378761,0.10680091245878669,0.23134409271383394,0.8170474945717799,0.936393078881174,DNAAF5,54919,stable
ENSG00000164828,3617.1320094551184,0.06185735496895302,0.12178052617219483,0.5079412687172016,0.6114945319183529,0.8430974598981066,SUN1,23353,stable
ENSG00000239857,1269.753539570516,-0.13309990538324476,0.14590989413963404,-0.9122061678412962,0.361660197696306,0.6684707948737939,GET4,51608,stable
ENSG00000105963,368.28821265678096,-0.3463234065137187,0.6285487334352927,-0.5509889497683185,0.5816412496354193,0.8240268681475003,ADAP1,11033,stable
ENSG00000240230,1024.2636178630733,-0.10605754858360493,0.2183111805136804,-0.48580905629319737,0.6271025527188084,0.852347069704877,COX19,90639,stable
ENSG00000146540,4164.283631109152,-0.26146095335148356,0.19329757562974806,-1.3526344161310078,0.17617245188396213,0.474308634037318,C7orf50,84310,stable
ENSG00000164850,3050.874778148273,-0.28808611040520266,0.26956087961703284,-1.0687237362279303,0.2851941726681835,0.6021367317492873,GPER1,2852,stable
ENSG00000178381,508.34286406731115,-0.19401077334154063,0.12878462267187318,-1.5064746808775096,0.13194536202515109,0.4081440328888665,ZFAND2A,90637,stable
ENSG00000164877,231.69406184525852,-0.2334647176624362,0.5287340421914032,-0.4415541634028575,0.6588118589961658,0.8678379299002754,MICALL2,79778,stable
ENSG00000164880,5616.499862591817,0.10219424442767068,0.09610267587555539,1.063386045150328,0.2876069185558345,0.6047770945129871,INTS1,26173,stable
ENSG00000198517,960.3277621764807,0.10097928219134239,0.15151596541779586,0.666459682403094,0.5051173256376311,0.7760024719102031,MAFK,7975,stable
ENSG00000164855,238.7887052568358,0.12201034626641859,0.16599472409401006,0.7350254469372098,0.46232399656762646,0.7470258389818947,TMEM184A,202915,stable
ENSG00000157778,914.5674170670463,-0.08804341868543414,0.09547952279066063,-0.9221183360799761,0.356466853640656,0.664792505077433,PSMG3,84262,stable
ENSG00000230487,163.82889543902047,-0.31529084258595175,0.27631282496873266,-1.1410648152927023,0.2538429517115653,0.5725702363022147,PSMG3-AS1,114796,stable
ENSG00000002822,582.7514659557106,0.06633125234831838,0.12568978181222465,0.5277378271482286,0.5976813146868813,0.8349614367617875,MAD1L1,8379,stable
ENSG00000122687,1641.1701552396084,-0.004007266741206843,0.09109126387573462,-0.04399177891168025,0.9649109570030251,0.990758622895709,MRM2,29960,stable
ENSG00000106268,775.239905887656,-0.10984310174101536,0.10242945035162818,-1.072378123322316,0.28355022991966766,0.6005779517036757,NUDT1,4521,stable
ENSG00000106266,996.2011110935757,0.05886869112336924,0.13529110253698223,0.43512610969577475,0.663470892489961,0.8702325191442218,SNX8,29886,stable
ENSG00000106263,13133.566683647305,0.027840328996906503,0.1013830784849749,0.27460528337608603,0.7836195067900176,0.9236380411252193,EIF3B,8662,stable
ENSG00000136213,324.411031105134,0.28664992543469164,0.36129508320227094,0.7933955892618965,0.4275473797381915,0.7224670635881143,CHST12,55501,stable
ENSG00000106009,1686.925164429224,-0.18995046489141781,0.19310353631975657,-0.9836716018337559,0.325277007064598,0.6416388388400212,BRAT1,221927,stable
ENSG00000106012,476.4966567784469,0.016264652421790475,0.10816301335106213,0.15037166511809982,0.880471395025602,0.9614859188007907,IQCE,23288,stable
ENSG00000136295,496.98065373664986,0.1189307963031073,0.3828916061045789,0.31061217954886117,0.7560954669590798,0.912679145155027,TTYH3,80727,stable
ENSG00000146535,1600.8061144457643,-0.059021937814592265,0.10425108875611418,-0.5661517641572901,0.5712906169853792,0.819250006448982,GNA12,2768,stable
ENSG00000198286,5370.3792755277655,0.49574470116456415,0.15763968063027473,3.1447964064788665,0.0016620245031342118,0.024759524926767147,CARD11,84433,mRNA_up
ENSG00000146555,608.4619934799724,0.1023634605139027,0.6051256528310001,0.16916066941635813,0.8656702651570102,0.955803540507726,SDK1,221935,stable
ENSG00000164916,1008.5570272942039,0.08652204439305729,0.17358960915804614,0.4984287067222011,0.6181819074909095,0.8472794083306319,FOXK1,221937,stable
ENSG00000242802,1251.4385095975147,-0.27932819241063883,0.19270306245583724,-1.4495264831333645,0.14719061000577616,0.43294176167822757,AP5Z1,9907,stable
ENSG00000196204,344.26900617607413,0.4074681519282255,0.1710033623155228,2.38280783728916,0.017181160294175473,0.11941364161831017,RNF216P1,441191,stable
ENSG00000146587,1042.2601275232332,0.0788408006234653,0.12245370191211594,0.6438417082731294,0.5196780846270453,0.7860457460941741,RBAK,57786,stable
ENSG00000157954,2546.8707911421893,-0.10246583065204373,0.11093029042069842,-0.9236956854926316,0.3556447790884339,0.6641606843333002,WIPI2,26100,stable
ENSG00000182095,1666.2691720090872,0.22894011510838463,0.17788328405171006,1.2870243335615084,0.19808580682841376,0.5063870397122712,TNRC18,84629,stable
ENSG00000155034,421.71953526069933,-0.0327524898417463,0.1368865661375388,-0.23926737857415278,0.8108982589623297,0.9344565387098431,FBXL18,80028,stable
ENSG00000075624,76061.94490054493,-0.0941940506781371,0.09973655712752334,-0.9444285364462743,0.34495070468007333,0.6580072021838448,ACTB,60,stable
ENSG00000011275,1340.9826232797186,0.25539488307225255,0.08475985990793507,3.013158390654005,0.002585439384684537,0.03364797443105519,RNF216,54476,stable
ENSG00000122674,193.1536658324358,-0.0016424771489988589,0.1793352830790236,-0.009158694936094119,0.9926925208741499,0.9983421217997154,CCZ1,51622,stable
ENSG00000122512,584.861116177814,-0.16474090786667298,0.13980528262567327,-1.1783596783518153,0.2386532453695291,0.5564368869604185,PMS2,5395,stable
ENSG00000106305,1159.690400415947,-0.018789365534702947,0.1413911371048998,-0.13288927382175933,0.8942809499154116,0.966040680137758,AIMP2,7965,stable
ENSG00000086232,5878.017556884443,-0.17915699395050586,0.05834446073404554,-3.0706770050916417,0.002135740523301747,0.029115414297930676,EIF2AK1,27102,stable
ENSG00000106346,810.5429494166988,0.4054575567513395,0.10777491317050283,3.76207732229758,1.6850793151271633e-4,0.00427532686353642,USP42,84132,mRNA_up
ENSG00000008256,616.6739087522184,0.5890492588879963,0.1674430743064041,3.517907571441832,4.349638345969592e-4,0.00921667952045795,CYTH3,9265,mRNA_up
ENSG00000178397,543.1706215498298,0.5949532561009956,0.1436477096343796,4.141752469394081,3.446622020652675e-5,0.0013179119185811646,FAM220A,84792,mRNA_up
ENSG00000136238,4320.5317048921725,-0.09274434507101811,0.09653484991864372,-0.9607343373836483,0.33668576151374285,0.6510219328627619,RAC1,5879,stable
ENSG00000164535,560.1125511820819,-0.15233674075582615,0.12800863965613263,-1.190050461945738,0.2340265590282154,0.5517873284520242,DAGLB,221955,stable
ENSG00000136240,2653.3924413203035,-0.36377741774479605,0.08610822957730051,-4.224653317465181,2.393088867792246e-5,9.988218410672777e-4,KDELR2,11014,stable
ENSG00000136247,722.9033820132088,-0.07623799291717084,0.1816785411483649,-0.4196312477812792,0.6747548573938202,0.8747186886951454,ZDHHC4,55146,stable
ENSG00000146576,897.4355033443719,0.3130615061477555,0.1519629958619911,2.0601167038853982,0.03938738536755564,0.20567994520895713,C7orf26,79034,stable
ENSG00000205903,1459.1691701338686,0.119043169471701,0.14537135253776579,0.8188901554092302,0.41284908714816065,0.709476714102219,ZNF316,100131017,stable
ENSG00000164631,744.4698965783588,0.2463544204814833,0.1622476655745338,1.518384992530523,0.1289173727254529,0.40281102965772997,ZNF12,7559,stable
ENSG00000146574,190.19884536549222,-0.09364828527524469,0.15982308079469792,-0.5859496939340155,0.5579093212734352,0.8131732707262052,CCZ1B,221960,stable
ENSG00000106392,997.0119736910158,0.14713456587846793,0.12000023107625808,1.2261190212622712,0.22015388884096104,0.5358595366091787,C1GALT1,56913,stable
ENSG00000164654,1851.1515617994664,0.39605009844761563,0.12454514219402191,3.179972269256647,0.001472891465280694,0.022986930652330213,MIOS,54468,stable
ENSG00000106399,1101.851417213407,-0.0881741514560267,0.12743881373309993,-0.6918940068030863,0.4890038946106536,0.7654909613061025,RPA3,6119,stable
ENSG00000219545,937.7448303208467,-0.08921810148331887,0.156407197838721,-0.5704219672506118,0.5683915338087113,0.8180500727775288,UMAD1,729852,stable
ENSG00000106415,2972.868947143235,0.174341348894098,0.1882824837591968,0.9259562834165245,0.3544686996320218,0.6637594616334829,GLCCI1,113263,stable
ENSG00000189043,3064.885439382784,0.052579211789767724,0.10501021652299558,0.5007056792255419,0.6165782747699354,0.8465511540964061,NDUFA4,4697,stable
ENSG00000106443,2139.1213638715385,0.35164348147534374,0.08936498195653021,3.934913584455191,8.32266359505588e-5,0.0025642978462561933,PHF14,9678,stable
ENSG00000106460,923.222550055381,-0.0015293251008605911,0.1453614927469822,-0.010520840643281994,0.991605738541802,0.9979818042474462,TMEM106B,54664,stable
ENSG00000146530,156.50481547251675,-1.1402687444509578,1.0413046647646345,-1.0950385444673794,0.2734997504355336,0.5915029111300582,VWDE,221806,stable
ENSG00000122644,193.23019861885822,0.7108611656084345,0.23934767998603673,2.9699939671439695,0.0029780559739022647,0.037111888617450836,ARL4A,10124,mRNA_up
ENSG00000187546,130.49940926666986,-0.4669523531180687,0.4424922505253539,-1.0552780360869016,0.29129818327746243,0.6079519388374849,AGMO,392636,stable
ENSG00000106511,2002.0124728670385,0.16356773016847787,0.8592635493932983,0.1903580458917039,0.8490285710429095,0.9500282523565642,MEOX2,4223,stable
ENSG00000106524,508.3161316821706,-0.2934163696566348,0.16923017992056968,-1.7338300402112288,0.08294824387195689,0.315329503387518,ANKMY2,57037,stable
ENSG00000136261,2524.0218876981294,-0.126894391781661,0.08535637487396366,-1.486642233448081,0.13710932710657336,0.4164363236491759,BZW2,28969,stable
ENSG00000106537,1131.2635678594495,-0.354070564626202,0.09481995781308107,-3.734135437227072,1.8836111662174574e-4,0.004674780439794235,TSPAN13,27075,stable
ENSG00000106546,1194.7782026658747,0.22222624183327758,0.134679261531796,1.6500405430335159,0.09893464408412364,0.348976498468608,AHR,196,stable
ENSG00000071189,1525.2592817197956,-0.03723332529917768,0.10028303595810559,-0.37128239032105426,0.7104272125931932,0.8912169207707334,SNX13,23161,stable
ENSG00000048052,3968.2278470671054,-0.04977536761429804,0.08691635552774198,-0.5726812555826818,0.5668605313107338,0.8177922793482493,HDAC9,9734,stable
ENSG00000105849,1752.1347771741714,-0.019909483250830542,0.13332809810734372,-0.14932698758517673,0.8812956209961722,0.9616967163667755,POLR1F,221830,stable
ENSG00000183742,478.7328689957751,-0.26144975793810277,0.23428222987167488,-1.1159606858843223,0.2644389633138922,0.583944505331411,MACC1,346389,stable
ENSG00000105855,468.5671273969748,0.09601766626846205,0.9440360146008432,0.10170974918691018,0.918987063548834,0.974700861853972,ITGB8,3696,stable
ENSG00000105866,504.7166467828546,0.08194219438864007,0.13567416993039538,0.603963115681332,0.5458681648484951,0.8037058054880828,SP4,6671,stable
ENSG00000105877,2000.3954633608566,0.13548623947692748,0.14963239917945545,0.9054605835360405,0.3652214326394496,0.6717853960756031,DNAH11,8701,stable
ENSG00000164649,6742.061261490152,0.14242076862256767,0.1340636537872505,1.062336916824446,0.28808276077263234,0.6049737976225279,CDCA7L,55536,stable
ENSG00000136237,3786.3949779146906,0.7199005420930908,0.16205718439818415,4.4422624320329565,8.901789445652446e-6,4.666063999373837e-4,RAPGEF5,9771,mRNA_up
ENSG00000105889,95.04159706869486,0.8619988421353802,0.42360953330476847,2.0348900918507185,0.04186193317943903,0.21218360690562815,STEAP1B,256227,stable
ENSG00000105889,95.04159706869486,0.8619988421353802,0.42360953330476847,2.0348900918507185,0.04186193317943903,0.21218360690562815,STEAP1B,401312,stable
ENSG00000196683,1281.9699075946098,0.14376256572342225,0.181481439428036,0.7921612599972205,0.4282666540507356,0.72280002498781315,TOMM7,54543,stable
ENSG00000228649,136.72731446203727,0.36634855356094514,0.2530630744088595,1.4476570887187468,0.1477129765540005,0.4333923098643869,SNHG26,109729180,stable
ENSG00000122591,1804.9219877429741,0.5118858183854439,0.20162017949481456,2.538862030913969,0.011121367165042076,0.0875849841150768,FAM126A,84668,stable
ENSG00000122550,843.3426651060616,0.08196921535150635,0.07981671753823806,1.0269680072002094,0.30443552904107213,0.6212008822202583,KLHL7,55975,stable
ENSG00000136243,1294.1177158843457,-0.2785953646956257,0.12208170523231307,-2.28204024645198,0.02248696424580324,0.14432721338517454,NUP42,11097,stable
ENSG00000136235,320.67339158234626,-0.7421580599358586,0.3746823154478945,-1.9807661833430392,0.0476175007869729,0.22760620262099093,GPNMB,10457,stable
ENSG00000156928,1710.2256504296167,-0.10535311569491358,0.08483427717309776,-1.2418696687890525,0.2142846526407925,0.5291111547030468,MALSU1,115416,stable
ENSG00000136231,2767.6218881768896,0.017174992139741805,0.12154056697537052,0.14131077850922166,0.8876244350406705,0.963891468908659,IGF2BP3,10643,stable
ENSG00000164548,1528.7272658898928,0.21000669765956004,0.14593794549436886,1.4390136639799642,0.15014665140901698,0.43656138784633036,TRA2A,29896,stable
ENSG00000169193,206.10950241581207,0.17030704598458948,0.2209214020562341,0.7708942836658214,0.44076959566827534,0.7307151932707081,CCDC126,90693,stable
ENSG00000188732,202.65332321235564,-0.8600580810593818,0.21445675086178392,-4.010403391841388,6.0615098499033475e-5,0.002035488843847231,FAM221A,340277,mRNA_down
ENSG00000105926,1078.0247040724034,0.25673228320649555,0.18031218251864647,1.4238210620069796,0.1544982771063513,0.4433281043635927,MPP6,51678,stable
ENSG00000070882,3988.672849518672,0.29831852913188367,0.0965413471808935,3.0900597292568537,0.0020011624739508,0.02780076483042419,OSBPL3,26031,stable
ENSG00000172115,4219.859336985074,0.05571627603389053,0.1533881792500123,0.3632370910608228,0.7164277824067482,0.8938643847206322,CYCS,54205,stable
ENSG00000050344,661.9339045173443,-0.1791603625359001,0.09157648694873095,-1.956401348265335,0.05041789347070185,0.23664760154041142,NFE2L3,9603,stable
ENSG00000122566,43358.206353190726,-0.06445232609375848,0.1499586424174016,-0.4298006774051674,0.6673406400809057,0.8720819073705612,HNRNPA2B1,3181,stable
ENSG00000122565,7044.455697816474,-0.13350694976343264,0.12024104206553078,-1.110327617509103,0.2668578764220189,0.5859791641073849,CBX3,11335,stable
ENSG00000086300,992.2521707524714,0.3593960700422998,0.1393002648746783,2.580009954508206,0.009879746718548745,0.08093394747316379,SNX10,29887,stable
ENSG00000005020,1913.9923871456963,-0.07187167042718427,0.17100883074107023,-0.42028046221781024,0.6742805810073282,0.8747186886951454,SKAP2,8935,stable
ENSG00000106049,632.1048788560888,-0.12380568720999724,0.11298885827360591,-1.0957335891491005,0.2731953787916734,0.591377568068496,HIBADH,11112,stable
ENSG00000106052,3068.7079218495314,-0.0687023309838323,0.11222457464907065,-0.6121861561842973,0.5404145998565122,0.8010008822873228,TAX1BP1,8887,stable
ENSG00000153814,710.276040013556,0.27090626887688657,0.14898300043773446,1.8183703380984622,0.06900754877271453,0.28275030193469314,JAZF1,221895,stable
ENSG00000146592,178.60361258925016,1.8162017805486945,1.1605506206289216,1.564948351468258,0.11759502011881003,0.38412055413399915,CREB5,9586,stable
ENSG00000106066,691.3488669842741,-0.4389660111076151,0.14020706935740176,-3.130840785129365,0.0017430663241276997,0.025450390748982202,CPVL,54504,mRNA_down
ENSG00000285162,1035.6694947593103,-0.32733027036011086,0.19421630579988214,-1.6853902611935558,0.09191330135512185,0.33443882334968716,,1124,stable
ENSG00000106069,1062.0262846343728,-0.31768915434886463,0.19134309836411562,-1.660311540185888,0.09685179534581274,0.3445282501710593,CHN2,1124,stable
ENSG00000176532,184.92798741185595,-1.5117706312306987,0.46213465047913893,-3.2712773856349058,0.0010706284184029673,0.018188287993679355,PRR15,222171,mRNA_down
ENSG00000227855,203.77120052813774,-0.9418863986360703,0.2944265931126522,-3.1990534166038795,0.0013787961944874286,0.021872552063632332,DPY19L2P3,442524,mRNA_down
ENSG00000136193,4797.312156221076,0.27847888774835844,0.14845766972095803,1.8758134104609692,0.06068090588091844,0.26401257973541686,SCRN1,9805,stable
ENSG00000106080,413.4960211699261,-0.16209081572228504,0.18697805694934788,-0.8668975299395438,0.385998157030739,0.6889043378647788,FKBP14,55033,stable
ENSG00000106086,1047.728624467425,0.3539900403712523,0.14253294736077018,2.483566409914022,0.013007407824263805,0.09787787723810128,PLEKHA8,84725,stable
ENSG00000180354,1326.9801117297388,0.33676340828240725,0.2265601907930437,1.486419159092389,0.13716828520785532,0.4165076306402001,MTURN,222166,stable
ENSG00000180233,738.8089061284242,0.049284609977168825,0.1273375548410739,0.3870390792306279,0.6987272771250892,0.8854564653960026,ZNRF2,223082,stable
ENSG00000106100,157.04036384990889,0.4721260158975865,0.28939611932298553,1.6314179229565346,0.10280216558612335,0.3572512201940503,NOD1,10392,stable
ENSG00000006625,1538.609389661717,-0.09695049676833162,0.12127258834535426,-0.7994427932241427,0.42403370530759515,0.719845504932156,GGCT,79017,stable
ENSG00000106105,10305.537973317614,-0.010864628937502724,0.1554274134367155,-0.06990162608558376,0.9442719588682823,0.9843277605780248,GARS1,2617,stable
ENSG00000106125,211.161878293686,-0.07267210076892626,0.2421057945923494,-0.3001667138586641,0.7640499935339369,0.9160600429178778,MINDY4,84182,stable
ENSG00000106355,1507.0638151276742,-0.10479621921879326,0.1660072848868303,-0.6312748220069645,0.5278608466685375,0.7922229310588985,LSM5,23658,stable
ENSG00000105778,2270.633346933701,0.27038179696585507,0.10100143341414314,2.677009502005679,0.0074282528276569575,0.06687136498762655,AVL9,23080,stable
ENSG00000170852,1264.4559281674055,0.12960882119673742,0.09937861694628908,1.304192241544142,0.19216804451704267,0.49873929775352005,KBTBD2,25948,stable
ENSG00000122643,649.5675989845483,-0.18495290863977196,0.16065664204120036,-1.1512310122375198,0.2496372099841336,0.5675192978573874,NT5C3A,51251,stable
ENSG00000164610,187.7705745938806,0.06290299154603436,0.15467720216434616,0.4066726748729219,0.6842484123530305,0.8786252584349403,RP9,6100,stable
ENSG00000122507,350.6498911793012,-0.278488906151211,0.1795776989026338,-1.5507989458212537,0.12094987333165122,0.38963517097701805,BBS9,27241,stable
ENSG00000173852,1065.896852788129,-0.06779112795053686,0.13077948275353654,-0.5183621048440311,0.6042056492668572,0.8387854915732778,DPY19L1,23333,stable
ENSG00000122557,703.8088071738505,-0.07233004762270186,0.12156455677627498,-0.5949928954688385,0.5518482199702253,0.8094647325041203,HERPUD2,64224,stable
ENSG00000271122,436.65613524254036,0.2082459018431591,0.12235219819939774,1.702020110041506,0.08875159851684006,0.3291800995226494,HERPUD2-AS1,101930085,stable
ENSG00000122545,6893.253448004873,-0.07982823597838498,0.11038514263282503,-0.7231791713484329,0.46956981360293476,0.7515037548581938,SEPTIN7,989,stable
ENSG00000122547,1384.1136286105166,0.1088090321448448,0.16487333142651184,0.6599553196591027,0.5092825023736988,0.7789533935328795,EEPD1,80820,stable
ENSG00000011426,1303.9618193064298,0.11987823830310483,0.14871401639332055,0.8060991237439885,0.42018569679592077,0.7156999454010929,ANLN,54443,stable
ENSG00000155849,2700.6844005534576,0.3427779533186823,0.1014245633383462,3.379634499141947,7.258228370891601e-4,0.013899566532772677,ELMO1,9844,stable
ENSG00000010270,614.7194951596415,-0.018168247637042504,0.13704958637402487,-0.13256696439388851,0.8945358603652926,0.9660981514838775,STARD3NL,83930,stable
ENSG00000281103,315.31724974941193,-0.10473793219120121,0.18100148539340064,-0.5786578599814076,0.5628200552866951,0.8154941677828876,TRG-AS1,100506776,stable
ENSG00000006715,1152.266753984268,-0.05826589086501119,0.09444265473954715,-0.616944653088122,0.5372712326509781,0.798916730638071,VPS41,27072,stable
ENSG00000241127,182.7003412970238,-0.16202498827067963,0.2237071563323492,-0.7242727095863137,0.46889832784055974,0.7513510060770312,YAE1,57002,stable
ENSG00000006451,1638.482244445729,0.18375297134865662,0.13705505181738273,1.3407238107026944,0.18001014085334915,0.48014974857474796,RALA,5898,stable
ENSG00000065883,2204.4393986135806,0.25967196389448777,0.10221990459205862,2.540326807492065,0.011074892969177729,0.0874886733278448,CDK13,8621,stable
ENSG00000168303,1146.3874746064673,-0.20847046209113526,0.09042208912516246,-2.305525830116245,0.021137141832464373,0.13892995967038035,MPLKIP,136647,stable
ENSG00000136197,317.45198171452313,0.17743391128441455,0.15418096710526735,1.1508159185645217,0.24980797447375883,0.5676030848725826,C7orf25,79020,stable
ENSG00000106588,4479.728373763507,-0.21171154075747758,0.15649307734826917,-1.3528492400102907,0.1761037983953322,0.47430760024327223,PSMA2,5683,stable
ENSG00000106591,1268.705434434866,0.16681666901417172,0.10692161139940214,1.5601772815697061,0.11871799276090787,0.38615420255480676,MRPL32,64983,stable
ENSG00000164543,1245.7813938266816,-0.03386615049031301,0.16286207713311646,-0.20794374655207348,0.8352728908688051,0.9434492895130283,STK17A,9263,stable
ENSG00000106603,1325.241118915764,-0.29000871640593157,0.09175642191844226,-3.1606367199421306,0.0015742470475990397,0.023993185030068274,COA1,55744,stable
ENSG00000062582,1322.6755672456839,-0.2996449459373224,0.12787162579050532,-2.3433263171943772,0.019112658645237646,0.13021677297530165,MRPS24,64951,stable
ENSG00000270617,1336.4835521443854,-0.2907376792209287,0.1276951668370658,-2.276810363479919,0.022797552393046542,0.14568343361021957,URGCP-MRPS24,100534592,stable
ENSG00000106608,594.2328390355598,0.24937182571023372,0.1181138042929496,2.1112843431216035,0.03474787898365462,0.19078828409219906,URGCP,55665,stable
ENSG00000078967,308.74600083006595,0.6420155478989837,0.2138689394672408,3.001911121354412,0.0026829049410241603,0.034533575770485325,UBE2D4,51619,mRNA_up
ENSG00000214783,175.0961060778951,0.27811128945880065,0.20068536962433528,1.3858074954811088,0.1658056930142319,0.4611348181250967,POLR2J4,84820,stable
ENSG00000136279,4677.481510941953,-0.1350231436928914,0.08430555809690995,-1.60159243045021,0.10924576577979579,0.3692588668266694,DBNL,28988,stable
ENSG00000164708,103.6445483360363,-0.35443074183482254,0.3216495245238082,-1.101915951405636,0.2704982130930898,0.5892116458556299,PGAM2,5224,stable
ENSG00000122678,815.0006330722077,-0.0471879356736057,0.15280352058403318,-0.30881445331395385,0.7574626740236472,0.9132238251690082,POLM,27434,stable
ENSG00000106628,5660.5682820422535,-0.24253348719777015,0.09963247164832342,-2.4342815468219032,0.014921383695404659,0.10765957172732347,POLD2,5425,stable
ENSG00000106636,2699.627552539814,0.056345815275385173,0.0896084798911332,0.6288000348163547,0.5294799772411312,0.793510207179068,YKT6,10652,stable
ENSG00000015676,2140.004244094953,-0.018546096552992487,0.08415351055561117,-0.22038411030680258,0.82557201935566,0.9394708034568925,NUDCD3,23386,stable
ENSG00000136271,2721.989181377219,-0.08536831353308534,0.11566860588945486,-0.7380422101280646,0.4604887994457974,0.7456107609233401,DDX56,54606,stable
ENSG00000158604,1554.127345893692,0.016049789746454636,0.08983217204315022,0.17866416208599786,0.8582014108539513,0.952746883406899,TMED4,222068,stable
ENSG00000105953,4134.916486438834,0.021556989284426183,0.11261968246469284,0.1914140478169477,0.8482012149812113,0.9495550317246271,OGDH,4967,stable
ENSG00000122515,1983.5643476279715,-0.13076947186892748,0.11384238888226667,-1.148688754275584,0.2506843446194732,0.5685484988278557,ZMIZ2,83637,stable
ENSG00000196262,3737.9709457432255,-0.020981982925663882,0.10316169566232068,-0.20338927923736572,0.8388307786220891,0.9450129088526587,PPIA,5478,stable
ENSG00000105968,4321.5608887262215,-0.01645271610749984,0.13505413399925412,-0.12182312099821178,0.9030391024225716,0.9689037586453312,H2AZ2,94239,stable
ENSG00000146676,1747.7694361291663,0.3998235487306332,0.10237118166335903,3.9056259997606255,9.398177248194772e-5,0.002821616437763643,PURB,5814,stable
ENSG00000136286,1796.1035128799867,0.13473427225858084,0.28529865801188675,0.4722569436445342,0.6367433990030159,0.8578745101084855,MYO1G,64005,stable
