"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"CCDC6","A0A024QZJ7",0.408124435177745,0.911,FALSE,0.0497,-0.0248,0.0248
"CCDC69","A6NI79",0.119168947245587,0.851,FALSE,0.623,-0.312,0.312
"CCDC86","Q9H6F5",0.325964384876693,0.902,FALSE,0.0829,-0.0415,0.0415
"CCDC88B","A6NC98-3",0.0579330447477427,0.787,FALSE,0.0928,-0.0464,0.0464
"CCDC88B.1","A6NC98",0.00378774359702739,0.188,FALSE,-0.248,0.124,-0.124
"CCDC88C","H0YJX5",0.181023077378155,0.876,FALSE,0.0596,-0.0298,0.0298
"CCDC88C.1","Q9P219",0.34653433556373,0.905,FALSE,-0.0372,0.0186,-0.0186
"CCDC9","Q9Y3X0",0.597442326113205,0.923,FALSE,0.0361,-0.018,0.018
"CCDC90B","E9PKQ5",0.00813768742771246,0.363,FALSE,0.171,-0.0856,0.0856
"CCDC91","Q7Z6B0",0.807362572477765,0.932,FALSE,0.0154,-0.00772,0.00772
"CCDC93","Q567U6",0.123854434233487,0.853,FALSE,0.368,-0.184,0.184
"CCDC94","Q9BW85",0.0123953881370856,0.481,FALSE,0.16,-0.0801,0.0801
"CCM2","Q9BSQ5-2",0.392246732474011,0.909,FALSE,-0.0368,0.0184,-0.0184
"CCNA2","P20248",0.0375542930115981,0.729,FALSE,-0.283,0.142,-0.142
"CCNB1","P14635",0.138977764460606,0.861,FALSE,-0.433,0.216,-0.216
"CCNDBP1","O95273",0.0097194037704891,0.409,FALSE,-0.56,0.28,-0.28
"CCNE1","P24864",0.66388297289444,0.926,FALSE,-0.0166,0.00831,-0.00831
"CCNK","O75909-4",0.35725191130457,0.906,FALSE,-0.0446,0.0223,-0.0223
"CCNL1","Q9UK58",0.139668136412475,0.861,FALSE,0.126,-0.0631,0.0631
"CCNL2","Q96S94",0.165130288146049,0.871,FALSE,-0.0622,0.0311,-0.0311
"CCS","O14618",0.130367871676887,0.857,FALSE,-0.0705,0.0353,-0.0353
"CCSMST1","Q4G0I0",0.112443883260919,0.847,FALSE,-0.0762,0.0381,-0.0381
"CCT2","P78371",0.00999148389608576,0.417,FALSE,-0.164,0.082,-0.082
"CCT4","P50991",0.00585105725280065,0.288,FALSE,-0.279,0.139,-0.139
"CCT5","P48643",0.124494618908189,0.854,FALSE,0.0774,-0.0387,0.0387
"CCT8","P50990",0.608561902809521,0.923,FALSE,0.0197,-0.00983,0.00983
"CCZ1","P86791",0.0826000399150603,0.822,FALSE,-0.0937,0.0468,-0.0468
"CD19","P15391-2",0.143892646197602,0.863,FALSE,0.126,-0.0632,0.0632
"CD22","P20273",0.0122449101422057,0.478,FALSE,0.243,-0.121,0.121
"CD2AP","Q9Y5K6",0.00680144569613471,0.323,FALSE,0.175,-0.0873,0.0873
"CD2BP2","O95400",0.123880389676477,0.853,FALSE,-0.0996,0.0498,-0.0498
"CD38","P28907",0.0530363152171314,0.777,FALSE,-0.181,0.0903,-0.0903
"CD3EAP","O15446-2",0.542634873870669,0.92,FALSE,-0.0478,0.0239,-0.0239
"CD40","P25942",0.0169612335627567,0.568,FALSE,0.329,-0.165,0.165
"CD44","P16070",0.254326042620945,0.892,FALSE,-0.155,0.0773,-0.0773
"CD46","P15529-2",0.324457326547838,0.902,FALSE,0.171,-0.0854,0.0854
"CD47","Q08722",0.272301523859217,0.895,FALSE,0.0618,-0.0309,0.0309
"CD48","A0A087X1S7",0.0409363335296178,0.742,FALSE,0.119,-0.0597,0.0597
"CD53","P19397",0.00549631072069123,0.273,FALSE,0.308,-0.154,0.154
"CD59","E9PR17",0.855613654629195,0.933,FALSE,0.00795,-0.00398,0.00398
"CD70","P32970",0.0178570166336321,0.581,FALSE,0.305,-0.152,0.152
"CD72","A0A087X0Y7",0.146706044988197,0.864,FALSE,-0.0646,0.0323,-0.0323
"CD74","P04233-2",0.270530725048804,0.895,FALSE,-0.14,0.0702,-0.0702
"CD74.1","P04233",0.391158273638903,0.909,FALSE,-0.0868,0.0434,-0.0434
"CD79A","P11912",0.0111506982558685,0.45,FALSE,-0.183,0.0913,-0.0913
"CD79B","P40259-3",0.00387517258208945,0.192,FALSE,-0.196,0.0978,-0.0978
"CD80","P33681",0.777865419884991,0.931,FALSE,-0.0128,0.00638,-0.00638
"CD81","A6NMH8",0.677740883576655,0.927,FALSE,0.0285,-0.0142,0.0142
"CD82","P27701",0.0774904115862852,0.817,FALSE,0.114,-0.0572,0.0572
"CD9","G8JLH6",0.295224057807208,0.899,FALSE,0.0794,-0.0397,0.0397
"CDAN1","Q8IWY9",0.754915709947701,0.93,FALSE,-0.0151,0.00754,-0.00754
"CDC123","O75794",0.0320557764009368,0.704,FALSE,-0.209,0.105,-0.105
"CDC16","Q13042",0.0950803439571861,0.834,FALSE,0.0989,-0.0494,0.0494
"CDC20","Q12834",0.232289306100517,0.888,FALSE,-0.218,0.109,-0.109
"CDC23","Q9UJX2",0.0520441145949321,0.774,FALSE,-0.192,0.096,-0.096
"CDC26","Q8NHZ8",0.110388213428542,0.845,FALSE,-0.0966,0.0483,-0.0483
"CDC27","P30260-2",0.0480535529702216,0.764,FALSE,-0.119,0.0593,-0.0593
"CDC37","Q16543",0.821364445337516,0.932,FALSE,0.00879,-0.00439,0.00439
"CDC37L1","Q7L3B6",0.20056377779735,0.881,FALSE,0.0612,-0.0306,0.0306
"CDC40","O60508",0.082074784013988,0.822,FALSE,-0.0795,0.0398,-0.0398
"CDC42","P60953-1",0.0068705501308172,0.325,FALSE,0.232,-0.116,0.116
"CDC42SE2","Q9NRR3",0.22401399022113,0.887,FALSE,-0.283,0.141,-0.141
"CDC73","Q6P1J9",0.369633127259248,0.907,FALSE,-0.0544,0.0272,-0.0272
"CDCA2","Q69YH5",0.0480356208548128,0.764,FALSE,-0.153,0.0766,-0.0766
"CDCA7L","Q96GN5",0.22173123318488,0.886,FALSE,-0.0866,0.0433,-0.0433
"CDH2","P19022",0.120291160620811,0.851,FALSE,-0.0803,0.0402,-0.0402
"CDK10","Q15131",0.609328349670638,0.923,FALSE,0.0194,-0.00972,0.00972
"CDK11B","J3QR44",0.00806812148247589,0.361,FALSE,-0.164,0.0821,-0.0821
"CDK12","Q9NYV4",0.228611376444044,0.888,FALSE,-0.123,0.0616,-0.0616
"CDK13","Q14004-2",0.0141212148250975,0.519,FALSE,-0.332,0.166,-0.166
"CDK13.1","Q14004",0.00671205089907483,0.32,FALSE,-0.317,0.158,-0.158
"CDK14","O94921",0.02671954849101,0.67,FALSE,-0.269,0.135,-0.135
"CDK2","G3V5T9",0.0679263548441116,0.804,FALSE,-0.283,0.141,-0.141
"CDK2AP2","O75956",0.0382071199712746,0.732,FALSE,-0.219,0.109,-0.109
"CDK4","P11802",0.124933804625367,0.854,FALSE,-0.131,0.0654,-0.0654
"CDK5","Q00535",0.0713795837947291,0.809,FALSE,-0.181,0.0903,-0.0903
"CDK5RAP1","Q96SZ6",0.132661559901308,0.858,FALSE,-0.131,0.0655,-0.0655
"CDK5RAP2","A0A0C4ZLW1",0.0290664431678633,0.686,FALSE,-0.199,0.0995,-0.0995
"CDK5RAP3","Q96JB5-4",0.00851781816295059,0.374,FALSE,-0.301,0.15,-0.15
"CDK6","Q00534",0.140184865076692,0.861,FALSE,-0.135,0.0673,-0.0673
"CDK7","P50613",0.0214073548548589,0.624,FALSE,-0.125,0.0624,-0.0624
"CDK9","P50750-2",0.0336085727775568,0.712,FALSE,-0.177,0.0884,-0.0884
"CDKAL1","Q5VV42",0.20603133483751,0.883,FALSE,0.0731,-0.0366,0.0366
"CDKN1B","P46527",0.320380711133421,0.902,FALSE,0.248,-0.124,0.124
"CDKN2A","P42771",0.334993798556274,0.904,FALSE,-0.082,0.041,-0.041
"CDKN2A.1","Q8N726",0.0242151250746893,0.65,FALSE,0.129,-0.0643,0.0643
"CDKN2AIP","Q9NXV6",0.00745854873563794,0.343,FALSE,0.288,-0.144,0.144
"CDKN2AIPNL","Q96HQ2",0.254935907215068,0.892,FALSE,0.0545,-0.0273,0.0273
"CDKN2C","P42773",0.212425434180006,0.884,FALSE,0.236,-0.118,0.118
"CDPF1","Q6NVV7",0.258010930243326,0.893,FALSE,0.481,-0.24,0.24
"CDT1","Q9H211",0.695097736145183,0.927,FALSE,-0.0166,0.00828,-0.00828
"CDV3","Q9UKY7",0.725822578500899,0.929,FALSE,0.0215,-0.0108,0.0108
"CDV3.1","D6R9V8",0.093673164044898,0.833,FALSE,0.0993,-0.0496,0.0496
"CEBPB","P17676",0.0175682043739963,0.577,FALSE,-0.134,0.0668,-0.0668
"CEBPZ","Q03701",0.907815768992212,0.935,FALSE,0.0052,-0.0026,0.0026
"CECR5","Q9BXW7",0.00190773151220512,0.0693,FALSE,0.316,-0.158,0.158
"CELF1","G5EA30",0.662753846711396,0.926,FALSE,-0.0327,0.0163,-0.0163
"CENPB","P07199",0.0105995710874987,0.434,FALSE,-0.173,0.0863,-0.0863
"CENPC","Q03188",0.511035434299998,0.918,FALSE,0.033,-0.0165,0.0165
"CENPF","P49454",0.532863350703743,0.919,FALSE,-0.1,0.0501,-0.0501
"CENPH","Q9H3R5",0.059506910317131,0.79,FALSE,0.169,-0.0845,0.0845
"CENPK","Q9BS16",0.697288991056717,0.927,FALSE,-0.0185,0.00926,-0.00926
"CENPO","Q9BU64",0.108801622295561,0.844,FALSE,-0.0822,0.0411,-0.0411
"CEP110","B2RP65",0.295180589460309,0.899,FALSE,0.0605,-0.0303,0.0303
"CEP131","Q9UPN4",0.0152979698668626,0.541,FALSE,-0.187,0.0935,-0.0935
"CEP135","Q66GS9",0.308388926783093,0.9,FALSE,0.048,-0.024,0.024
"CEP170","B2RTS4",0.0203857187816439,0.613,FALSE,0.228,-0.114,0.114
"CEP170.1","Q5SW79",0.0341322431769159,0.714,FALSE,0.278,-0.139,0.139
"CEP250","Q9BV73",0.7833772764483,0.931,FALSE,-0.011,0.0055,-0.0055
"CEP290","J3KNF5",0.951194358215651,0.936,FALSE,0.00232,-0.00116,0.00116
"CEP41","Q9BYV8",0.310451102161003,0.901,FALSE,-0.0441,0.0221,-0.0221
"CEP44","Q9C0F1-2",0.353062541883986,0.905,FALSE,0.0467,-0.0233,0.0233
"CEP55","D3DR37",0.0651864859144713,0.8,FALSE,-0.371,0.185,-0.185
"CEP97","Q8IW35-2",0.0347649504009976,0.717,FALSE,0.169,-0.0847,0.0847
"CETN2","P41208",0.776952451150243,0.93,FALSE,-0.0206,0.0103,-0.0103
"CETN3","E5RJF8",0.0132148813788818,0.5,FALSE,0.275,-0.138,0.138
"CFAP20","Q9Y6A4",0.0665433978162483,0.802,FALSE,0.0938,-0.0469,0.0469
"CFAP36","Q96G28-2",0.0135259548611804,0.507,FALSE,0.178,-0.0892,0.0892
"CFAP97","Q9P2B7",0.0323341109025641,0.705,FALSE,0.117,-0.0585,0.0585
"CFDP1","Q9UEE9",0.644784632291273,0.925,FALSE,0.0401,-0.02,0.02
"CFL1","E9PK25",0.206584533784716,0.883,FALSE,0.0583,-0.0292,0.0292
"CGGBP1","Q9UFW8",0.0218357828943416,0.628,FALSE,-0.13,0.0648,-0.0648
"CHAC2","Q8WUX2",0.648659146260359,0.925,FALSE,-0.0252,0.0126,-0.0126
"CHAF1A","D6W625",0.689454763590991,0.927,FALSE,-0.0291,0.0146,-0.0146
"CHAMP1","Q96JM3",0.530350878070925,0.919,FALSE,0.0329,-0.0165,0.0165
"CHCHD1","Q96BP2",0.140446215211195,0.862,FALSE,0.066,-0.033,0.033
"CHCHD10","B5MBW9",0.278222275782247,0.896,FALSE,0.0514,-0.0257,0.0257
"CHCHD2","Q9Y6H1",0.312566318615962,0.901,FALSE,0.103,-0.0514,0.0514
"CHCHD3","C9JRZ6",0.936560999260792,0.936,FALSE,0.00433,-0.00217,0.00217
"CHCHD5","Q9BSY4-2",0.0252271736688262,0.659,FALSE,-0.228,0.114,-0.114
"CHCHD6","J3QTA6",0.303487197279629,0.9,FALSE,0.0511,-0.0256,0.0256
"CHD1","O14646",0.896120208540397,0.935,FALSE,0.0085,-0.00425,0.00425
"CHD1L","Q86WJ1",0.375602512863408,0.908,FALSE,0.0398,-0.0199,0.0199
"CHD2","O14647",0.383358985344373,0.908,FALSE,0.098,-0.049,0.049
"CHD2.1","A0A0D9SET4",0.245125386351118,0.891,FALSE,-0.12,0.06,-0.06
"CHD3","H7C0J3",0.906119950612774,0.935,FALSE,-0.00652,0.00326,-0.00326
"CHD3.1","Q12873-3",0.797831983980344,0.931,FALSE,-0.0138,0.00689,-0.00689
"CHD4","Q14839-2",0.607227815924246,0.923,FALSE,-0.039,0.0195,-0.0195
"CHD7","A0A024R7V7",0.0225353098476902,0.635,FALSE,-0.47,0.235,-0.235
"CHD8","Q9HCK8",0.0504871165632398,0.771,FALSE,-0.197,0.0983,-0.0983
"CHEK1","O14757",0.16576764045496,0.871,FALSE,-0.17,0.085,-0.085
"CHEK2","O96017-9",0.218212766630999,0.885,FALSE,0.28,-0.14,0.14
"CHERP","J3QK89",0.0700187786686685,0.807,FALSE,-0.0887,0.0444,-0.0444
"CHKA","P35790",0.383371180797558,0.908,FALSE,0.175,-0.0876,0.0876
"CHKB","Q9Y259",0.0130554038654582,0.496,FALSE,0.317,-0.159,0.159
"CHMP1A","Q9HD42",0.197403105788677,0.881,FALSE,-0.0538,0.0269,-0.0269
"CHMP1B","Q7LBR1",0.219109626228727,0.886,FALSE,-0.0608,0.0304,-0.0304
"CHMP2A","O43633",0.38308777637982,0.908,FALSE,-0.0871,0.0436,-0.0436
"CHMP2B","Q9UQN3",0.158100700455993,0.869,FALSE,0.0668,-0.0334,0.0334
"CHMP3","Q9Y3E7-3",0.0569266143896512,0.785,FALSE,-0.0972,0.0486,-0.0486
"CHMP4A","Q9BY43-2",0.0344768048575002,0.716,FALSE,-0.138,0.069,-0.069
"CHMP4B","Q9H444",0.0770623586822901,0.816,FALSE,0.121,-0.0603,0.0603
"CHMP5","Q9NZZ3",0.171011389983449,0.873,FALSE,0.17,-0.0852,0.0852
"CHORDC1","A0A024R394",0.695235301923415,0.927,FALSE,0.0173,-0.00867,0.00867
"CHP1","Q99653",0.698328955665549,0.927,FALSE,0.0177,-0.00886,0.00886
"CHPF2","Q9P2E5",0.844901162756089,0.933,FALSE,0.00966,-0.00483,0.00483
"CHRAC1","Q9NRG0",0.185037388200414,0.877,FALSE,-0.12,0.06,-0.06
"CHTF18","Q8WVB6-2",0.087633681057431,0.827,FALSE,-0.117,0.0584,-0.0584
"CHTF8","H0YAV5",0.12165829173561,0.852,FALSE,-0.124,0.0621,-0.0621
"CHTF8.1","P0CG12",0.363937411336843,0.907,FALSE,0.0934,-0.0467,0.0467
"CHTOP","Q9Y3Y2-3",0.0508422560180797,0.771,FALSE,-0.186,0.093,-0.093
"CHUK","O15111",0.0310994404416845,0.698,FALSE,0.456,-0.228,0.228
"CHURC1","Q8WUH1",0.419998672118941,0.912,FALSE,-0.0693,0.0346,-0.0346
"CHURC1-FNTB","B4DL54",0.310318543280057,0.901,FALSE,-0.0861,0.043,-0.043
"CIAO1","O76071",0.690256586279097,0.927,FALSE,0.0378,-0.0189,0.0189
"CIAPIN1","Q6FI81",0.110091664930358,0.845,FALSE,0.0747,-0.0373,0.0373
"CIB1","Q99828",0.42268824454632,0.912,FALSE,-0.0315,0.0158,-0.0158
"CINP","Q9BW66-3",0.393749611522761,0.909,FALSE,0.039,-0.0195,0.0195
"CIR1","Q86X95",0.6655167811166,0.926,FALSE,-0.0254,0.0127,-0.0127
"CIRBP","Q14011",0.0713681934040545,0.809,FALSE,-0.292,0.146,-0.146
"CISD1","Q9NZ45",0.100162995858127,0.838,FALSE,0.0956,-0.0478,0.0478
"CISD2","Q8N5K1",0.883586747054766,0.934,FALSE,-0.00611,0.00306,-0.00306
"CIZ1","F5H2X7",0.142117086670848,0.862,FALSE,-0.0937,0.0469,-0.0469
"CKAP2","Q8WWK9",0.00445679539022609,0.224,FALSE,0.226,-0.113,0.113
"CKAP4","Q07065",0.0915417557994213,0.831,FALSE,0.0942,-0.0471,0.0471
"CKAP5","Q14008-3",0.12303742187341,0.853,FALSE,0.114,-0.057,0.057
"CKMT1A","P12532-2",0.0066616172418577,0.318,FALSE,-0.43,0.215,-0.215
"CKS1B","P61024",0.0538829813861414,0.778,FALSE,-0.212,0.106,-0.106
"CLASP1","Q7Z460",0.339117597199764,0.904,FALSE,0.0438,-0.0219,0.0219
"CLASP2","E3W994",0.00813269724624539,0.363,FALSE,0.186,-0.0928,0.0928
"CLASP2.1","O75122-3",0.00603571580442224,0.295,FALSE,0.177,-0.0885,0.0885
"CLASRP","A0A0A0MQS2",0.0110657319163192,0.447,FALSE,0.168,-0.0838,0.0838
"CLCC1","Q96S66",0.591698154387321,0.923,FALSE,-0.0313,0.0157,-0.0157
"CLCN3","P51790-2",0.705433139991336,0.928,FALSE,0.0145,-0.00724,0.00724
"CLCN7","H0Y2M6",0.0917337418063663,0.831,FALSE,-0.0952,0.0476,-0.0476
"CLEC16A","Q2KHT3",0.814925745154592,0.932,FALSE,0.00888,-0.00444,0.00444
"CLIC1","O00299",0.110458328773325,0.845,FALSE,0.0747,-0.0373,0.0373
"CLIC4","Q9Y696",0.0111709728538649,0.45,FALSE,0.326,-0.163,0.163
"CLINT1","Q14677-3",0.769033691069674,0.93,FALSE,-0.0296,0.0148,-0.0148
"CLINT1.1","Q14677",0.759617840558356,0.93,FALSE,0.0173,-0.00867,0.00867
"CLIP1","P30622",0.633917478178601,0.925,FALSE,0.0385,-0.0192,0.0192
"CLK4","B9EG64",0.0523879378994235,0.775,FALSE,0.161,-0.0806,0.0806
"CLMN","Q6NUQ2",0.322008752049229,0.902,FALSE,0.454,-0.227,0.227
"CLN6","Q9NWW5",0.140541900415424,0.862,FALSE,-0.182,0.0911,-0.0911
"CLNS1A","P54105",0.0899826971550761,0.83,FALSE,0.122,-0.0609,0.0609
"CLP1","E9PL17",0.161992095723828,0.87,FALSE,0.185,-0.0926,0.0926
"CLPB","Q9H078-2",0.00323368355156412,0.157,FALSE,-0.238,0.119,-0.119
"CLPP","Q16740",0.56583355484213,0.921,FALSE,-0.0262,0.0131,-0.0131
"CLPTM1","A0A0S2Z3H6",0.107670134741109,0.844,FALSE,-0.14,0.0699,-0.0699
"CLPTM1L","Q96KA5",0.855450765218338,0.933,FALSE,-0.00806,0.00403,-0.00403
"CLPX","O76031",0.0580974220743483,0.787,FALSE,-0.236,0.118,-0.118
"CLTA","P09496-2",0.122821055262248,0.853,FALSE,0.084,-0.042,0.042
"CLTB","P09497-2",0.559208859255965,0.921,FALSE,0.0225,-0.0113,0.0113
"CLTC","A0A087WVQ6",0.232712698076253,0.888,FALSE,0.052,-0.026,0.026
"CLUH","K7EIG1",0.0793384541416604,0.819,FALSE,-0.221,0.11,-0.11
"CLUH.1","I3L2B0",0.130228958154751,0.857,FALSE,-0.0911,0.0455,-0.0455
"CLYBL","A0A024RE03",0.0201256654739687,0.61,FALSE,0.276,-0.138,0.138
"CMC1","H7C3D8",0.667069682132822,0.926,FALSE,-0.0726,0.0363,-0.0363
"CMC2","H3BQQ1",0.371739842141783,0.907,FALSE,-0.0357,0.0178,-0.0178
"CMC2.1","Q9NRP2",0.0153611889718613,0.542,FALSE,-0.206,0.103,-0.103
"CMC4","P56277",0.728621703073883,0.929,FALSE,-0.017,0.00851,-0.00851
"CMPK","B2R6S5",0.0145627122635768,0.527,FALSE,0.215,-0.108,0.108
"CMSS1","Q9BQ75",0.48861541080358,0.917,FALSE,0.111,-0.0556,0.0556
"CMTR1","Q8N1G2",0.454443673695144,0.914,FALSE,-0.0531,0.0266,-0.0266
"CMTR2","A0A0U1RRB3",0.810295577000375,0.932,FALSE,-0.00972,0.00486,-0.00486
"CNBP","P62633",0.470530206830411,0.915,FALSE,-0.0281,0.0141,-0.0141
"CNBP.1","P62633-4",0.43283915795251,0.913,FALSE,-0.0302,0.0151,-0.0151
"CNDP2","Q96KP4",0.0928568819143749,0.832,FALSE,0.174,-0.0872,0.0872
"CNN2","B4DUT8",0.00628689531512519,0.305,FALSE,0.228,-0.114,0.114
"CNN3","Q15417",0.00642662603058351,0.31,FALSE,0.256,-0.128,0.128
"CNNM3","Q8NE01",0.479853282249434,0.916,FALSE,0.041,-0.0205,0.0205
"CNOT1","A5YKK6",0.144844248135257,0.863,FALSE,-0.0743,0.0372,-0.0372
"CNOT10","Q9H9A5-6",0.434177378356949,0.913,FALSE,0.0837,-0.0419,0.0419
"CNOT11","Q9UKZ1",0.299198738592516,0.899,FALSE,0.208,-0.104,0.104
"CNOT3","O75175",0.00823906042546449,0.366,FALSE,-0.253,0.126,-0.126
"CNOT4","O95628-10",0.0267102214570973,0.67,FALSE,0.131,-0.0654,0.0654
"CNOT6L","H0Y9Z5",0.124023664749129,0.854,FALSE,0.0749,-0.0374,0.0374
"CNOT8","Q9UFF9",0.0744015665904596,0.813,FALSE,-0.117,0.0586,-0.0586
"CNP","P09543",0.493867333507288,0.917,FALSE,-0.0488,0.0244,-0.0244
"CNPY2","Q9Y2B0",0.0340066056930377,0.714,FALSE,-0.257,0.129,-0.129
"CNPY4","Q8N129",0.742488160755937,0.929,FALSE,-0.0193,0.00967,-0.00967
"CNR2","P34972",0.389611305905294,0.909,FALSE,0.052,-0.026,0.026
"COA3","Q9Y2R0",0.1522836915299,0.866,FALSE,-0.11,0.0548,-0.0548
"COA4","Q9NYJ1-2",0.701676272534011,0.928,FALSE,-0.0252,0.0126,-0.0126
"COA6","Q5JTJ3-2",0.588384635987355,0.922,FALSE,-0.0292,0.0146,-0.0146
"COA7","Q96BR5",0.0642515531609794,0.798,FALSE,-0.0924,0.0462,-0.0462
"COASY","Q13057-2",0.654307537161982,0.926,FALSE,-0.0392,0.0196,-0.0196
"COBLL1","Q53SF7",0.0608435552074227,0.792,FALSE,0.218,-0.109,0.109
"COG1","Q8WTW3",0.421198886395427,0.912,FALSE,-0.0319,0.016,-0.016
"COG2","Q14746",0.0469776077544059,0.761,FALSE,-0.144,0.0718,-0.0718
"COG3","Q96JB2",0.438996926306886,0.913,FALSE,-0.0636,0.0318,-0.0318
"COG4","A0A024QZ89",0.0014646147573087,0.042,FALSE,-0.266,0.133,-0.133
"COG5","Q9UP83-2",0.681681184730215,0.927,FALSE,-0.0154,0.0077,-0.0077
"COG7","P83436",0.110978584681894,0.846,FALSE,0.115,-0.0576,0.0576
"COIL","P38432",0.256276963368301,0.893,FALSE,-0.0481,0.024,-0.024
"COL4A3BP","Q9Y5P4-3",0.711575025984972,0.928,FALSE,-0.0139,0.00695,-0.00695
"COL9A3","Q14050",0.179387811721702,0.876,FALSE,0.0683,-0.0342,0.0342
"COLGALT1","Q8NBJ5",0.289762739759487,0.898,FALSE,-0.0531,0.0266,-0.0266
"COMMD10","Q9Y6G5",0.466705709128047,0.915,FALSE,0.034,-0.017,0.017
"COMMD2","Q86X83",0.0644963619048754,0.799,FALSE,-0.14,0.0702,-0.0702
"COMMD3","Q9UBI1",0.117390451762302,0.85,FALSE,-0.093,0.0465,-0.0465
"COMMD3-BMI1","R4GMX3",0.0306956619166932,0.696,FALSE,-0.177,0.0887,-0.0887
"COMMD4","H3BM91",0.10211454111283,0.84,FALSE,-0.0725,0.0363,-0.0363
"COMMD6","Q7Z4G1-2",0.0123483798423929,0.48,FALSE,-0.155,0.0773,-0.0773
"COMMD7","Q86VX2",0.0208809818938692,0.618,FALSE,-0.213,0.107,-0.107
"COMMD8","Q9NX08",0.331114044151944,0.903,FALSE,-0.122,0.0608,-0.0608
"COMMD9","Q9P000",0.284065523170887,0.897,FALSE,-0.0492,0.0246,-0.0246
"COMT","P21964",0.206846398110932,0.883,FALSE,0.0579,-0.029,0.029
"COPA","P53621",0.228968891429545,0.888,FALSE,-0.0818,0.0409,-0.0409
"COPB1","P53618",0.00472609225812425,0.238,FALSE,-0.194,0.097,-0.097
"COPB2","P35606",0.032006910546177,0.703,FALSE,-0.14,0.0701,-0.0701
"COPE","O14579",0.0118477167876493,0.468,FALSE,-0.164,0.0818,-0.0818
"COPG1","Q9Y678",0.0251359727086467,0.658,FALSE,-0.194,0.0972,-0.0972
"COPG2","Q9UBF2",0.942966362726238,0.936,FALSE,0.00344,-0.00172,0.00172
"COPS3","Q9UNS2",0.461558198366741,0.915,FALSE,0.0335,-0.0168,0.0168
"COPS4","Q9BT78",0.518591828437225,0.919,FALSE,-0.0247,0.0124,-0.0124
"COPS5","Q92905",0.458481198470942,0.915,FALSE,-0.0319,0.0159,-0.0159
"COPS6","Q7L5N1",0.141486770133705,0.862,FALSE,0.0783,-0.0392,0.0392
"COPS7A","Q9UBW8",0.436172901070034,0.913,FALSE,-0.128,0.0642,-0.0642
"COPS7B","Q9H9Q2",0.0330311698049231,0.709,FALSE,0.224,-0.112,0.112
"COPS9","Q8WXC6",0.45444889248467,0.914,FALSE,0.0381,-0.019,0.019
"COPZ1","F8VVA7",0.0117956491161077,0.467,FALSE,-0.179,0.0893,-0.0893
"COQ3","Q9NZJ6",0.265711781231321,0.894,FALSE,0.0587,-0.0294,0.0294
"COQ5","Q5HYK3",0.138802548555751,0.861,FALSE,-0.0836,0.0418,-0.0418
"COQ6","Q9Y2Z9",0.115136457234826,0.848,FALSE,-0.0709,0.0354,-0.0354
"COQ8A","Q8NI60",0.933498485976942,0.936,FALSE,-0.0046,0.0023,-0.0023
"COQ8B","Q96D53",0.644393744592415,0.925,FALSE,-0.0272,0.0136,-0.0136
"COQ9","O75208",0.177650128471785,0.875,FALSE,-0.0624,0.0312,-0.0312
"CORO1A","P31146",0.200360811452419,0.881,FALSE,0.0557,-0.0279,0.0279
"CORO1B","Q9BR76",0.200266821598235,0.881,FALSE,0.0946,-0.0473,0.0473
"CORO1C","Q9ULV4-3",0.47020366478442,0.915,FALSE,-0.0323,0.0161,-0.0161
"CORO7","P57737-3",0.91583553271961,0.935,FALSE,-0.00572,0.00286,-0.00286
"COX1.1","A0A059QVB1",0.910572956967727,0.935,FALSE,-0.00602,0.00301,-0.00301
"COX1.2","A0A059RWU6",0.46411373667614,0.915,FALSE,0.0292,-0.0146,0.0146
"COX1.3","A0A023QT24",0.329404526391672,0.903,FALSE,0.0447,-0.0223,0.0223
"COX11","Q9Y6N1",0.530757252218689,0.919,FALSE,0.0276,-0.0138,0.0138
"COX17","Q14061",0.960829285735681,0.936,FALSE,-0.0067,0.00335,-0.00335
"COX19","Q49B96",0.933945232155759,0.936,FALSE,0.00384,-0.00192,0.00192
"COX2","H9RAX1",0.433534119938583,0.913,FALSE,-0.0543,0.0271,-0.0271
"COX2.1","Q0Z7D8",0.267141026607534,0.894,FALSE,-0.119,0.0593,-0.0593
"COX2.2","A0A059QFD5",0.0236444201761581,0.645,FALSE,0.181,-0.0903,0.0903
"COX2.3","A0A0N6YNR7",0.367950252674775,0.907,FALSE,-0.0634,0.0317,-0.0317
"COX20","Q5RI15-2",0.906727140572218,0.935,FALSE,0.00535,-0.00267,0.00267
"COX4I1","P13073",0.699992161600525,0.928,FALSE,0.031,-0.0155,0.0155
"COX5A","P20674",0.778687646943994,0.931,FALSE,-0.0333,0.0166,-0.0166
"COX5B","P10606",0.188686026209965,0.878,FALSE,-0.0821,0.041,-0.041
"COX6B1","P14854",0.253334111101132,0.892,FALSE,-0.0472,0.0236,-0.0236
"COX6C","P09669",0.198293535756914,0.881,FALSE,-0.283,0.142,-0.142
"COX7A2","H0UI06",0.373563895751237,0.908,FALSE,-0.0931,0.0466,-0.0466
"COX7A2L","O14548",0.470718034520522,0.915,FALSE,-0.0612,0.0306,-0.0306
"COX7B","P24311",0.309812342285739,0.9,FALSE,-0.108,0.0542,-0.0542
"COX7C","P15954",0.416746692058421,0.911,FALSE,-0.105,0.0524,-0.0524
