ensembl_gene_id,external_gene_name,entrezgene_id,SLX.13199.A005,SLX.14296.A001,SLX.12465.A010,SLX.13199.A008,SLX.13199.A006,SLX.14296.A002,SLX.12465.A011,SLX.13199.A009,SLX.13199.A007,SLX.14296.A003,SLX.12465.A012,SLX.13199.A010
ENSG00000000419,DPM1,8813,9.857522577033407,9.993084062900161,9.805763915549562,10.021652618328728,9.868578488775128,10.014628977570085,9.705487588569742,9.82932560524943,10.076598747977773,10.14094057420773,9.781466572371661,10.031143185519898
ENSG00000000457,SCYL3,57147,8.458267225446226,8.225224319303033,8.555438027523465,8.380583415777677,8.352151659963276,8.196810022654917,8.345161813353158,8.400711523820023,8.246920352295938,7.968462584841138,8.638119392748774,8.349354415890138
ENSG00000000460,C1orf112,55732,9.421308279942972,9.472009386867152,9.736187362432998,9.275325745620906,9.349293330294785,9.344367436197206,9.370458855797814,9.220427932961748,9.350411600100934,9.488484819273568,9.451741589547085,9.076917037402554
ENSG00000000938,FGR,2268,8.174046177807977,8.225224319303033,7.854527934562975,8.22662441405342,8.116048822113479,8.290969847718902,7.640746662688721,8.199505739116205,8.013094495902406,8.445618497114376,7.161051443106708,8.16152978147569
ENSG00000001036,FUCA2,2519,8.686594570325655,8.259342447975913,8.336932857634832,8.583190519477393,8.58519481761114,8.39472477207402,8.251104217626544,8.88233458475967,8.54373816044573,8.44024504527374,8.680494495879191,8.713466879709978
ENSG00000001084,GCLC,2729,9.301259975371854,9.507948033274468,9.287350633385131,9.361217688710282,9.395005745113243,9.54540442552484,9.39757565749736,9.445646428622085,9.27517411989922,9.369021591820099,9.526965443033,9.411610406654024
ENSG00000001167,NFYA,4800,8.262017225345398,8.51269680333094,8.691768032353961,8.392282582019813,8.372163917086375,8.410694676579356,8.4863489922967,8.526393494719455,8.246920352295938,8.568322950817825,8.731633622220615,8.367907660995042
ENSG00000001461,NIPAL3,57185,8.483999209425026,8.76322199988305,8.543068488795104,8.596525427650716,8.690383728247475,8.526002380581193,8.709751858453254,8.903019075339767,8.940211811944717,8.498158992232598,8.837709567636244,8.828545866832188
ENSG00000001497,LAS1L,81887,10.719849936252253,10.851267141693961,10.59151245756771,10.473506771238307,10.536932992779153,10.679517153891208,10.38616367402522,10.350839028332478,10.490989728656546,10.572968935461574,10.373416459405128,10.35383459665867
ENSG00000001561,ENPP4,22875,8.519187644936599,8.10413986974632,8.39397570786512,8.467663602475461,8.618460535002495,8.362173346776483,8.962563966416973,8.74650662483157,8.782005158668781,8.396429280401504,8.471956984016439,8.419055220832755
ENSG00000001629,ANKIB1,54467,9.123179185090915,9.122254114057858,9.35737283967913,9.194495808660372,9.349293330294785,9.329987743337178,9.595367245500311,9.39481140793893,9.239584275698434,9.324958321122118,9.222996620462999,9.457604168611223
ENSG00000001630,CYP51A1,1595,10.550022963568463,9.729155795786358,9.765451864068542,10.54437323512514,10.476665663083448,9.937404875067074,10.051901799274559,10.486421652109307,10.39118432272562,9.920470176645773,9.679036950966317,10.491436155051558
ENSG00000001631,KRIT1,889,9.104043989432677,9.182339993329574,9.562434855276724,9.297299686364537,9.399650480261645,9.364880229902345,9.370458855797814,9.437300925393014,9.54297014205542,9.324958321122118,9.384781173145962,9.525847661468061
