ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id
ENSG00000113360,2084.594884,0.20138427,0.066513312,3.027728786,0.002463991,0.008640958,DROSHA,29102
ENSG00000082213,1076.865615,-0.20727668,0.091839789,-2.256937663,0.02401197,0.063268786,C5orf22,55322
ENSG00000133401,5.683290531,0.025843715,0.960367455,0.026910236,0.978531329,0.989564249,PDZD2,23037
ENSG00000113384,4058.394955,-0.231137201,0.050751292,-4.554311633,5.26E-06,3.09E-05,GOLPH3,64083
ENSG00000150712,1333.503852,-0.251869336,0.07311591,-3.444795177,5.71E-04,0.002306982,MTMR12,54545
ENSG00000056097,2442.281278,-0.190762632,0.059646529,-3.198218506,0.001382795,0.00513146,ZFR,51663
ENSG00000113387,10007.26505,-0.178111162,0.049890622,-3.5700329,3.57E-04,0.001507507,SUB1,10923
ENSG00000113389,6.054376003,0.542046835,0.882586162,0.614157414,0.539111311,0.701462687,NPR3,4883
ENSG00000113407,6327.511376,0.306426971,0.044993495,6.810472813,9.73E-12,1.19E-10,TARS1,6897
ENSG00000242110,225.0630097,0.010545954,0.151475727,0.069621411,0.944494995,0.970879966,AMACR,23600
ENSG00000082196,51.59164397,0.148398199,0.31514249,0.470892384,0.637717587,0.778111505,C1QTNF3,114899
ENSG00000039560,63.83573419,-0.277302887,0.308327432,-0.899377927,0.368451392,0.545549187,RAI14,26064
ENSG00000113456,1393.815555,0.234278566,0.07344953,3.189653723,0.001424434,0.005268464,RAD1,5810
ENSG00000113460,2080.40796,0.321108325,0.064354998,4.989640842,6.05E-07,4.13E-06,BRIX1,55299
ENSG00000168724,2524.705621,-0.051250842,0.057308597,-0.894295886,0.371163601,0.548272032,DNAJC21,134218
ENSG00000168685,21.01318756,-0.031591415,0.499224953,-0.06328092,0.949542809,0.973429154,IL7R,3575
ENSG00000164187,1011.767297,-0.003740035,0.087543608,-0.042721963,0.965923172,0.982302209,LMBRD2,92255
ENSG00000145604,1204.204439,0.163898733,0.074419346,2.202367294,0.027639374,0.071223356,SKP2,6502
ENSG00000152620,597.393989,0.408419267,0.102489509,3.98498609,6.75E-05,3.26E-04,NADK2,133686
ENSG00000164190,1933.166464,-0.304380656,0.077992973,-3.90266772,9.51E-05,4.49E-04,NIPBL,25836
ENSG00000197603,179.6233016,-0.29326165,0.172840641,-1.696716979,0.089750181,0.188912613,CPLANE1,65250
ENSG00000113569,3097.96745,0.257607,0.069041995,3.731163908,1.91E-04,8.50E-04,NUP155,9631
ENSG00000082068,898.8586251,0.319074542,0.082725969,3.857005818,1.15E-04,5.32E-04,WDR70,55100
ENSG00000168621,5.316737574,0.033239085,0.941961314,0.035287102,0.971850808,0.985735792,GDNF,2668
ENSG00000145623,38.80529967,0.708851036,0.369182999,1.920053304,0.054851167,0.126960229,OSMR,9180
ENSG00000164327,693.0673407,-0.185252647,0.109843836,-1.686509254,0.091697754,0.192106317,RICTOR,253260
ENSG00000153071,22.30386467,0.931575427,0.483233827,1.927794319,0.053880715,0.125189943,DAB2,1601
ENSG00000153071,22.30386467,0.931575427,0.483233827,1.927794319,0.053880715,0.125189943,DAB2,112267931
ENSG00000113638,699.7311392,0.044042357,0.092985588,0.473647127,0.635751563,0.776797705,TTC33,23548
ENSG00000171522,319.5099809,0.205691987,0.146055878,1.408310233,0.159039227,0.294683861,PTGER4,5734
ENSG00000132356,1227.793458,-0.104360181,0.076168798,-1.370117202,0.170650319,0.310940562,PRKAA1,5562
ENSG00000145592,28146.85733,0.076720167,0.129570313,0.592112229,0.553775438,0.71347328,RPL37,6167
ENSG00000132357,57.26178518,-0.843290573,0.299663582,-2.814124315,0.004891031,0.015836536,CARD6,84674
ENSG00000083720,2754.44141,0.141653699,0.057995949,2.442475755,0.014586909,0.041276844,OXCT1,5019
ENSG00000205765,1289.74121,0.010473718,0.083377002,0.125618794,0.900033686,0.94571411,C5orf51,285636
ENSG00000151876,293.0908092,0.336081266,0.13597586,2.471624493,0.013450071,0.038449826,FBXO4,26272
ENSG00000198865,155.3468663,0.05109263,0.182220611,0.280388865,0.779179179,0.874161765,CCDC152,100129792
ENSG00000250722,70.81125342,0.229287302,0.265354964,0.86407768,0.387545219,0.563725094,SELENOP,6414
ENSG00000177721,96.24591406,0.381650474,0.262422351,1.454336767,0.145852962,0.275819454,ANXA2R,389289
ENSG00000172262,924.6337316,0.02049022,0.085046799,0.240928759,0.809610332,0.8928467,ZNF131,7690
ENSG00000177453,13.11197917,1.687598045,0.667837313,2.526959804,0.011505467,0.033525212,NIM1K,167359
ENSG00000112972,4160.929517,-0.555658112,0.055897377,-9.940683185,2.77E-23,9.64E-22,HMGCS1,3157
ENSG00000151882,211.8144823,-0.101498565,0.168272252,-0.603180642,0.546388524,0.707989657,CCL28,56477
ENSG00000151881,669.9259533,0.559681075,0.096685535,5.788674344,7.09E-09,6.19E-08,TMEM267,64417
ENSG00000172244,204.1173521,-0.001484126,0.17390373,-0.008534183,0.993190789,0.99609176,C5orf34,375444
ENSG00000172239,700.4582468,0.070780707,0.08917129,0.793761164,0.427334485,0.603555511,PAIP1,10605
ENSG00000112992,3176.166483,-0.283549322,0.059214679,-4.788497129,1.68E-06,1.07E-05,NNT,23530
ENSG00000112996,1995.696413,0.776044059,0.063995773,12.12648924,7.65E-34,5.43E-32,MRPS30,10884
ENSG00000170571,2305.00311,0.236575391,0.063716272,3.712950929,2.05E-04,9.09E-04,EMB,133418
ENSG00000151883,302.4687075,0.027140862,0.12908853,0.210249989,0.833472565,0.905787706,PARP8,79668
ENSG00000213949,5.653125003,0.038079858,0.972634164,0.039151265,0.968769789,0.984150975,ITGA1,3672
ENSG00000152684,919.8491171,0.442196474,0.085398482,5.178036684,2.24E-07,1.62E-06,PELO,53918
ENSG00000164171,14.01653544,0.692092707,0.620867025,1.114719705,0.264970554,0.433363553,ITGA2,3673
ENSG00000164172,671.3714038,0.435597149,0.102005134,4.270345365,1.95E-05,1.04E-04,MOCS2,4338
ENSG00000134363,8.809346076,-0.523641964,0.743812245,-0.703997503,0.481434328,0.65294937,FST,10468
ENSG00000164258,1061.036689,0.029180151,0.080189539,0.36388974,0.715940347,0.832997374,NDUFS4,4724
ENSG00000185305,293.1621862,0.427160439,0.13969326,3.057845736,0.002229343,0.007902211,ARL15,54622
ENSG00000178996,357.2513928,-0.04137527,0.119869458,-0.345169409,0.729967015,0.842908633,SNX18,112574
ENSG00000164294,8.398624143,0.769783621,0.884609809,0.870195665,0.384193485,0.560350729,GPX8,493869
ENSG00000152669,26.87855425,0.747834014,0.454723377,1.644591088,0.100054166,0.206025238,CCNO,10309
ENSG00000067248,879.4783519,-0.172182581,0.093305665,-1.845360417,0.064985127,0.14553742,DHX29,54505
ENSG00000039123,3907.845964,0.358534583,0.064935617,5.521385653,3.36E-08,2.70E-07,MTREX,23517
ENSG00000067113,245.913917,0.249928485,0.158701596,1.574832843,0.115295033,0.23018906,PLPP1,8611
ENSG00000177058,508.6947843,-0.376743723,0.107830464,-3.493852366,4.76E-04,0.001958921,SLC38A9,153129
ENSG00000152670,31.04725189,-0.789945212,0.399125859,-1.979188253,0.047794815,0.113143116,DDX4,54514
ENSG00000134352,829.0714803,0.167542525,0.102122835,1.640598061,0.100880878,0.207323825,IL6ST,3572
ENSG00000095015,1058.39045,-0.011493687,0.080813397,-0.142225026,0.886902265,0.93817477,MAP3K1,4214
ENSG00000155542,176.4577987,0.010825836,0.186026331,0.058195179,0.953593161,0.975916015,SETD9,133383
ENSG00000155545,1056.6502,-0.303015557,0.088518362,-3.423194363,6.19E-04,0.002476948,MIER3,166968
ENSG00000062194,3545.015319,-0.087106958,0.061633534,-1.413304612,0.157566178,0.292710318,GPBP1,65056
ENSG00000145632,78.14785846,0.524585335,0.255089562,2.05647511,0.039736743,0.097025553,PLK2,10769
ENSG00000175857,47.44897012,-1.052040506,0.346300149,-3.037944137,0.002381981,0.008381153,GAPT,202309
ENSG00000113448,2376.479355,0.392803453,0.062082132,6.327157956,2.50E-10,2.60E-09,PDE4D,5144
ENSG00000035499,1043.743916,-0.294702648,0.086620119,-3.40224248,6.68E-04,0.002653207,DEPDC1B,55789
ENSG00000164181,6.331458474,-0.763330716,0.909948946,-0.838872026,0.401541127,0.578264124,ELOVL7,79993
ENSG00000049167,426.5426668,0.062712358,0.120626479,0.519888822,0.603141066,0.751905384,ERCC8,1161
ENSG00000164182,640.5802703,0.683274152,0.104957866,6.509985175,7.52E-11,8.35E-10,NDUFAF2,91942
ENSG00000188725,2384.45922,-0.061645387,0.057932954,-1.064081545,0.28729176,0.458967777,SMIM15,643155
ENSG00000130449,945.4519378,-0.819247142,0.084284923,-9.719972546,2.48E-22,7.87E-21,ZSWIM6,57688
ENSG00000068796,3239.344919,0.252799464,0.0550807,4.589619687,4.44E-06,2.64E-05,KIF2A,3796
ENSG00000086189,2277.828402,0.565472042,0.063515301,8.902926247,5.44E-19,1.29E-17,DIMT1,27292
ENSG00000086200,1151.007748,0.446165243,0.084750667,5.264445238,1.41E-07,1.04E-06,IPO11,51194
ENSG00000186105,6.369893674,0.714845805,0.956619077,0.747262753,0.454904971,0.628792279,LRRC70,100130733
ENSG00000153006,1465.990339,0.189940109,0.069659539,2.726692002,0.006397272,0.020051107,SREK1IP1,285672
ENSG00000153015,1504.25613,0.217416599,0.075551352,2.877732749,0.004005443,0.013266297,CWC27,10283
ENSG00000049192,68.49225389,0.729568147,0.284517806,2.564226675,0.010340599,0.030533946,ADAMTS6,11174
ENSG00000123219,1132.108238,0.003215794,0.081753076,0.039335454,0.968622941,0.984101315,CENPK,64105
ENSG00000113593,898.0453173,-0.235596378,0.087660732,-2.687593111,0.007196903,0.022258773,PPWD1,23398
ENSG00000113595,342.7755751,0.035216864,0.128211839,0.274677163,0.783564278,0.876770732,TRIM23,373
ENSG00000113597,622.2588128,-0.092937265,0.102625605,-0.905595292,0.365150101,0.542059309,TRAPPC13,80006
ENSG00000253251,127.8380598,0.077774132,0.198888751,0.391043392,0.695765162,0.819427743,SHLD3,112441434
ENSG00000197860,1479.166365,-0.13386272,0.069799429,-1.917819708,0.055133876,0.127526445,SGTB,54557
ENSG00000123213,1781.607755,1.156437785,0.065774788,17.58177899,3.40E-69,1.29E-66,NLN,57486
ENSG00000112851,2519.815015,-0.242271005,0.069631702,-3.479320435,5.03E-04,0.002054412,ERBIN,55914
ENSG00000153914,2093.163463,-0.25831601,0.069839449,-3.698712032,2.17E-04,9.56E-04,SREK1,140890
ENSG00000069020,831.8639327,0.080184347,0.089366111,0.897256753,0.369581928,0.546659097,MAST4,375449
ENSG00000134061,3839.348179,-0.121456788,0.053069314,-2.288644384,0.022100023,0.059012701,CD180,4064
ENSG00000145675,1257.374363,-0.367041462,0.087645507,-4.187795527,2.82E-05,1.46E-04,PIK3R1,5295
ENSG00000145740,1794.268246,-0.022454308,0.072015106,-0.311799971,0.755192546,0.859051832,SLC30A5,64924
ENSG00000134057,2570.138708,-0.272968811,0.056269392,-4.851106447,1.23E-06,7.99E-06,CCNB1,891
ENSG00000153044,2198.586685,0.179560175,0.060416787,2.972024578,0.00295843,0.010182939,CENPH,64946
ENSG00000134056,776.9158299,-0.164679925,0.092485875,-1.780595421,0.074978568,0.163739349,MRPS36,92259
ENSG00000134058,898.840344,0.17384701,0.08699428,1.998372868,0.045676251,0.108794494,CDK7,1022
ENSG00000183323,452.7194889,0.329213633,0.11593603,2.83961451,0.004516808,0.01474605,CCDC125,202243
ENSG00000085231,1384.115534,0.524210259,0.085685551,6.11783732,9.49E-10,9.21E-09,AK6,102157402
ENSG00000273841,2034.035734,0.606946092,0.072251935,8.40041292,4.45E-17,8.97E-16,TAF9,6880
ENSG00000152942,1442.800353,0.235527616,0.070052671,3.362150403,7.73E-04,0.003025896,RAD17,5884
ENSG00000152939,20.58136327,-0.473882303,0.54595542,-0.867987174,0.385401354,0.561531245,MARVELD2,153562
ENSG00000183474,76.54904241,0.322723653,0.263957352,1.222635594,0.221467363,0.378069572,GTF2H2C,728340
ENSG00000205572,7.483040156,-0.540846109,0.860955937,-0.628192554,0.529877807,0.694031648,SERF1B,8293
ENSG00000205572,7.483040156,-0.540846109,0.860955937,-0.628192554,0.529877807,0.694031648,SERF1B,728492
ENSG00000205571,32.13070681,0.029088185,0.407631664,0.071358994,0.943112045,0.97010363,SMN2,6606
ENSG00000205571,32.13070681,0.029088185,0.407631664,0.071358994,0.943112045,0.97010363,SMN2,6607
ENSG00000172062,73.67190227,-0.111606039,0.269082063,-0.414765808,0.678313352,0.806915363,SMN1,6606
ENSG00000249437,26.24826186,-0.011498351,0.490096496,-0.023461403,0.981282226,0.990551234,NAIP,4671
ENSG00000145736,140.6662026,0.469742443,0.200171247,2.346702883,0.018940352,0.051716581,GTF2H2,2966
ENSG00000145736,140.6662026,0.469742443,0.200171247,2.346702883,0.018940352,0.051716581,GTF2H2,728340
ENSG00000145734,2113.976341,0.226729968,0.080966061,2.80030874,0.005105375,0.01644047,BDP1,55814
ENSG00000131844,4453.687673,0.46263559,0.05210002,8.879758428,6.70E-19,1.58E-17,MCCC2,64087
ENSG00000131711,504.2223939,0.321041562,0.121226999,2.648267829,0.00809054,0.024665712,MAP1B,4131
ENSG00000113048,3957.221654,0.15983144,0.056440317,2.831866438,0.004627717,0.015060305,MRPS27,23107
ENSG00000049883,680.6555242,0.603687054,0.099070436,6.09351366,1.10E-09,1.06E-08,PTCD2,79810
ENSG00000083312,4767.409352,0.196353998,0.057327032,3.425155512,6.14E-04,0.00246208,TNPO1,3842
ENSG00000157107,18.94716908,0.403748425,0.500817552,0.806178665,0.420139838,0.596750053,FCHO2,115548
ENSG00000157111,6.358236632,-0.772991075,0.857445297,-0.901504828,0.367319968,0.5443152,TMEM171,134285
ENSG00000251493,27.2510855,-0.042031335,0.431639093,-0.097376109,0.922427717,0.958152099,FOXD1,2297
ENSG00000145741,14373.1532,0.123132077,0.058111909,2.118878525,0.034100734,0.085224263,BTF3,689
ENSG00000164331,425.5528432,0.20659324,0.12100118,1.707365493,0.08775414,0.185403556,ANKRA2,57763
ENSG00000164338,775.0543578,0.291068263,0.090222244,3.226125293,0.001254784,0.004705089,UTP15,84135
ENSG00000214944,7.63836448,0.234272479,0.872352791,0.268552449,0.788274108,0.879554286,ARHGEF28,64283
ENSG00000171617,86.32014857,0.941311407,0.260958043,3.607136984,3.10E-04,0.001322572,ENC1,8507
ENSG00000049860,1804.576305,0.565939114,0.073808135,7.667706495,1.75E-14,2.81E-13,HEXB,3074
ENSG00000164347,1504.228136,0.329346369,0.074413741,4.425881117,9.60E-06,5.39E-05,GFM2,84340
ENSG00000164346,3478.073983,0.183120434,0.058529825,3.128668771,0.001756001,0.006370499,NSA2,10412
ENSG00000198780,397.8704192,-0.104432565,0.131611703,-0.793489955,0.42749242,0.603693695,FAM169A,26049
ENSG00000113161,2965.508361,-0.552064891,0.072807138,-7.582565501,3.39E-14,5.29E-13,HMGCR,3156
ENSG00000113163,1671.707077,-0.283477559,0.073088627,-3.878545411,1.05E-04,4.92E-04,CERT1,10087
ENSG00000122008,804.8377896,-0.327385146,0.090516986,-3.616836579,2.98E-04,0.001277809,POLK,51426
ENSG00000152359,415.7275643,-0.295108526,0.113418079,-2.601953136,0.009269452,0.027725556,POC5,134359
ENSG00000145703,1619.087338,0.787342658,0.071087079,11.07574919,1.64E-28,8.18E-27,IQGAP2,10788
ENSG00000181104,987.581044,1.073151546,0.084131929,12.75557996,2.90E-37,2.47E-35,F2R,2149
ENSG00000164251,13.54347168,1.111339283,0.667522574,1.66487146,0.095938403,0.199080609,F2RL1,2150
ENSG00000171643,7.377704842,0.475116412,0.877471321,0.541460901,0.58818994,0.740758735,S100Z,170591
ENSG00000164252,1418.986519,0.139285547,0.078386793,1.776900697,0.07558458,0.164757491,AGGF1,55109
ENSG00000132846,815.3220966,0.416915738,0.085898721,4.853573297,1.21E-06,7.89E-06,ZBED3,84327
ENSG00000284762,16.68569651,1.21617674,0.618537758,1.966212611,0.049274056,0.116193083,AC022414.1,8622
ENSG00000113231,55.08073646,0.584000934,0.304861088,1.91562963,0.055412255,0.12798575,PDE8B,8622
ENSG00000164253,1423.606778,0.009571541,0.073927549,0.129471912,0.896984249,0.944660689,WDR41,55255
ENSG00000171530,2683.287851,0.031174378,0.065092671,0.478923013,0.631993399,0.773660828,TBCA,6902
ENSG00000132842,1647.317489,-0.060314072,0.082435484,-0.731651817,0.464381112,0.637374022,AP3B1,8546
ENSG00000085365,1917.542567,1.154138378,0.065931788,17.50503676,1.31E-68,4.70E-66,SCAMP1,9522
ENSG00000145685,2957.645113,-0.11874991,0.057338657,-2.07102704,0.038356269,0.094276462,LHFPL2,10184
ENSG00000113273,1124.858786,-0.495365072,0.078248125,-6.330695727,2.44E-10,2.55E-09,ARSB,411
ENSG00000132837,78.06543552,-0.492348065,0.287520713,-1.712391639,0.086824519,0.183988124,DMGDH,29958
ENSG00000145692,13.07159246,0.222212312,0.625597748,0.355199987,0.722439775,0.837296655,BHMT,635
ENSG00000152409,7527.486297,-0.086145799,0.066768558,-1.290215054,0.196976001,0.346445315,JMY,133746
ENSG00000152413,383.5781155,0.80343146,0.133526658,6.017011659,1.78E-09,1.66E-08,HOMER1,9456
ENSG00000164329,2360.333245,0.042811863,0.05857677,0.730867609,0.464860023,0.637944174,TENT2,167153
ENSG00000164309,8.000471514,-1.081680415,0.917826032,-1.178524444,0.238587593,0.399727495,CMYA5,202333
ENSG00000177034,667.1205485,0.266170738,0.09505385,2.800209968,0.005106938,0.016442866,MTX3,345778
ENSG00000113296,26.87469486,0.700968228,0.475200307,1.475100537,0.140185516,0.267546994,THBS4,7060
ENSG00000164300,641.0059634,0.373463581,0.105575273,3.537415265,4.04E-04,0.0016895,SERINC5,256987
ENSG00000039319,266.3309874,-0.148885888,0.158775324,-0.937714274,0.348391266,0.525135339,ZFYVE16,9765
ENSG00000189127,6.112325883,-0.052487395,0.886876343,-0.059182315,0.952806896,0.975431508,ANKRD34B,340120
ENSG00000228716,854.5581655,-0.158756855,0.097528909,-1.627792785,0.103568831,0.211807958,DHFR,1719
ENSG00000113318,1149.405804,0.029948494,0.083098377,0.360398059,0.718549478,0.83432801,MSH3,4437
ENSG00000113319,76.33068053,-0.459973527,0.274774094,-1.674006163,0.094129388,0.196045916,RASGRF2,5924
ENSG00000131730,7.188599726,-1.275326593,0.832248116,-1.53238748,0.125426845,0.245681071,CKMT2,1160
ENSG00000131732,914.3859748,0.02943236,0.09149471,0.321683739,0.747692298,0.854341464,ZCCHC9,84240
ENSG00000145687,743.6258658,-0.120782489,0.089808182,-1.34489405,0.178659452,0.321982172,SSBP2,23635
ENSG00000152348,2872.706128,0.196778266,0.173308987,1.135418706,0.256199926,0.42225699,ATG10,83734
ENSG00000186468,13596.12841,0.169963806,0.057948792,2.932999971,0.003357039,0.011385259,RPS23,6228
ENSG00000205464,123.2174628,0.054748152,0.224643966,0.243710762,0.807454838,0.891504484,ATP6AP1L,92270
ENSG00000174695,3340.473612,-0.130888059,0.060013863,-2.180963726,0.0291861,0.074435374,TMEM167A,153339
ENSG00000152422,794.5917538,-0.244626423,0.089108145,-2.745275679,0.006046009,0.019042226,XRCC4,7518
ENSG00000038427,5152.136328,-0.497174482,0.075956622,-6.545505414,5.93E-11,6.65E-10,VCAN,1462
ENSG00000127184,6255.804691,0.090281081,0.053596516,1.684458019,0.092093186,0.192653499,COX7C,1350
ENSG00000145715,928.2520414,-0.234010544,0.083562788,-2.80041569,0.005103684,0.016437658,RASA1,5921
ENSG00000134480,1495.776622,0.130119459,0.07041178,1.847978546,0.064605447,0.144832406,CCNH,902
ENSG00000164180,778.5082137,0.352246168,0.101530622,3.469358916,5.22E-04,0.002126499,TMEM161B,153396
ENSG00000081189,5583.39167,-0.612726598,0.053895645,-11.36875902,5.98E-30,3.35E-28,MEF2C,4208
ENSG00000153140,722.5209323,0.084211294,0.091910163,0.916234846,0.359543733,0.53615328,CETN3,1070
ENSG00000176055,282.6447585,0.164088537,0.148659601,1.10378701,0.269685541,0.43885837,MBLAC2,153364
ENSG00000113356,1305.020622,1.291621744,0.08810636,14.65980153,1.17E-48,1.90E-46,POLR3G,10622
ENSG00000176018,1738.636846,-0.220024684,0.083783546,-2.62610851,0.008636728,0.026105085,LYSMD3,116068
ENSG00000113369,829.2082547,-0.443529667,0.086233496,-5.143357118,2.70E-07,1.93E-06,ARRDC3,57561
ENSG00000113391,604.2546387,-0.173495186,0.106495704,-1.629128506,0.103285818,0.211358257,FAM172A,83989
ENSG00000185261,11.14971411,-1.190041873,0.796228938,-1.494597617,0.135019488,0.259655761,KIAA0825,285600
ENSG00000133302,486.0530854,-0.017108428,0.106685394,-0.160363353,0.872594856,0.930289374,SLF1,84250
ENSG00000175471,10.02243794,0.53699602,0.744895816,0.720900841,0.470970526,0.644106287,MCTP1,79772
ENSG00000198677,4055.677792,0.282894879,0.069994545,4.041670371,5.31E-05,2.61E-04,TTC37,9652
ENSG00000164291,251.7407735,0.735482891,0.165301697,4.449336613,8.61E-06,4.87E-05,ARSK,153642
ENSG00000178015,18.43062903,2.007484692,0.58174971,3.450770422,5.59E-04,0.002261507,GPR150,285601
ENSG00000175449,102.9666976,0.572127985,0.229243527,2.495721441,0.012570127,0.036245985,RFESD,317671
ENSG00000145757,35.88724244,0.544291733,0.398975921,1.364222012,0.172497702,0.313723987,SPATA9,83890
ENSG00000164292,363.8271399,0.898435458,0.137219305,6.547442101,5.85E-11,6.57E-10,RHOBTB3,22836
ENSG00000173221,3967.765932,-0.111346378,0.062901083,-1.770182215,0.076696791,0.166567423,GLRX,2745
ENSG00000118985,8322.882108,-0.16245807,0.047065187,-3.451767239,5.57E-04,0.002254986,ELL2,22936
ENSG00000153113,4336.6443,0.045989004,0.054563212,0.842857353,0.399308227,0.57583273,CAST,831
ENSG00000164307,2591.94689,-0.004692972,0.063577777,-0.073814665,0.941157858,0.969135489,ERAP1,51752
