,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name,ensembl
ENSG00000140829,2593.87281875316,0.0061190194050591,0.0938974798405679,0.0651670248812728,0.948041015633202,0.985975374755771,DHX38,ENSG00000140829
ENSG00000128294,655.334511304419,0.0113522838975471,0.174407572960365,0.0650905445495018,0.948101908824952,0.985975374755771,TPST2,ENSG00000128294
ENSG00000141499,838.69450368503,-0.0091929213242555,0.142156383707346,-0.0646676644728156,0.948438608924907,0.98623778131156,WRAP53,ENSG00000141499
ENSG00000084463,3129.95182315256,-0.00744699720982693,0.115648175567167,-0.0643935554824367,0.948656861358869,0.986376983848409,WBP11,ENSG00000084463
ENSG00000146263,815.378229730657,0.00753409935932011,0.118000008581591,0.0638482950118657,0.949091022820636,0.986576505420039,MMS22L,ENSG00000146263
ENSG00000130985,13303.9153218045,-0.00519451735787814,0.0813987308968633,-0.0638157045035491,0.949116973362105,0.986576505420039,UBA1,ENSG00000130985
ENSG00000239789,452.709584539137,0.00785090587408576,0.123094696972425,0.0637793996588212,0.949145881547291,0.986576505420039,MRPS17,ENSG00000239789
ENSG00000241685,2271.72752245798,-0.00572015492114922,0.0897848978806002,-0.063709544212615,0.949201505005415,0.986576505420039,ARPC1A,ENSG00000241685
ENSG00000284368,185.623475694758,0.00978444161160209,0.154106978938943,0.0634912297870601,0.949375342771154,0.986576505420039,MIR5047,ENSG00000284368
ENSG00000155097,3359.29177178605,-0.0105230371159527,0.165894594195335,-0.0634320676149472,0.949422452395083,0.986576505420039,ATP6V1C1,ENSG00000155097
ENSG00000255585,181.544796962383,-0.021101993908267,0.33278352192075,-0.06341057329543,0.949439567924546,0.986576505420039,AL590627.1,ENSG00000255585
ENSG00000254469,118.200720244704,0.016040569384943,0.25410369196052,0.0631260776306833,0.949666108760259,0.986697630688357,AP002495.1,ENSG00000254469
ENSG00000035720,1409.2180529841,-0.0109698406886315,0.174116884491006,-0.0630027393420201,0.949764322977316,0.986697630688357,STAP1,ENSG00000035720
ENSG00000198911,13286.51182278,0.0115435255569382,0.183598337617666,0.0628738021635959,0.949866996403386,0.986697630688357,SREBF2,ENSG00000198911
ENSG00000102898,1530.21804428604,-0.00651591811574425,0.103875907516818,-0.0627279055510468,0.949983175729303,0.986697630688357,NUTF2,ENSG00000102898
ENSG00000240720,2603.15489506295,-0.0137367802456,0.219131135721758,-0.0626874871083692,0.950015361636834,0.986697630688357,LRRD1,ENSG00000240720
ENSG00000232811,154.704710556677,0.0138150151211592,0.220587929708145,0.0626281553094838,0.950062608725936,0.986697630688357,AL360270.1,ENSG00000232811
ENSG00000147162,10300.4965279569,-0.00731156345809861,0.117672702424046,-0.0621347458457327,0.950455527260486,0.98682078075057,OGT,ENSG00000147162
ENSG00000256223,362.9850312932,-0.0137495525541786,0.221467090434498,-0.0620839535445343,0.950495975562025,0.98682078075057,ZNF10,ENSG00000256223
ENSG00000069020,650.734413992598,0.0231679869606693,0.373338987485662,0.0620561680865409,0.950518102484777,0.98682078075057,MAST4,ENSG00000069020
ENSG00000115368,2417.21803603635,-0.00917733540476106,0.147889884217633,-0.0620551936551375,0.950518878472981,0.98682078075057,WDR75,ENSG00000115368
ENSG00000117118,2086.40745493548,-0.00774720024733708,0.12515603414019,-0.0619003334562303,0.950642201949315,0.986861163284684,SDHB,ENSG00000117118
ENSG00000108406,1258.6110476492,0.00662759992243124,0.10726196700079,0.0617889090397012,0.950730935915615,0.986865634483405,DHX40,ENSG00000108406
ENSG00000268439,726.522581760859,-0.0102724243406567,0.166602460374938,-0.0616582991483961,0.950834949207377,0.986885963530903,NA,ENSG00000268439
ENSG00000105393,2891.64011233445,0.00865220310765076,0.141302609146095,0.0612317292648511,0.951174660834428,0.987128694071396,BABAM1,ENSG00000105393
ENSG00000134569,133.070636439957,0.0255922664437408,0.418498701000144,0.0611525588552114,0.951237711525383,0.987128694071396,LRP4,ENSG00000134569
ENSG00000107201,194.987199521871,0.0118501591574373,0.194229082677223,0.0610112501902218,0.951350249392112,0.987157379078672,DDX58,ENSG00000107201
ENSG00000144426,315.362631026568,-0.0115895156185494,0.190871656530501,-0.0607188926277139,0.951583085300037,0.987157379078672,NBEAL1,ENSG00000144426
ENSG00000018699,918.617005694934,0.0117291958129994,0.193751152681631,0.0605374246845005,0.951727609905904,0.987157379078672,TTC27,ENSG00000018699
ENSG00000167625,547.221545830771,0.010010295084391,0.165573843365526,0.0604581912270527,0.951790713473509,0.987157379078672,ZNF526,ENSG00000167625
ENSG00000072062,1995.89252678246,-0.00648144282359956,0.107351657076447,-0.0603758060202464,0.951856327496089,0.987157379078672,PRKACA,ENSG00000072062
ENSG00000116120,3842.4163972175,0.0075413848393908,0.125004740641046,0.0603287907379935,0.951893772007839,0.987157379078672,FARSB,ENSG00000116120
ENSG00000148688,768.565997807077,0.0197862815243195,0.328438953337959,0.0602434069504531,0.951961774726285,0.987157379078672,RPP30,ENSG00000148688
ENSG00000269139,127.935419794217,-0.023595573860377,0.391803473278853,-0.0602229828717818,0.951978041248766,0.987157379078672,AC010336.5,ENSG00000269139
ENSG00000254690,180.103202980732,0.0140927592571913,0.234241034653514,0.0601634947439381,0.952025419997765,0.987157379078672,AC233992.1,ENSG00000254690
ENSG00000160685,665.823304564202,-0.0103522830576168,0.173025691616812,-0.0598309011851445,0.952290314068031,0.987344463468265,ZBTB7B,ENSG00000160685
ENSG00000185122,2601.61284275236,0.00578796742526175,0.0971046194871892,0.059605479696312,0.952469853964487,0.987443026429347,HSF1,ENSG00000185122
ENSG00000168906,8845.68943719671,0.00638915460128552,0.107924783856362,0.0592000685383713,0.952792755054246,0.987631947599375,MAT2A,ENSG00000168906
ENSG00000076108,5146.48044806836,-0.0060983269815872,0.103214950743915,-0.0590837561577457,0.952885396745696,0.987631947599375,BAZ2A,ENSG00000076108
ENSG00000172339,171.791943449089,-0.0124392039768508,0.210625340902719,-0.0590584396138549,0.952905561213599,0.987631947599375,ALG14,ENSG00000172339
ENSG00000258800,108.860184901689,0.0181561526284035,0.308836729580493,0.058788838533117,0.953120298645412,0.987766927109338,AL136038.2,ENSG00000258800
ENSG00000272617,1647.49152164257,-0.00481101263994745,0.0820795179122541,-0.0586140460168223,0.953259522815117,0.98782363139946,AC026464.6,ENSG00000272617
ENSG00000108443,1397.91491095607,0.00619251520674659,0.105927179833508,0.0584601158690316,0.953382131059225,0.987863108762635,RPS6KB1,ENSG00000108443
ENSG00000166912,121.01770112851,-0.0145245297402155,0.249784938710106,-0.0581481406173664,0.953630628568067,0.988033009868121,MTMR10,ENSG00000166912
ENSG00000177663,655.156100516502,0.00921229556317212,0.158809652318851,0.0580084108784275,0.95374192889818,0.988060746866155,IL17RA,ENSG00000177663
ENSG00000180694,750.24139205517,-0.0078131839453332,0.135497470029293,-0.0576629507816203,0.954017105561066,0.988205483180363,TMEM64,ENSG00000180694
ENSG00000125968,1485.86705277049,-0.0102934678533836,0.178641684584339,-0.057620750035661,0.954050720993275,0.988205483180363,ID1,ENSG00000125968
ENSG00000273151,146.010615381913,-0.0243105026842852,0.423094698694977,-0.0574587740268792,0.954179745384337,0.98825155447435,AC073957.3,ENSG00000273151
ENSG00000271936,205.764735731981,-0.00919363539204882,0.160909479696252,-0.0571354491320437,0.954437298210074,0.988356308740558,AC012073.1,ENSG00000271936
ENSG00000175104,455.675775983186,-0.00998535403007215,0.174815127445041,-0.0571195077680642,0.954449996840056,0.988356308740558,TRAF6,ENSG00000175104
ENSG00000145293,2387.87935062306,0.00447196335366152,0.0785314776584609,0.0569448517588121,0.954589125718886,0.988412816948185,ENOPH1,ENSG00000145293
ENSG00000143341,100.023662935847,0.0144934644726558,0.257345904463365,0.0563190018620213,0.955087681561482,0.988718993788976,HMCN1,ENSG00000143341
ENSG00000281376,1269.93155039027,0.00809507794341149,0.143761435123359,0.0563091063779746,0.955095564506026,0.988718993788976,ABALON,ENSG00000281376
ENSG00000274292,119.354656140656,-0.0159508472435699,0.284157887861724,-0.0561337479089506,0.95523525936916,0.988718993788976,AC084018.2,ENSG00000274292
ENSG00000184857,475.346123253676,-0.0074279122274738,0.132494040126652,-0.0560622366136122,0.955292227418271,0.988718993788976,TMEM186,ENSG00000184857
ENSG00000145996,607.580053861716,0.0069228826905473,0.123741339366992,0.0559464017923341,0.955384505405982,0.988718993788976,CDKAL1,ENSG00000145996
ENSG00000205664,175.477889985103,-0.0130901162633251,0.234017141695556,-0.0559365701524322,0.955392337654759,0.988718993788976,NA,ENSG00000205664
ENSG00000090674,380.495561499975,0.00928256656624528,0.166428635170374,0.0557750567187111,0.955521005858959,0.988764610258974,MCOLN1,ENSG00000090674
ENSG00000171953,594.743889397793,0.0102790703949067,0.185171320674269,0.0555111361601638,0.955731258258301,0.988894633777222,ATPAF2,ENSG00000171953
ENSG00000274012,128.279289779386,-0.021220728984423,0.384881048687619,-0.0551358115884952,0.956030266002741,0.989029947995602,RN7SL2,ENSG00000274012
ENSG00000148459,583.924074471312,-0.00860973437236211,0.156182235174552,-0.0551262079374116,0.956037916971543,0.989029947995602,PDSS1,ENSG00000148459
ENSG00000105865,338.075279269322,0.00678758631150324,0.123405968498681,0.0550020910177919,0.95613679792517,0.989029947995602,DUS4L,ENSG00000105865
ENSG00000269940,175.151484978188,0.0163677766531514,0.29801775163652,0.0549221533390888,0.956200482701539,0.989029947995602,AL049840.3,ENSG00000269940
ENSG00000104884,1271.72125453001,0.00552463709436604,0.101154684127669,0.0546157317578424,0.956444605335,0.989034420986375,ERCC2,ENSG00000104884
ENSG00000134809,535.876294631938,-0.00937728414457877,0.171755829679766,-0.0545965989163948,0.95645984839072,0.989034420986375,TIMM10,ENSG00000134809
ENSG00000176171,560.794268713627,0.0130880533264836,0.240166163040455,0.0544958255600686,0.956540134369949,0.989034420986375,BNIP3,ENSG00000176171
ENSG00000130844,221.549404390589,0.0147929860629371,0.273665446377366,0.054055001311852,0.956891343548035,0.989034420986375,ZNF331,ENSG00000130844
ENSG00000278133,227.160121777498,0.0110677244620706,0.205274549626041,0.0539166909986318,0.957001538514358,0.989034420986375,AC135050.6,ENSG00000278133
