,SLX.13194.A002,SLX.13194.A003,SLX.13194.A004,SLX.13194.A005,SLX.13194.A006,SLX.13194.A008,SLX.13194.A009,SLX.13194.A010,SLX.13194.A011,SLX.13194.A012
ENSG00000269001,129.064,320.8777,379.9159,167.3118,441.3626,117.4432,458.3666,335.5774,212.9541,474.7245
ENSG00000213799,720.3067,651.295,600.6621,534.1109,664.159,563.1249,550.0399,526.9088,576.9394,519.6688
ENSG00000203326,838.5553,707.6655,834.1883,899.6229,886.9554,666.515,986.5143,696.566,724.1949,752.8175
ENSG00000196417,757.0791,634.8175,684.3133,610.0447,755.8158,532.0074,582.8781,596.4159,616.2076,651.6928
ENSG00000241015,274.7116,307.8692,338.0903,258.6898,388.2486,184.6969,316.0677,300.4501,250.7119,196.6314
ENSG00000160336,892.6323,847.2906,824.8938,665.3863,816.9203,572.1589,751.1739,647.9857,666.803,960.6851
ENSG00000198346,40.37755,143.0941,181.2443,265.1249,340.3051,43.16287,131.3528,158.4463,270.346,390.4539
ENSG00000130844,243.7074,169.1112,305.5592,267.6989,184.7236,208.7878,276.3882,123.3191,262.0392,174.1593
ENSG00000170906,165.1154,156.9699,197.5098,136.4235,203.055,225.8522,136.8258,156.9516,190.2994,151.6871
ENSG00000105618,921.4734,1134.346,1126.968,1029.611,973.4418,955.6058,1035.772,919.2877,758.1769,820.234
ENSG00000237017,375.6555,364.2396,397.3432,369.3731,354.4061,327.2348,396.7949,364.7255,295.2661,308.9923
ENSG00000088038,635.9465,744.9566,634.3549,669.2473,656.6384,674.5453,686.8657,689.8395,660.0066,769.6717
ENSG00000125505,95.89669,165.6423,133.6096,74.64682,55.93413,121.4583,103.9876,132.2877,98.92548,103.9338
ENSG00000170892,56.96119,133.5545,126.6386,79.79488,83.19614,129.4886,154.6132,199.5527,82.31204,185.3954
ENSG00000170889,2904.3,3333.659,3517.998,3254.859,3766.388,3781.268,3458.957,3520.199,3297.768,3505.658
ENSG00000167615,839.9973,881.9801,902.7359,1045.055,1055.698,967.6513,1262.903,1213.011,700.7851,1075.855
ENSG00000167634,890.4693,45.09633,67.38569,352.6419,286.2511,586.212,58.83511,82.96011,246.9361,205.0585
ENSG00000125503,2848.781,3497.567,4076.834,4278.035,4469.56,3606.609,4036.362,3227.971,3213.945,4575.895
ENSG00000180089,502.5563,536.8197,443.8161,888.0397,832.4314,529.9999,560.9859,489.5394,761.9527,1053.383
ENSG00000276570,1814.106,1546.284,1747.381,2589.472,2321.971,1825.89,1732.215,1476.092,2219.404,2452.275
ENSG00000105063,14590.72,11687.75,14060.37,18996.33,15607.5,13020.13,13099.71,10846.85,15593.22,16179.96
ENSG00000133265,2059.255,2132.536,2145.886,2509.678,1901.76,2043.712,1843.044,1511.967,1841.826,1755.638
ENSG00000133247,280.4798,486.52,377.5922,393.8263,413.1605,600.265,550.0399,614.3533,344.3513,595.5124
ENSG00000233493,140.6004,201.199,250.9536,222.6534,228.9069,365.3787,321.5407,257.849,134.4178,275.284
ENSG00000108107,23845.11,25939.06,28064.98,30894.77,28355.31,31672.51,27852.27,24668.3,27860.74,30309.33
ENSG00000108106,1594.913,1829.87,1647.464,1832.708,1746.649,1477.575,1432.567,1419.291,1656.058,1735.975
ENSG00000063241,1287.035,1867.161,1520.825,1619.064,1510.691,1483.598,1531.081,1480.576,1364.567,1744.402
ENSG00000197483,236.4971,333.8863,333.443,929.2242,780.7276,332.2537,318.8042,326.6087,697.7644,887.6505
ENSG00000090971,455.6895,596.6591,515.8491,364.225,473.3249,689.6021,685.4975,668.9126,460.6454,508.4327
ENSG00000218891,357.6298,546.3594,561.1601,689.8396,535.3695,520.9658,651.291,602.3951,496.1377,592.7034
ENSG00000179943,775.1048,1012.933,942.2378,813.3929,757.2259,812.0642,1042.613,912.5612,650.1896,755.6266
ENSG00000171443,205.4929,176.9164,264.8955,245.8197,166.8623,342.2916,264.0739,213.0057,213.7092,199.4405
ENSG00000261221,715.2595,1152.558,1174.602,1451.752,1491.89,1039.924,1201.331,1072.502,1172.758,1834.29
ENSG00000179922,294.1793,275.7814,259.0864,263.8379,240.1877,331.2499,276.3882,334.0826,268.0805,331.4644
ENSG00000213015,1282.708,1853.286,1727.63,1436.308,1522.442,2167.177,1879.987,1905.093,1160.675,1809.009
ENSG00000171425,1607.892,1501.187,1851.945,1890.624,1782.372,2286.628,2142.693,1802.701,1734.594,2036.54
ENSG00000173581,1044.769,1091.851,1027.051,1453.039,1252.642,1600.037,1117.867,1303.445,1406.101,1407.319
ENSG00000063244,10333.05,11502.17,11558.97,10256.22,10614.32,10068.99,11390.75,9475.39,8858.739,10604.05
ENSG00000267523,187.4672,163.0406,151.0369,207.2093,174.8529,178.6742,150.5084,159.1937,157.8277,171.3503
ENSG00000063245,5375.262,7026.355,5791.684,6770.981,5571.791,7152.991,6195.474,6409.603,6130.359,6356.814
ENSG00000179873,11256.69,8229.213,10438.97,9287.094,10062.5,14151.4,11028.16,12830.42,10481.57,8991.675
ENSG00000142409,928.6837,1244.485,1109.54,1214.941,1307.166,1214.583,1258.798,1374.447,1236.946,1485.972
ENSG00000167685,807.5511,1117.001,1173.44,1236.821,1106.932,1022.86,1219.118,1088.198,928.0871,1258.441
ENSG00000131848,133.3901,150.8993,176.597,148.0066,121.739,156.5909,113.5654,150.9725,94.39454,81.4616
ENSG00000240225,270.3854,327.8156,357.8412,280.5691,584.2531,242.9166,287.3343,333.3352,225.0366,539.332
ENSG00000198440,121.1327,113.6081,137.095,178.895,190.364,83.31437,146.4036,90.434,180.4824,132.024
ENSG00000197951,130.506,295.7278,231.2026,319.1795,469.0946,226.856,284.5977,326.6087,305.8383,707.8732
ENSG00000083844,677.045,559.3679,483.318,561.1382,624.6761,544.0529,533.6208,595.6686,641.8829,786.5258
ENSG00000204524,144.2055,136.1562,110.3731,113.2572,129.7296,98.37119,132.7211,139.7616,159.338,157.3052
ENSG00000197714,126.1799,59.83936,92.94578,97.81307,122.209,55.20832,138.1941,152.4672,104.2116,126.4059
ENSG00000268205,406.6596,267.9763,270.7046,325.6146,329.4943,421.5908,350.2741,365.4729,363.2302,351.1276
ENSG00000178229,267.5013,227.2161,268.3809,262.5509,308.8128,295.1136,262.7056,333.3352,336.7997,306.1833
ENSG00000131845,446.3162,362.5051,340.4139,330.7626,311.633,303.1439,372.1663,396.8632,364.7405,334.2735
ENSG00000256060,174.4887,143.9614,203.3189,148.0066,123.1491,141.5341,181.9784,162.1833,106.477,84.27062
ENSG00000188785,312.926,328.6829,408.9614,248.3937,405.6399,376.4204,525.4112,411.0636,311.8796,292.1381
ENSG00000186272,417.4751,387.655,340.4139,413.1315,511.3977,300.1325,377.6393,384.1576,326.2275,401.69
ENSG00000186230,310.0419,325.2139,356.6794,229.0885,342.1852,280.0567,331.1185,355.7569,274.1217,331.4644
ENSG00000197128,339.6041,254.9677,283.4846,220.0794,208.2254,259.981,288.7025,238.4169,271.1011,191.0134
ENSG00000105136,311.484,196.8628,314.8538,226.5145,290.9515,277.0454,285.966,257.849,233.3433,353.9366
ENSG00000152439,267.5013,284.4538,282.3228,306.3094,241.5978,231.8749,273.6517,260.8386,265.815,308.9923
ENSG00000121406,581.1484,461.3701,585.5584,481.3433,644.8876,378.4279,622.5576,547.0883,481.7897,533.7139
ENSG00000251369,770.0576,875.9094,928.2959,796.6617,968.7415,733.7688,1087.765,890.887,872.2055,1087.091
ENSG00000083817,294.1793,389.3894,334.6048,397.6874,367.0971,339.2802,285.966,352.0199,345.1064,438.2072
ENSG00000171649,886.1431,719.8068,859.7484,571.4343,826.791,729.7536,778.539,591.9316,536.161,764.0536
ENSG00000183647,500.3932,463.1046,521.6582,420.8536,469.5646,396.4961,482.9952,341.5565,373.8024,345.5095
ENSG00000213762,769.3366,769.2393,764.479,781.2176,765.6865,650.4544,726.5452,668.9126,733.2568,685.401
ENSG00000121417,318.6943,322.6122,377.5922,271.56,386.8385,302.1401,409.1093,411.0636,355.6786,393.2629
ENSG00000204519,872.4436,941.8195,927.1341,841.7072,1022.325,750.8331,893.4727,867.7179,812.5482,957.876
ENSG00000269026,141.3214,129.2183,148.7132,171.1729,190.364,115.4356,140.9306,150.2251,123.0905,143.2601
ENSG00000083814,354.0246,351.231,379.9159,370.6601,354.8762,303.1439,474.7857,407.3267,347.3719,289.3291
ENSG00000152443,1173.112,1084.046,1405.805,1074.657,1346.649,1001.78,1291.636,1183.863,1015.685,1171.362
ENSG00000083828,664.0665,713.7361,797.01,795.3747,793.8886,482.8218,725.177,670.4074,707.5815,828.6611
ENSG00000178935,529.9554,346.8948,313.692,711.7188,358.1664,521.9696,340.6963,363.9782,683.4165,283.7111
ENSG00000269343,1363.463,770.1065,792.3627,1194.349,918.9178,891.3634,903.0505,707.0294,1183.33,660.1199
ENSG00000204514,1847.994,1180.31,1250.121,1566.296,1341.009,1304.924,1298.477,1165.926,1535.233,1132.035
ENSG00000198466,1828.526,1058.029,1166.469,1561.148,1515.862,1284.848,1331.315,1246.644,1466.514,1264.059
ENSG00000270804,139.8794,70.2462,98.75489,132.5625,108.108,92.34846,91.67331,110.6135,107.2322,126.4059
ENSG00000269476,115.3644,105.8029,124.315,148.0066,90.71669,133.5038,91.67331,117.34,139.7039,106.7428
ENSG00000173480,109.5962,133.5545,167.3024,87.51696,151.8212,111.4204,142.2989,152.4672,111.7631,78.65258
ENSG00000166704,119.6906,145.6958,156.846,151.8677,178.6132,139.5265,113.5654,189.0893,172.9308,216.2946
ENSG00000176293,232.892,628.7469,562.3219,406.6965,620.4458,366.3825,599.2972,642.754,389.6607,772.4807
ENSG00000121413,512.6507,1236.68,1189.706,810.8189,1152.525,790.9846,1268.376,1463.386,800.4657,1401.701
ENSG00000181894,563.1227,724.143,778.4209,567.5732,784.4879,666.515,715.5991,796.716,691.7232,865.1784
ENSG00000171606,1120.477,1200.256,1362.817,1316.615,1591.067,1123.238,1398.36,1353.52,1385.712,1606.76
ENSG00000198131,1847.273,1786.508,1968.127,1939.53,2304.11,1602.045,1609.072,1657.707,1839.561,1991.596
ENSG00000283515,2421.932,2590.437,2501.403,2207.229,2312.571,2365.927,2279.518,2091.193,2042.698,2120.811
ENSG00000268516,123.2957,97.99779,79.00391,122.2663,110.4581,76.28786,106.7242,109.1187,114.7838,106.7428
ENSG00000278129,615.7577,612.2694,447.3016,539.2589,685.7806,650.4544,595.1924,620.3324,692.4783,870.7964
ENSG00000267216,2142.894,2280.834,2154.018,1949.826,2019.269,2138.068,2044.178,1813.164,1749.697,1851.145
ENSG00000142396,2535.855,2672.825,2637.336,2351.375,2476.613,2365.927,2438.236,2143.51,2093.293,2137.665
ENSG00000283103,1245.936,1316.466,1207.133,1155.739,1232.901,1208.56,1187.648,984.3105,1048.157,921.3588
ENSG00000182318,364.84,404.1325,367.1358,361.651,360.5166,342.2916,385.8489,349.0304,373.8024,424.1621
ENSG00000121410,150.6948,261.9056,104.564,241.9587,164.5121,252.9545,186.0831,274.2915,234.0985,255.6209
ENSG00000268230,234.334,375.5137,195.1861,342.3458,250.9985,343.2954,283.2295,346.7882,336.7997,342.7005
ENSG00000268895,308.5999,385.0533,174.2733,456.89,376.0277,375.4166,320.1725,420.7797,353.4132,485.9606
ENSG00000174586,279.0377,456.1667,250.9536,397.6874,329.9643,413.5605,357.1154,396.1159,336.7997,469.1064
ENSG00000083845,23419.7,29350.77,29813.52,27100.66,25081.52,32346.05,29361.46,28010.62,23169.71,28112.68
ENSG00000171574,497.5091,667.7725,510.04,564.9992,542.8901,529.9999,618.4528,507.4767,514.2615,567.4222
ENSG00000232098,440.5479,354.7,399.6668,333.3367,235.9574,499.8862,418.6871,379.6733,283.1836,390.4539
ENSG00000268912,80.03408,111.8736,164.9788,51.48056,96.82714,86.32574,117.6702,98.65527,80.80173,92.69768
ENSG00000131849,282.6429,236.7557,405.476,230.3755,331.3744,241.9128,344.8011,265.3229,257.5083,373.5997
ENSG00000249471,387.9129,358.1689,417.0942,359.0769,293.7717,384.4507,469.3126,390.1367,367.7611,376.4088
ENSG00000083812,770.7787,870.706,1032.86,813.3929,859.6934,783.9581,1150.705,840.0646,854.0818,969.1121
ENSG00000083838,387.9129,526.4129,601.8239,465.8991,454.9936,613.3142,729.2817,486.5499,505.1996,643.2657
ENSG00000083807,302.8316,321.745,506.5545,415.7056,345.9455,632.3862,500.7826,383.4103,415.336,382.0268
ENSG00000119574,788.8043,973.9072,1058.42,961.3995,773.6771,1143.314,1216.382,1101.651,897.1257,955.067
ENSG00000130726,24458.7,27776.74,31915.26,26315.58,22409.84,26198.86,31708.02,23767.7,21214.61,21567.66
ENSG00000130724,1946.054,1724.935,2095.927,1607.481,1220.21,2269.564,1905.984,1837.081,1582.808,1289.34
ENSG00000130725,3076.625,3257.342,3874.677,3369.403,2666.507,3670.851,3452.116,2976.848,3101.427,3011.27
ENSG00000267858,285.527,240.2247,346.223,249.6807,238.7776,308.1628,302.3851,260.0912,282.4285,261.2389
ENSG00000099326,1108.941,1183.779,1606.8,1279.292,1218.33,1468.541,1840.308,1497.019,1041.361,1457.882
ENSG00000213753,761.4053,1196.787,1086.304,822.402,948.0599,895.3786,1176.702,1111.367,827.6513,1075.855
ENSG00000285138,205.4929,344.2931,269.5428,240.6716,232.6672,203.7689,331.1185,311.661,182.7478,230.3397
ENSG00000247315,805.388,1156.027,1128.129,813.3929,1203.759,972.6702,1238.274,1216.748,814.8137,1157.317
ENSG00000225377,107.4331,82.38752,79.00391,95.23904,77.55572,80.30301,129.9845,119.5821,99.68063,95.5067
ENSG00000177732,256.6859,519.475,376.4304,528.9628,429.6117,535.0188,581.5098,536.6249,471.9727,623.6026
ENSG00000125841,570.3329,1005.128,429.8742,688.5526,797.6488,974.6778,576.0368,1005.985,719.664,1056.192
ENSG00000101255,1278.382,1627.804,1576.593,2409.29,1292.125,2405.075,2163.217,3135.294,2101.6,2463.511
ENSG00000125826,1335.343,1585.309,1754.352,1579.166,1552.525,1758.636,1869.041,1770.563,1270.173,1901.707
ENSG00000125875,697.2338,738.886,788.8773,886.7527,727.1436,736.7801,877.0536,863.981,761.9527,1042.147
ENSG00000101266,3489.053,3357.075,3045.136,3510.975,3345.707,3176.988,2869.238,3026.176,3533.376,3140.485
ENSG00000271303,1059.911,808.265,785.3918,1133.859,922.208,786.9695,838.7424,799.7056,1091.201,873.6054
ENSG00000270299,1046.211,786.584,758.6699,1096.536,892.1258,767.8975,818.2185,769.0627,1075.343,851.1333
ENSG00000125898,136.9953,181.2525,181.2443,171.1729,170.6226,249.9431,225.7626,257.849,187.2788,308.9923
ENSG00000125818,3161.707,3609.441,3871.192,3473.651,3219.268,2992.291,3289.293,3076.998,3031.953,3396.106
ENSG00000234684,190.3513,191.6594,191.7007,158.3027,223.2665,153.5795,205.2388,201.0475,182.7478,199.4405
ENSG00000088832,3515.01,3516.646,3438.994,3123.583,3180.725,3323.541,2977.33,3124.084,3191.291,2853.965
ENSG00000088833,2902.137,2626.861,2890.614,2608.778,2307.87,2683.124,2516.227,2509.73,2482.954,2441.039
ENSG00000198053,924.3576,656.4985,1043.316,482.6303,364.7469,1127.254,1126.077,744.3989,474.2382,471.9155
ENSG00000125834,1046.932,910.5989,830.7029,1217.515,1198.588,953.5982,845.5837,940.2146,1197.678,1205.07
ENSG00000125835,8191.596,10030.46,9588.519,8414.498,8329.955,9522.933,9828.2,9209.32,7711.656,9915.843
ENSG00000256566,892.6323,745.8239,769.1263,653.8032,1076.849,779.943,586.9829,615.848,1015.685,1171.362
ENSG00000088876,375.6555,424.0789,415.9324,312.7444,409.4002,314.1855,405.0045,361.736,386.64,500.0057
ENSG00000101361,7933.468,8283.849,8123.461,7925.433,8119.849,6490.491,6874.13,6249.662,6463.383,6581.535
ENSG00000101365,3447.234,3072.621,3116.007,3563.742,2803.757,3275.359,2477.916,2657.713,2825.04,2129.238
ENSG00000132635,241.5443,489.9889,604.1475,292.1522,301.7623,423.5984,790.8534,736.1776,240.8949,421.3531
ENSG00000215305,1235.121,1315.599,1502.236,1217.515,1131.373,1276.818,1594.021,1482.819,1092.711,1151.698
ENSG00000132670,1814.827,2014.592,2234.184,2087.537,2104.345,1945.34,2334.249,2281.777,2045.718,2438.23
ENSG00000125901,1098.846,1253.158,1325.639,1342.356,1230.081,1576.95,1392.887,1308.677,1204.474,1553.388
ENSG00000185019,157.9051,179.5181,254.4391,275.421,234.0773,226.856,268.1786,248.133,239.3846,205.0585
ENSG00000215251,1344.717,1391.048,1228.046,1370.67,1274.734,1080.075,1134.286,1111.367,1218.822,1022.484
ENSG00000088899,108.1542,204.6679,155.6842,184.043,176.263,312.178,209.3435,278.0285,190.2994,317.4193
ENSG00000198171,566.0068,646.0916,743.5662,561.1382,580.9629,660.4923,747.0691,789.9895,487.0758,578.6583
ENSG00000125877,1576.888,1701.519,1716.011,1777.367,1758.4,1713.465,1678.853,1535.883,1603.952,1707.885
ENSG00000088812,715.9805,796.9909,738.9189,858.4384,823.9708,717.7082,972.8317,779.5261,885.7984,997.2023
ENSG00000101220,1152.202,1526.337,1323.315,1752.913,1306.226,1470.549,1184.912,1259.349,1313.972,1289.34
ENSG00000125817,483.8096,607.9332,597.1766,481.3433,465.3343,778.9392,734.7548,742.9041,616.9627,620.7936
ENSG00000101224,4180.519,4784.547,5669.692,3796.692,4647.703,4522.063,5589.336,4984.333,3773.516,4609.603
ENSG00000125843,477.3204,377.2481,496.0981,447.8809,453.5835,478.8067,443.3157,399.8528,419.8669,387.6449
ENSG00000088888,3180.453,3659.74,3146.215,3364.255,3595.765,3421.912,3776.393,3710.783,3533.376,3761.279
ENSG00000125779,2009.504,1719.731,1776.426,1800.533,1850.997,2133.049,1992.184,1801.206,1764.8,1890.471
ENSG00000101236,514.0928,643.4899,562.3219,499.3615,577.6726,667.5188,641.7132,602.3951,541.4471,710.6822
ENSG00000171867,661.1824,613.1366,468.2144,1169.896,664.629,760.871,641.7132,693.5764,1123.673,983.1572
ENSG00000101265,1964.08,2103.917,2862.73,1189.201,2432.429,1844.962,2906.181,2298.219,1511.068,2379.24
ENSG00000089057,3323.217,2863.617,3208.953,3208.526,3409.632,3293.427,3212.671,3330.363,2948.885,3376.443
ENSG00000089063,2340.456,2324.195,2549.038,2182.776,2209.163,2365.927,2089.331,2231.702,2120.479,2410.14
ENSG00000132646,14099.7,14042.3,16549,11659.06,13297.75,15185.3,15286.18,12479.89,11609.02,10497.31
ENSG00000101290,1727.582,1471.701,1490.618,1314.041,1622.09,1644.204,1689.799,1914.809,1532.212,2002.832
ENSG00000125772,2959.098,1445.684,1872.857,2765.793,2428.669,3284.393,2161.848,2118.099,2893.759,2654.525
ENSG00000171984,308.5999,318.276,326.472,287.0041,308.3427,338.2764,328.382,326.6087,253.7325,373.5997
ENSG00000089195,1925.865,1509.86,1643.978,1797.959,1819.504,1491.628,1548.869,1263.834,1616.79,1477.545
ENSG00000125885,3917.344,2963.349,3149.7,2891.921,3664.86,2536.571,2737.885,2603.901,3379.325,2227.553
ENSG00000088766,1294.966,1645.149,1260.577,1402.845,1479.669,1259.753,1365.522,1379.679,1226.374,1233.16
ENSG00000125827,894.0744,988.6503,1164.146,836.5592,1193.888,1027.879,1284.795,1581.474,1289.807,1235.969
ENSG00000182621,291.2952,396.3273,830.7029,745.1812,98.23725,293.106,859.2663,355.7569,740.8083,70.22552
ENSG00000125863,1328.854,1293.05,1202.486,1258.7,1082.96,1106.174,989.2508,1100.903,1366.833,1073.046
ENSG00000285508,577.5432,484.7855,411.2851,482.6303,374.1476,457.7272,331.1185,417.0427,549.7538,278.093
ENSG00000149346,555.9124,417.141,339.2521,481.3433,461.5741,395.4923,358.4837,449.1804,579.2049,446.6343
ENSG00000089123,277.5957,313.0726,296.2647,364.225,322.9138,372.4052,266.8104,289.9867,333.7791,247.1938
ENSG00000089048,1075.052,887.1835,831.8647,957.5385,937.7192,754.8483,688.234,861.7388,968.1104,758.4356
ENSG00000101247,440.5479,431.0168,432.1979,429.8627,450.7633,418.5794,350.2741,434.9801,423.6427,469.1064
ENSG00000089177,288.4111,363.3723,378.754,315.3185,372.7375,407.5378,458.3666,481.3181,314.9002,449.4433
ENSG00000125870,2213.555,1946.08,2095.927,1651.239,1799.763,1582.973,1815.679,1525.42,1642.465,1393.274
ENSG00000125868,3453.002,3337.995,3696.918,3289.608,3072.617,3585.529,3025.219,2961.153,3546.969,2432.612
ENSG00000125844,1136.34,992.9864,1174.602,1150.591,1035.016,1160.378,1254.693,1224.97,1104.794,1143.271
ENSG00000089006,5910.985,4789.75,5356,5375.858,5220.675,5011.912,4435.894,4287.767,5074.65,3943.865
ENSG00000125850,279.0377,138.7579,195.1861,253.5418,214.8058,302.1401,228.4992,85.94967,237.1191,219.1036
ENSG00000125871,2540.181,2005.052,2075.014,1716.877,1895.65,2163.162,1904.616,1883.419,1837.295,1828.672
ENSG00000232838,464.3419,407.6014,404.3141,392.5393,414.1006,437.6514,353.0107,430.4957,446.2974,429.7802
ENSG00000149474,1098.125,864.6354,978.2543,1038.62,912.8073,1104.166,938.6253,949.9307,1047.402,946.64
ENSG00000125846,121.8537,174.3147,204.4807,135.1365,180.9634,178.6742,281.8612,226.4587,120.0699,244.3848
ENSG00000089091,111.7593,205.5352,160.3315,135.1365,203.525,90.34089,121.775,156.2042,125.3559,202.2495
ENSG00000132664,495.3461,400.6635,410.1232,427.2887,432.4319,318.2007,339.3281,334.83,404.7638,348.3186
ENSG00000089050,693.6287,967.8366,724.9771,661.5253,751.1154,751.8369,690.9705,724.2194,807.2621,786.5258
ENSG00000101310,3377.294,3563.477,4194.178,2886.773,2945.237,3130.814,3991.21,3846.808,2747.259,3129.249
ENSG00000232388,569.6119,549.8283,670.3714,558.5641,463.9242,620.3408,548.6716,483.5603,557.3054,536.5229
ENSG00000284776,516.2559,647.8261,498.4217,628.0629,563.5716,629.3748,623.9258,758.5992,602.6147,629.2206
ENSG00000125821,890.4693,1299.988,1040.993,1203.358,1085.78,1170.416,1193.121,1454.418,1146.327,1227.542
ENSG00000173418,1365.627,1221.07,1300.079,1258.7,1089.07,1277.822,1280.69,1117.346,1236.191,837.0882
ENSG00000101343,1384.373,1326.005,1397.672,1177.618,1182.137,1136.288,1150.705,1172.652,1267.152,1061.81
ENSG00000188559,646.7619,563.7041,625.0603,454.316,513.7479,640.4165,699.18,766.0731,602.6147,660.1199
ENSG00000088970,400.1704,401.5308,458.9198,427.2887,369.9173,474.7915,480.2587,506.7293,515.0166,463.4884
ENSG00000088930,3203.526,3516.646,3399.492,3118.435,3031.254,2653.011,2988.276,2994.038,3098.406,2719.132
ENSG00000132661,641.7147,841.22,830.7029,662.8123,700.3517,777.9354,792.2216,828.8537,555.0399,1008.438
ENSG00000125812,864.5123,1064.967,1092.113,1038.62,979.5523,836.1551,1095.975,1236.928,1073.077,1244.396
ENSG00000125814,536.4446,493.4579,522.82,613.9057,633.6067,467.765,461.1031,571.7521,639.6174,651.6928
ENSG00000101474,1114.709,1352.89,1117.673,1167.322,1152.995,1122.235,965.9904,1322.13,964.3346,1089.9
ENSG00000154930,892.6323,739.7532,401.9905,1250.978,664.629,1574.943,567.8272,805.6847,1329.075,1053.383
ENSG00000197586,1206.279,1090.984,995.6816,1401.558,1019.975,1618.106,1019.353,1355.015,1054.953,955.067
ENSG00000279322,167.2784,171.7129,105.7258,168.5988,123.6191,224.8484,132.7211,161.4359,132.9075,95.5067
ENSG00000100994,2304.405,1359.828,1621.904,2297.32,1509.281,2247.48,1386.046,1618.096,2026.84,1272.486
ENSG00000100997,987.087,855.963,920.1632,1240.682,1191.068,1021.856,1026.194,940.962,1119.897,1098.327
ENSG00000101003,1424.751,1208.928,1147.88,1032.185,1411.044,1146.325,1064.505,1127.062,1233.925,1143.271
ENSG00000170191,342.4882,453.565,517.0109,337.1977,514.2179,327.2348,418.6871,523.9193,402.4983,415.7351
ENSG00000213742,562.4016,576.7127,523.9818,445.3069,630.7865,491.8559,660.8688,594.1738,562.5915,685.401
ENSG00000130684,498.9512,546.3594,472.8616,436.2978,601.6444,474.7915,562.3542,550.8253,542.2022,623.6026
ENSG00000101294,2965.587,3420.383,4256.917,2693.721,2880.373,2623.901,3526.002,3017.207,2190.708,2665.761
ENSG00000125968,1232.236,2201.048,1216.428,1631.934,1355.58,1351.098,1340.893,1592.685,1282.255,1654.513
ENSG00000171552,3658.495,3617.246,3871.192,3239.415,4332.31,3913.768,3093.632,3426.028,3413.307,3587.119
ENSG00000281376,1472.339,1239.282,1472.029,1086.24,1548.764,1235.663,1000.197,1188.348,1262.621,1193.834
ENSG00000088325,9369.755,7703.667,7441.471,7478.839,8391.059,6798.654,6402.081,6393.16,7597.628,6710.75
ENSG00000088356,701.56,671.2415,803.981,606.1837,734.6642,547.0643,716.9674,563.5309,576.9394,573.0402
ENSG00000101337,1654.038,1806.455,1652.111,1593.323,1550.644,1599.034,1962.083,1733.941,1450.655,1676.985
ENSG00000126003,1288.477,1492.515,1429.041,1478.779,1549.234,1294.886,1513.294,1782.521,1637.179,1705.076
ENSG00000101346,1698.02,1761.358,2036.674,1929.234,1974.616,1625.132,1966.187,2023.18,1804.068,1707.885
ENSG00000101350,1793.196,1185.513,1211.781,1719.451,1424.675,1456.496,1290.268,1207.78,1864.481,1356.757
ENSG00000171456,4393.222,4046.528,3813.1,4916.394,4390.594,4137.613,4263.493,4223.492,4996.114,4775.335
ENSG00000285382,457.8526,408.4687,458.9198,459.464,498.7068,650.4544,599.2972,494.0237,453.0938,547.759
ENSG00000149600,1299.292,1158.629,1207.133,1284.44,1341.479,1537.803,1554.342,1174.895,1431.021,1334.285
ENSG00000088305,609.2684,382.4515,284.6464,508.3706,372.7375,612.3105,377.6393,484.3077,564.1018,283.7111
ENSG00000101367,7094.192,5972.662,6711.847,5785.128,5706.221,5926.362,6241.995,5495.547,5895.505,4640.502
ENSG00000101391,1191.859,1118.736,1216.428,1316.615,1171.326,1109.185,1111.026,1126.314,1147.082,859.5603
ENSG00000101400,266.0592,636.552,444.9779,382.2432,395.2992,689.6021,640.3449,686.8499,453.8489,691.0191
ENSG00000078699,671.2768,761.4342,590.2057,701.4227,800.4691,749.8294,836.0059,798.9582,776.3007,1008.438
ENSG00000125967,1284.871,1062.365,1505.722,1294.736,994.5934,1708.447,1539.291,1568.021,1088.18,1255.632
ENSG00000101412,2271.237,2352.814,2848.788,3305.052,3357.928,3450.018,2989.645,2681.63,3173.167,3460.713
ENSG00000101417,321.5784,152.6337,241.659,232.9496,176.263,425.606,266.8104,120.3295,204.6474,151.6871
ENSG00000131061,255.9648,242.8264,191.7007,272.847,186.6038,262.9924,187.4514,205.5318,200.8716,241.5758
ENSG00000101421,2568.301,2684.099,2633.851,2747.775,2454.051,2789.526,2371.192,2281.029,2546.387,2283.734
ENSG00000285230,144.9266,91.05989,92.94578,111.9702,88.36652,186.7045,119.0385,96.4131,129.1317,120.7879
ENSG00000125970,4638.371,5362.127,5474.506,4373.274,4160.277,5779.809,5776.787,5086.725,4000.818,4578.704
ENSG00000125977,3450.839,3030.994,3024.223,2907.365,2494.004,3553.408,2740.622,3178.643,2860.532,2348.341
ENSG00000250917,323.7415,347.7621,415.9324,406.6965,356.2863,476.7991,359.852,451.4226,335.2894,398.8809
ENSG00000101444,5587.244,5908.486,5776.58,5776.119,5428.901,6324.866,5418.303,5664.457,5084.467,5603.996
ENSG00000078747,1733.351,1319.068,1344.228,1697.572,1652.642,1285.852,1386.046,1544.852,1767.821,1516.871
ENSG00000125971,1338.949,1387.579,1348.876,1204.645,1065.099,1600.037,1254.693,1246.644,1382.691,1235.969
ENSG00000101464,513.3717,597.5263,623.8985,474.9082,504.3472,548.068,600.6654,559.0465,428.9288,741.5815
